Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
6/3/2023,Denver,17937.15,20461.13,9267.7,16443.73,46.71
6/3/2023,Boston,25049.2,2810.08,4395.02,1178.26,89.91
6/3/2023,Dallas,13996.03,18213.25,5656.01,13112.93,43.45
6/3/2023,Atlanta,4322.88,13720.4,2363.98,8333.48,23.96
6/3/2023,Phoenix,6697.45,5647.83,2387.3,4669.48,54.25
6/3/2023,Las Vegas,18230.57,12221.71,6037.38,14777.24,59.87
6/3/2023,San Diego,5946.54,1889.74,1765.61,2328.42,75.88
6/3/2023,Philadelphia,5465.99,3839.29,1625.43,2466.74,58.74
6/4/2023,New York,23956.63,24647.08,6447.44,23423.48,49.29
6/4/2023,Los Angeles,5647.64,19921.07,5971.04,22015.15,22.09
6/4/2023,Chicago,22567.91,3319.8,4489.56,1952.07,87.18
6/4/2023,Houston,20604.96,20464.75,5007.04,23179.09,50.17
6/4/2023,San Francisco,7388.98,3641.73,2504.42,3288.64,66.99
6/4/2023,Miami,3480.22,7300.49,1445.87,3071.93,32.28
6/4/2023,Seattle,5927.21,9482.5,3496.61,6241.07,38.46
6/4/2023,Denver,8266.56,1553.15,2138.55,1973.47,84.18
6/4/2023,Boston,20097.02,20213.69,4971.45,20931.88,49.86
6/4/2023,Dallas,13862.05,19255.66,5782.87,15496.31,41.86
6/4/2023,Atlanta,8766.92,17614.79,4423.75,21749.23,33.23
6/4/2023,Phoenix,7974.95,24590.76,3365.05,22454.5,24.49
6/4/2023,Las Vegas,18992.07,23916.64,4974.73,8104.9,44.26
6/4/2023,San Diego,15492.67,10431.04,5286.04,11460.01,59.76
6/4/2023,Philadelphia,15406.02,5547.69,2183.64,4287.37,73.52
6/5/2023,New York,17130.02,10104.92,3702.61,9614.24,62.9
6/5/2023,Los Angeles,14509.97,1688.97,2773.76,2266.37,89.57
6/5/2023,Chicago,2718.93,7342.01,1603.49,10501.23,27.02
6/5/2023,Houston,23396.64,17139.3,6489.05,12343.88,57.72
6/5/2023,San Francisco,7676.26,982.68,1786.22,1262.21,88.65
6/5/2023,Miami,6669.54,26417.4,6474.62,25222.21,20.16
6/5/2023,Seattle,36124.08,5660.86,5724.65,2284.35,86.45
6/5/2023,Denver,8535.65,26209.29,4232.49,14509.54,24.57
6/5/2023,Boston,10132.13,2870.81,3165.37,2655.76,77.92
6/5/2023,Dallas,15359.13,4596.81,3202.42,6087.45,76.97
6/5/2023,Atlanta,6991.48,9970.46,3106.27,13636.93,41.22
6/5/2023,Phoenix,26841.68,3561.26,2508.99,1751.67,88.29
6/5/2023,Las Vegas,6736.81,2627.13,2266.98,3683.38,71.94
6/5/2023,San Diego,11988.73,15105.21,3091.41,7325.53,44.25
6/5/2023,Philadelphia,16394.65,2021.29,1533.8,2553.16,89.02
6/6/2023,New York,19915.26,22159.82,9676.82,18151.5,47.33
6/6/2023,Los Angeles,8715.79,8114.29,1835.52,10099.46,51.79
6/6/2023,Chicago,18474.67,5901.41,5524.94,5611.02,75.79
6/6/2023,Houston,13849.95,19698.13,7946.79,7953.99,41.28
6/6/2023,San Francisco,24208.31,3961.77,4906.29,4754.67,85.94
6/6/2023,Miami,5253.86,8837.22,1140.27,10231.3,37.29
6/6/2023,Seattle,15226.79,3394.29,2344.48,3496.8,81.77
6/6/2023,Denver,9106.42,8813.66,3461.53,8036.17,50.82
6/6/2023,Boston,14228.5,10888.58,3844.62,7213.59,56.65
6/6/2023,Dallas,19051.36,26926.72,4320.24,20210.61,41.44
6/6/2023,Atlanta,17130.45,17236.63,4026.78,10114.34,49.85
6/6/2023,Phoenix,10889.67,5729.41,2604.38,5321.58,65.53
6/6/2023,Las Vegas,4459.39,3345.69,1408.45,4958.88,57.13
6/6/2023,San Diego,21290.64,3606.44,5469.53,1422.18,85.51
6/6/2023,Philadelphia,9213.52,13829.56,5278.31,16516.97,39.98
6/7/2023,New York,13782.87,2349.03,1612.44,1578.8,85.44
6/7/2023,Los Angeles,6729.01,3236.89,1419.22,2974.04,67.52
6/7/2023,Chicago,7537.1,4232.8,2101.84,5974.33,64.04
6/7/2023,Houston,5694.34,2436.56,1729.54,2846.42,70.03
6/7/2023,San Francisco,8368.66,1162.24,885.02,384.29,87.81
6/7/2023,Miami,2757.83,4391.07,1111.63,5503.44,38.58
6/7/2023,Seattle,9078.91,19734.99,6403.11,9411.36,31.51
6/7/2023,Denver,4735.37,8285.53,1498.03,3841.11,36.37
6/7/2023,Boston,38115.27,7076.63,10428.95,8090.89,84.34
6/7/2023,Dallas,29939.87,4421.03,4324.59,6242.9,87.13
6/7/2023,Atlanta,15726.65,30812.25,8695.11,39834.61,33.79
6/7/2023,Phoenix,8421.42,1273.48,1293.03,927.95,86.86
6/7/2023,Las Vegas,16477.24,20729.66,8547.25,17954.08,44.29
6/7/2023,San Diego,11336.94,15001.96,4144.96,18945.96,43.04
6/7/2023,Philadelphia,8937.97,1121.93,849.3,884.25,88.85
6/8/2023,New York,21949.63,12718.52,3648.53,14675.55,63.31
6/8/2023,Los Angeles,36716.55,13930.6,7586.13,19289.33,72.49
6/8/2023,Chicago,9274.42,3093.73,2923.75,1426.5,74.99
6/8/2023,Houston,11333.2,7481.95,4426.21,9744.92,60.23
6/8/2023,San Francisco,17132.42,10678.73,6515.45,11702.02,61.6
6/8/2023,Miami,10752.74,2601.41,2390.7,1509.17,80.52
6/8/2023,Seattle,14789.78,33561.37,4734.68,28234.37,30.59
6/8/2023,Denver,12703.38,4789.77,2677.51,4497.54,72.62
6/8/2023,Boston,12730.59,34907.56,9137.95,48224.65,26.72
6/8/2023,Dallas,30289.59,10694.56,6227.98,5525.56,73.91
6/8/2023,Atlanta,10393.96,12601.19,3810.78,17873.91,45.2
6/8/2023,Phoenix,7390.13,5872.02,1270.32,7050.96,55.72
6/8/2023,Las Vegas,23268.69,14869.46,4966.36,17220.45,61.01
6/8/2023,San Diego,5245.51,8560.64,2936.2,8000.07,37.99
6/8/2023,Philadelphia,2942.59,7190.56,2233.16,10368.99,29.04
6/9/2023,New York,21661.17,3568.53,3226.75,4824.59,85.86
6/9/2023,Los Angeles,4826.07,3487.63,987.62,4108.5,58.05
6/9/2023,Chicago,16641.7,7497,5358.93,5119.48,68.94
6/9/2023,Houston,12377.01,34772.69,4689.3,37522.54,26.25
6/9/2023,San Francisco,10750.94,15766.76,3577.7,18199.12,40.54
6/9/2023,Miami,5193.36,7496.34,1935.44,6048.51,40.93
6/9/2023,Seattle,20765.64,27214.06,4496.47,24108.08,43.28
6/9/2023,Denver,14528.92,14110.78,2566.51,8062.25,50.73
6/9/2023,Boston,16402.62,17298.08,7932.74,17678.26,48.67
6/9/2023,Dallas,5194.13,5674.57,1654.82,3630.68,47.79
6/9/2023,Atlanta,3175.54,4011.16,1092.61,3602.25,44.19
6/9/2023,Phoenix,22304.56,13970.14,8261.29,14026.05,61.49
6/9/2023,Las Vegas,8917.64,6780.06,1455.43,8949.28,56.81
6/9/2023,San Diego,24074.6,4208.1,5495.74,2703.03,85.12
6/9/2023,Philadelphia,8079.38,14361.32,5368.6,15043.5,36
6/10/2023,New York,7937.52,7977.07,3222.91,4603.46,49.88
6/10/2023,Los Angeles,10718.64,25041.95,6399.71,19599.45,29.97
6/10/2023,Chicago,9174.79,20102.8,2479.25,6242.94,31.34
6/10/2023,Houston,13629.46,11440.13,2185.44,12139.3,54.37
6/10/2023,San Francisco,31125.63,5772.96,4495.27,3116.65,84.35
6/10/2023,Miami,15225.29,8920.3,5896.45,3863.08,63.06
6/10/2023,Seattle,3710.68,12916.91,3639.82,8198.3,22.32
6/10/2023,Denver,5731.35,8237.24,2326.87,7893.48,41.03
6/10/2023,Boston,10517.91,7244.68,2508.8,9719.01,59.21
6/10/2023,Dallas,6996.02,2510.57,1065.28,2252.07,73.59
6/10/2023,Atlanta,12804.75,11066.84,2294.51,14770.91,53.64
6/10/2023,Phoenix,9843.8,3563.79,3022.24,4448.19,73.42
6/10/2023,Las Vegas,7079.19,11539.4,2857.68,11757.7,38.02
6/10/2023,San Diego,15798.67,6773.92,1940.86,5924.13,69.99
6/10/2023,Philadelphia,30493.57,11297.02,7998.51,6137.14,72.97
6/11/2023,New York,17972.82,16492.17,4698.83,13330.8,52.15
6/11/2023,Los Angeles,3424.42,10838.57,2950.57,13162.6,24.01
6/11/2023,Chicago,32355.89,17720.1,11466.1,17863.78,64.61
6/11/2023,Houston,4819.21,2559.78,721.15,928.96,65.31
6/11/2023,San Francisco,13336.54,15990.45,3448.01,11649.81,45.48
6/11/2023,Miami,6663.76,14058.23,3973.6,4326.79,32.16
6/11/2023,Seattle,10988.71,4513.28,2850.41,6096.08,70.89
6/11/2023,Denver,3772.26,14605.73,2828.77,14448.08,20.53
6/11/2023,Boston,11494.96,36789.03,11687.83,36177.43,23.81
6/11/2023,Dallas,27704.12,14358.87,9222.81,16513.97,65.86
6/11/2023,Atlanta,3559.73,11916.26,2366.44,5660.22,23
6/11/2023,Phoenix,11495.78,5381.21,3517.76,2593.08,68.12
6/11/2023,Las Vegas,23740.41,14171.58,7990.63,5838.76,62.62
6/11/2023,San Diego,8703.74,2171.25,1879.75,900.65,80.03
6/11/2023,Philadelphia,7627.96,11659.03,3491.69,14733.09,39.55
6/12/2023,New York,9078.35,4838.58,1625.32,5982.68,65.23
6/12/2023,Los Angeles,3575.82,10106.11,1323.99,7466.98,26.14
6/12/2023,Chicago,26188.46,21307.47,4165.04,27990.86,55.14
6/12/2023,Houston,17607.74,16777.19,7859.19,10608.38,51.21
6/12/2023,San Francisco,8199.7,2625.23,2215.09,1159.85,75.75
6/12/2023,Miami,7938.27,21009.66,4588.82,15891.86,27.42
6/12/2023,Seattle,2278.84,8090.09,2315.91,5803.56,21.98
6/12/2023,Denver,17644.17,6633.76,4449.25,5997.39,72.68
6/12/2023,Boston,15021.61,18430.32,3731.29,10897.77,44.91
6/12/2023,Dallas,36092.47,10635.46,7168.17,6659.13,77.24
6/12/2023,Atlanta,10632.17,7970.76,3442.28,4084.2,57.15
6/12/2023,Phoenix,4538.9,3353.03,688.5,2991.18,57.51
6/12/2023,Las Vegas,8221.63,5746.3,1708.54,5100.38,58.86
6/12/2023,San Diego,14525.19,2348.74,1645.47,1927.89,86.08
6/12/2023,Philadelphia,18276.58,6317.35,2840.53,2804.08,74.31
6/13/2023,New York,3889.83,13471.17,4325.27,15115.85,22.41
6/13/2023,Los Angeles,9473.96,5931.04,2697.48,4560.44,61.5
6/13/2023,Chicago,13752.22,12711.78,5149.51,7986.57,51.97
6/13/2023,Houston,9121.42,17862.58,2468.83,18122.35,33.8
6/13/2023,San Francisco,2698.36,8484.64,1272.93,5420.73,24.13
6/13/2023,Miami,25691.47,8247.53,3972.24,4416.87,75.7
6/13/2023,Seattle,4698.28,5819.72,2508.32,3475.62,44.67
6/13/2023,Denver,3479.38,7810.62,1552.94,3144.32,30.82
6/13/2023,Boston,17867.87,2119.13,1859.99,953.15,89.4
6/13/2023,Dallas,10205.24,15582.76,2641.82,5659.49,39.57
6/13/2023,Atlanta,6093.02,12072.98,4057.93,17393.88,33.54
6/13/2023,Phoenix,9059.72,6804.28,2860.54,9270.17,57.11
6/13/2023,Las Vegas,6317.54,9670.46,1444.25,12502.35,39.51
6/13/2023,San Diego,18040.02,10375.98,4207.24,14778.33,63.49
6/13/2023,Philadelphia,20054.16,24212.84,6712.44,9240.59,45.3
6/14/2023,New York,18068.31,19828.67,5180.61,16418.36,47.68
6/14/2023,Los Angeles,10191.49,11072.49,2047.87,11281.16,47.93
6/14/2023,Chicago,9655.33,35319.65,7836.1,47318.18,21.47
6/14/2023,Houston,4100.75,4782.23,1901.59,5572.08,46.16
6/14/2023,San Francisco,10149.73,21906.25,4040.5,25589.18,31.66
6/14/2023,Miami,10661.49,6604.49,4268.69,2540.61,61.75
6/14/2023,Seattle,12793.49,4622.49,3808.69,3825.76,73.46
6/14/2023,Denver,8455.65,4926.33,1243.12,4123.03,63.19
6/14/2023,Boston,22140.7,18472.28,4965.13,26337.44,54.52
6/14/2023,Dallas,6367.01,8375.97,1855.01,11878.3,43.19
6/14/2023,Atlanta,5717.9,11016.08,1909.13,9170.07,34.17
6/14/2023,Phoenix,8982.33,7166.65,3156.06,7964.03,55.62
6/14/2023,Las Vegas,10536.03,16021.95,5588.24,22695.81,39.67
6/14/2023,San Diego,6141.93,22339.05,5301.26,8010.83,21.57
6/14/2023,Philadelphia,10288.51,5021.47,2013.62,3978.3,67.2
6/15/2023,New York,17735.89,21189.35,7760.38,31161.84,45.56
6/15/2023,Los Angeles,15252.34,23239.9,6634.74,30159.34,39.62
6/15/2023,Chicago,8255.62,2861.62,1175.67,3694.88,74.26
6/15/2023,Houston,14557.52,7068.72,2235,7350.44,67.31
6/15/2023,San Francisco,7685.11,2827.13,956.32,3570.08,73.11
6/15/2023,Miami,7220.79,10759.45,3036.44,6976.61,40.16
6/15/2023,Seattle,11064.07,8062.17,2392.46,8467.55,57.85
6/15/2023,Denver,1929.81,6781.43,854.59,3559.04,22.15
6/15/2023,Boston,11115.07,14254.17,4910.33,11558.93,43.81
6/15/2023,Dallas,4440.44,2363.8,573.93,1764.67,65.26
6/15/2023,Atlanta,5057,15103.24,3237.24,7643.1,25.08
6/15/2023,Phoenix,6249.54,13580.7,2852.2,18400.59,31.52
6/15/2023,Las Vegas,30668.73,13048.51,9502.2,5888.8,70.15
6/15/2023,San Diego,8038.13,5220.11,1113.36,4220.13,60.63
6/15/2023,Philadelphia,17007.56,25702.68,6027.93,25659.08,39.82
6/16/2023,New York,22897.74,25191.51,7403.86,22709.31,47.62
6/16/2023,Los Angeles,4406.53,7411.72,2128.86,7674.96,37.29
6/16/2023,Chicago,15639.75,7658.5,2934.04,9846.03,67.13
6/16/2023,Houston,8012.98,2783.27,2273.03,2104.61,74.22
6/16/2023,San Francisco,20727.2,25964.05,9208.04,15314.15,44.39
6/16/2023,Miami,7606.72,12174.53,3063.97,3684.15,38.45
6/16/2023,Seattle,11417.28,15074.97,3448.56,19592.79,43.1
6/16/2023,Denver,12085.48,12480.77,3923.21,17486.54,49.2
6/16/2023,Boston,4066.99,3984.26,731.19,3122.23,50.51
6/16/2023,Dallas,27810.57,20912.68,8111.91,23049.67,57.08
6/16/2023,Atlanta,4398.53,3499.72,1265.95,1941.81,55.69
6/16/2023,Phoenix,9669.5,7384.75,1875.01,5084.34,56.7
6/16/2023,Las Vegas,3948.98,3740.27,1659.86,2985.31,51.36
6/16/2023,San Diego,6154.71,14037.54,2560.44,19772.58,30.48
6/16/2023,Philadelphia,1350.6,4679.65,1231.84,2070.6,22.4
6/17/2023,New York,5228.54,8834.38,1453.37,5415.93,37.18
6/17/2023,Los Angeles,4001.29,1119.63,590.53,1612.32,78.14
6/17/2023,Chicago,3151.4,4675.52,1080.14,4702.41,40.26
6/17/2023,Houston,7005.44,10374.48,1879.77,6182.6,40.31
6/17/2023,San Francisco,17622.58,7716.34,2381.07,9451.2,69.55
6/17/2023,Miami,23612.09,4124.83,4960.18,5591.91,85.13
6/17/2023,Seattle,9180.33,12947.59,1792.61,12233.72,41.49
6/17/2023,Denver,32843.15,3811.77,5001.57,4250.14,89.6
6/17/2023,Boston,7475.66,7590.26,2360.31,4328.36,49.62
6/17/2023,Dallas,4801.95,9653.97,1191.3,10123.78,33.22
6/17/2023,Atlanta,5550.71,19067.21,3158.35,9258.32,22.55
6/17/2023,Phoenix,1373.93,4529.99,866.11,5017.79,23.27
6/17/2023,Las Vegas,3397.58,4567.34,1508.52,3989.04,42.66
6/17/2023,San Diego,7977.98,26291.94,5876.63,11053.44,23.28
6/17/2023,Philadelphia,8726.75,3098.17,2903.25,3455.37,73.8
6/18/2023,New York,6831.15,2389.81,2087.73,3121.82,74.08
6/18/2023,Los Angeles,10473.24,10215.72,4604.16,12939.69,50.62
6/18/2023,Chicago,8877.95,4067.01,2062.45,3373.76,68.58
6/18/2023,Houston,6592.03,8860.93,2241.78,7132.67,42.66
6/18/2023,San Francisco,1505.31,5282.65,1179.05,6697.43,22.18
6/18/2023,Miami,8170.3,4459.66,1470.79,3919.86,64.69
6/18/2023,Seattle,16318.53,20276.43,6459.1,13477.92,44.59
6/18/2023,Denver,10792.95,9886.01,3559.41,8952.45,52.19
6/18/2023,Boston,7587.66,9007.3,1900.54,4100.02,45.72
6/18/2023,Dallas,16289.61,4593.35,4535.55,5123.01,78
6/18/2023,Atlanta,5893.69,23028.27,3096.5,18332.62,20.38
6/18/2023,Phoenix,11392.85,21704.11,7149.48,19549.77,34.42
6/18/2023,Las Vegas,5542.25,7875.71,1631.16,2638.9,41.3
6/18/2023,San Diego,9895.54,15281.42,3648.67,6365.59,39.3
6/18/2023,Philadelphia,3657.31,11083.65,1218,11957.02,24.81
6/19/2023,New York,5096.16,17919.12,5569.56,12666.39,22.14
6/19/2023,Los Angeles,20371.48,3298.8,1970.35,3139.13,86.06
6/19/2023,Chicago,7581.2,29599.08,5729.63,11251.92,20.39
6/19/2023,Houston,7988.61,8899.67,1920.79,5115.79,47.3
6/19/2023,San Francisco,10981.58,4417.7,1947.26,4614.79,71.31
6/19/2023,Miami,26440.75,20949.53,10602.12,9262.42,55.79
6/19/2023,Seattle,12855.97,23302.31,8437.11,18215.87,35.55
6/19/2023,Denver,17642.55,9211.73,5953.72,4939.2,65.7
6/19/2023,Boston,15782.43,9135.85,2104.28,7198.09,63.34
6/19/2023,Dallas,5200.11,978.17,639.8,1390.29,84.17
6/19/2023,Atlanta,30802.3,8694.98,5047.65,8169,77.99
6/19/2023,Phoenix,27616.33,3536.95,3525.87,4969.97,88.65
6/19/2023,Las Vegas,15165.96,5645.32,4742.69,5239.79,72.87
6/19/2023,San Diego,26266.57,8621.71,7137.77,10328,75.29
6/19/2023,Philadelphia,12796.28,2222,3560.28,2550.04,85.2
6/20/2023,New York,7346.47,26227.93,7283.88,15347.33,21.88
6/20/2023,Los Angeles,1655.43,4947.97,536.95,7266.01,25.07
6/20/2023,Chicago,5208.68,7846.72,2446.07,9146.19,39.9
6/20/2023,Houston,19944.01,26969.39,10231.19,8615.73,42.51
6/20/2023,San Francisco,16069.58,10878.82,3295.38,12651.02,59.63
6/20/2023,Miami,16484.79,17170.61,7156.44,6394.91,48.98
6/20/2023,Seattle,9474.35,19374.05,6485.21,22813.71,32.84
6/20/2023,Denver,4454.77,1166.63,823.45,1547.32,79.25
6/20/2023,Boston,2514.14,1015.26,299.99,1072.06,71.23
6/20/2023,Dallas,11644.83,21679.57,6655.51,23214.64,34.94
6/20/2023,Atlanta,1917.95,3499.45,630.49,5215.39,35.4
6/20/2023,Phoenix,17289.26,12171.14,5538.4,6316.86,58.69
6/20/2023,Las Vegas,2209.19,2471.21,468.74,1195.33,47.2
6/20/2023,San Diego,10307.22,16689.18,3858.02,14196.15,38.18
6/20/2023,Philadelphia,18832.46,2318.94,4527.47,2401.15,89.04
6/21/2023,New York,7930.99,8200.86,2865.7,6980.9,49.16
6/21/2023,Los Angeles,31999.24,11235.61,7501.31,6202.82,74.01
6/21/2023,Chicago,10400.56,2517.29,2753.45,3766.29,80.51
6/21/2023,Houston,8565.03,3024.82,2805.1,1254.97,73.9
6/21/2023,San Francisco,7470.4,9902.45,1846.22,14821.65,43
6/21/2023,Miami,5495.95,2751.9,2020.89,2714.67,66.63
6/21/2023,Seattle,9656.23,27467.62,9186.69,10532.74,26.01
6/21/2023,Denver,14111.57,16891.28,7647.71,22293.88,45.52
6/21/2023,Boston,31059.74,7790.11,4087.39,4995.44,79.95
6/21/2023,Dallas,4960.07,10688.78,1867,11666.12,31.7
6/21/2023,Atlanta,13851.71,2634.14,2593.14,2269.83,84.02
6/21/2023,Phoenix,12294.03,3091.82,2937.67,1034.76,79.9
6/21/2023,Las Vegas,21092.84,9864.01,3464.2,14254.31,68.14
6/21/2023,San Diego,29583.45,9102.4,7412.97,12222.05,76.47
6/21/2023,Philadelphia,3482.9,12548.95,2927.28,18187.7,21.72
6/22/2023,New York,1878.34,3569.46,1053.01,4537.12,34.48
6/22/2023,Los Angeles,28465.73,19449.07,9234.53,12459.09,59.41
6/22/2023,Chicago,2937.65,10077.15,3168.73,12233.59,22.57
6/22/2023,Houston,15418.75,7834.05,5395.23,3702.43,66.31
6/22/2023,San Francisco,5610.94,8587.86,1224.85,9256.76,39.52
6/22/2023,Miami,3898.67,2405.13,703.39,3202.84,61.85
6/22/2023,Seattle,2668.01,8846.79,1788.62,5905.95,23.17
6/22/2023,Denver,6266.91,2778.89,1958.93,1595.02,69.28
6/22/2023,Boston,2036.99,3271.81,637.99,1919.55,38.37
6/22/2023,Dallas,16148.44,5206.36,3864.55,1943.74,75.62
6/22/2023,Atlanta,5857.48,6213.32,2110.15,5887.02,48.53
6/22/2023,Phoenix,23075.77,15238.03,7810.48,12684.93,60.23
6/22/2023,Las Vegas,5805.27,6641.53,1494.35,8024.98,46.64
6/22/2023,San Diego,24641.32,7982.48,3607.51,4781.96,75.53
6/22/2023,Philadelphia,3616.53,5502.27,2148.58,2713.63,39.66
6/23/2023,New York,4195.93,9042.69,2468.18,9405.52,31.69
6/23/2023,Los Angeles,14592.73,27109.89,9591.03,12480.9,34.99
6/23/2023,Chicago,22027.9,20463.72,8010.74,13074.9,51.84
6/23/2023,Houston,13038.89,2649.73,2262.85,2333.31,83.11
6/23/2023,San Francisco,1882.79,6342.83,725.83,3960.92,22.89
6/23/2023,Miami,5691.29,5700.33,2474.37,4468.63,49.96
6/23/2023,Seattle,8673.91,7124.71,2367.44,10110.87,54.9
6/23/2023,Denver,9967.74,20751.88,3856.13,30432.13,32.45
6/23/2023,Boston,3592.78,8072.84,1234.73,9580.23,30.8
6/23/2023,Dallas,9035.5,35815.12,6386.63,34211.66,20.15
6/23/2023,Atlanta,4005.81,10511.81,3420.58,6852.69,27.59
6/23/2023,Phoenix,1234.72,3167.9,974.42,2700.71,28.05
6/23/2023,Las Vegas,26492.25,6212.37,2670.28,2289.96,81
6/23/2023,San Diego,4738.43,16176.19,3368.94,11597.58,22.66
6/23/2023,Philadelphia,12562.64,8968.98,1926.64,12510.93,58.35
6/24/2023,New York,17137.13,7264.54,4917.44,2630.96,70.23
6/24/2023,Los Angeles,7891.54,8155.13,1627.06,11098.2,49.18
6/24/2023,Chicago,3184.53,1904.14,1236.97,1164.96,62.58
6/24/2023,Houston,3672.87,3593.8,1629.79,4536.19,50.54
6/24/2023,San Francisco,3757.25,1967.42,1118.02,1259.19,65.63
6/24/2023,Miami,4543.52,3990.15,1504.66,4282.01,53.24
6/24/2023,Seattle,5499.98,5182.69,2289.78,7519,51.49
6/24/2023,Denver,6381.27,1872.4,1648.77,1238.56,77.31
6/24/2023,Boston,23220.55,4257.12,4822.04,4966.51,84.51
6/24/2023,Dallas,7617.81,7856.86,2438.78,3017.2,49.23
6/24/2023,Atlanta,7495.81,13105.86,4520.46,9599.3,36.38
6/24/2023,Phoenix,3429.14,4437.53,1698.23,4066.32,43.59
6/24/2023,Las Vegas,4871.37,3801.3,1589.18,3029.77,56.17
6/24/2023,San Diego,5273.64,7597.03,1615.4,5995.14,40.97
6/24/2023,Philadelphia,3882.03,1453.64,1089.63,1480.29,72.76
6/25/2023,New York,20612.45,17564.7,8665.15,6521.53,53.99
6/25/2023,Los Angeles,5159.07,4728.08,1654.19,2053.35,52.18
6/25/2023,Chicago,11165.63,3498.52,2342.73,4116.13,76.14
6/25/2023,Houston,3689.34,1005.81,1173.76,1244.51,78.58
6/25/2023,San Francisco,9878.25,26050.9,7903.27,19106.36,27.49
6/25/2023,Miami,8580.8,10688.35,2218.31,9210.82,44.53
6/25/2023,Seattle,3062.59,9226.56,1196.18,9260.62,24.92
6/25/2023,Denver,22525.8,10477.35,7743.44,4643.18,68.25
6/25/2023,Boston,3830.63,3130.52,1669.21,1388.82,55.03
6/25/2023,Dallas,8575.23,6214.92,2719.71,6783.34,57.98
6/25/2023,Atlanta,15715.2,22501.95,8674.58,21431.34,41.12
6/25/2023,Phoenix,7078,4290.15,956.88,5734.26,62.26
6/25/2023,Las Vegas,19194.77,4100.38,5700.22,2887.94,82.4
6/25/2023,San Diego,24663.75,2947.4,4963.27,3301.31,89.33
6/25/2023,Philadelphia,9888.01,1744.14,2871.33,1629.53,85.01
6/26/2023,New York,10375.57,2362.52,1206.15,1406.33,81.45
6/26/2023,Los Angeles,15421.8,3828.29,1867.87,4083.2,80.11
6/26/2023,Chicago,6403.13,10723.96,2595.12,11723.77,37.39
6/26/2023,Houston,14554.34,26138.75,3776.69,37679.82,35.77
6/26/2023,San Francisco,6939.26,921.83,1731.03,1295.9,88.27
6/26/2023,Miami,4596.73,1675.36,1095.5,2375.99,73.29
6/26/2023,Seattle,29276.54,14990.55,5207.34,4776.66,66.14
6/26/2023,Denver,16569.43,15541.66,3808.36,5008.2,51.6
6/26/2023,Boston,34600.26,4720.83,9615.68,5406.49,87.99
6/26/2023,Dallas,4037.43,3344.66,1254.06,1791.64,54.69
