Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
9/6/2023,Denver,11950.59,13700.49,2801.57,6839.34,46.59
9/6/2023,Boston,6341.07,1788.01,1614.38,2180.45,78
9/6/2023,Dallas,34811.11,16774.97,9919.64,14602.33,67.48
9/6/2023,Atlanta,11413.94,10159.14,3779.97,12664.81,52.91
9/6/2023,Phoenix,9067.88,7866.2,2083.29,10379.58,53.55
9/6/2023,Las Vegas,7436.73,5736.35,1106.99,5644.97,56.45
9/6/2023,San Diego,6246.44,12476.64,3870.82,9646.66,33.36
9/6/2023,Philadelphia,7303.07,11640.01,4054.38,13249.37,38.55
9/7/2023,New York,9676.05,15657.85,3724.17,10541.78,38.19
9/7/2023,Los Angeles,9857.26,4952.64,3214.57,3290.86,66.56
9/7/2023,Chicago,60145.38,4448.21,3342.05,1879.35,86.73
9/7/2023,Houston,21061.33,3115.57,3244.39,4082.66,87.11
9/7/2023,San Francisco,9619.54,1183.36,1744.67,1642.03,89.05
9/7/2023,Miami,22882.58,21372.32,10524.02,27122.07,51.71
9/7/2023,Seattle,4182.2,4770.7,2092.64,4293.14,46.71
9/7/2023,Denver,11590.68,26268.22,8887.41,38921.72,30.62
9/7/2023,Boston,9611.89,13285.01,3779.9,10388.73,41.98
9/7/2023,Dallas,13183.16,14595.74,5711.63,10473,47.46
9/7/2023,Atlanta,6211.88,2922.02,1985.78,1697.76,68.01
9/7/2023,Phoenix,21941.9,23796,7785.74,30514.2,47.97
9/7/2023,Las Vegas,10455.03,35659.87,4347.55,15940.36,22.67
9/7/2023,San Diego,5029.63,10919.27,3912,6010.42,31.54
9/7/2023,Philadelphia,8253.34,1381.56,807.7,1914.15,85.66
9/8/2023,New York,20416.01,5319.14,6362.36,6443.27,79.33
9/8/2023,Los Angeles,36362.73,9973.42,6831.67,8934.19,78.48
9/8/2023,Chicago,13852.4,11274.95,2330.62,12379.21,34.45
9/8/2023,Houston,12522.79,11718.36,3606.03,15017.79,51.66
9/8/2023,San Francisco,3763.05,4035.1,939.87,4125.24,48.26
9/8/2023,Miami,5157.82,3109.33,792.44,3114.34,62.39
9/8/2023,Seattle,3308.89,10507.26,2208.2,4229.16,23.95
9/8/2023,Denver,4863.52,14789.63,1587.98,16507.87,24.75
9/8/2023,Boston,25022.84,4941.31,5693.92,7178.45,83.51
9/8/2023,Dallas,18106.91,29100.24,7278.99,11800.83,38.36
9/8/2023,Atlanta,17667.91,4721.24,2453.02,2529.97,78.91
9/8/2023,Phoenix,22305.2,8851.95,4759.8,2804.87,71.59
9/8/2023,Las Vegas,3345.8,11737.35,3401.13,9179.86,22.18
9/8/2023,San Diego,6818.17,1304.98,1470.63,1737.69,83.94
9/8/2023,Philadelphia,31248.79,14671.36,6209.96,11828.86,68.05
9/9/2023,New York,30295.56,17390.14,10351.36,8972.99,63.53
9/9/2023,Los Angeles,7082.36,6605.34,2871.52,2647.64,51.74
9/9/2023,Chicago,15211.18,25394.11,7605.09,12341.43,20.64
9/9/2023,Houston,12956.15,20045.55,6040.64,28964.7,39.26
9/9/2023,San Francisco,34407.63,11024.07,7687.06,15648.77,75.73
9/9/2023,Miami,7871.12,14744.58,2244.09,17971.05,34.8
9/9/2023,Seattle,11670.22,7970.48,4887.52,8702.48,59.42
9/9/2023,Denver,35344.85,16054.85,11884.15,13581.32,68.76
9/9/2023,Boston,9374.66,12602.04,4910.94,10106.51,42.66
9/9/2023,Dallas,19373.65,11881.05,5462.88,7922.96,61.99
9/9/2023,Atlanta,12768.8,6915.9,1828.45,9624.63,64.87
9/9/2023,Phoenix,16504.19,34975.51,9313.72,27556.5,32.06
9/9/2023,Las Vegas,13416.35,14895.35,2997.98,19542.9,47.39
9/9/2023,San Diego,13171.13,16819.57,3827.87,15000.5,43.92
9/9/2023,Philadelphia,11377.41,4133.29,2542.5,3826.91,73.35
9/10/2023,New York,11721.94,11044.65,2197.54,10459.57,51.49
9/10/2023,Los Angeles,17333.07,28265.52,5841.89,38430.89,38.01
9/10/2023,Chicago,55458.2,10531.49,8732.18,4267.78,71.74
9/10/2023,Houston,5912.47,2535.12,1500.5,2552.48,69.99
9/10/2023,San Francisco,3025.38,7682.21,2191.53,5420.78,28.25
9/10/2023,Miami,6399.94,9234.65,1977.32,8345.43,40.93
9/10/2023,Seattle,4123.57,6298.02,834.17,2922.11,39.57
9/10/2023,Denver,17229.09,12617.5,2549.9,15051.29,57.73
9/10/2023,Boston,9200.21,12217.38,5292.48,9826.16,42.96
9/10/2023,Dallas,34146.04,15583.55,7124.11,7103.67,68.66
9/10/2023,Atlanta,10645.85,7552.74,4548.64,4317.6,58.5
9/10/2023,Phoenix,8226.84,3444.75,2750.08,1227.08,70.49
9/10/2023,Las Vegas,8912.95,12985.64,3643.89,6401.35,40.7
9/10/2023,San Diego,3479.95,13146.64,2740.32,11526.36,20.93
9/10/2023,Philadelphia,19893.76,7659.83,3422.37,5604.25,72.2
9/11/2023,New York,9335.7,19307.29,3504.83,14326.11,32.59
9/11/2023,Los Angeles,16932.42,30178.57,5666.09,10569.25,35.94
9/11/2023,Chicago,22928.46,2568.76,2561.77,2220.27,80.29
9/11/2023,Houston,2700.32,5075.67,1154.68,3802.1,34.73
9/11/2023,San Francisco,8669.77,5505.22,3153.69,3277.35,61.16
9/11/2023,Miami,6677.23,2682.76,1226.72,2242.31,71.34
9/11/2023,Seattle,8924.11,8276.88,2284.65,5638.47,51.88
9/11/2023,Denver,15316.55,25536.44,5935.41,16770.39,37.49
9/11/2023,Boston,13486.73,30688.26,8552.95,20288.01,30.53
9/11/2023,Dallas,5210.24,1507.75,691.59,1232.17,77.56
9/11/2023,Atlanta,9731.36,27430.63,8959.27,15272.61,26.19
9/11/2023,Phoenix,15166.79,8445.2,5631.46,9595.75,64.23
9/11/2023,Las Vegas,5853.55,1281.44,1113.66,918.09,82.04
9/11/2023,San Diego,2614.17,9081.82,1518.76,5879.58,22.35
9/11/2023,Philadelphia,5057.29,5912.7,2111.47,6078.32,46.1
9/12/2023,New York,6569.69,7314.24,2504.98,3036.35,47.32
9/12/2023,Los Angeles,2512.89,6849.04,1921.05,6827.3,26.84
9/12/2023,Chicago,19709.98,3384.94,1213.75,4330.02,72.35
9/12/2023,Houston,15930.59,2490.34,2215.29,1183.66,86.48
9/12/2023,San Francisco,8743.52,6070.41,2849.79,4796.07,59.02
9/12/2023,Miami,3686.07,8590.86,1546.1,6161.95,30.02
9/12/2023,Seattle,9409.38,5370.55,1501.03,4284.25,63.66
9/12/2023,Denver,8844.16,1726.77,1623.75,2071.04,83.66
9/12/2023,Boston,3980.99,3492.94,1379.02,1858.91,53.27
9/12/2023,Dallas,7884.31,8167.62,2291.23,3285.81,49.12
9/12/2023,Atlanta,14447.44,3213.49,1669.99,4460.42,81.8
9/12/2023,Phoenix,31419.41,5758.52,8974.25,3739.8,84.51
9/12/2023,Las Vegas,9086.99,1288.94,1146.85,1049.58,87.58
9/12/2023,San Diego,6879.04,3647.89,2236.91,4263.25,65.35
9/12/2023,Philadelphia,11059.41,4585.52,1323.59,4897.11,70.69
9/13/2023,New York,9311.35,8055.65,2252.67,8238.57,53.62
9/13/2023,Los Angeles,29827.81,7142.19,5005.22,5382.9,80.68
9/13/2023,Chicago,17605.58,5559.21,2358.41,2170.62,58.4
9/13/2023,Houston,19772.68,7432.32,5551.92,8488.37,72.68
9/13/2023,San Francisco,29578.07,7149.93,7201.75,10414.02,80.53
9/13/2023,Miami,2368,8969,2493.13,9767.51,20.89
9/13/2023,Seattle,17552.53,2422.47,1771.45,3254.15,87.87
9/13/2023,Denver,9042.12,3844.88,2996.73,3566.65,70.16
9/13/2023,Boston,7495.79,1467.21,1821.06,808.58,83.63
9/13/2023,Dallas,13610.2,8514.8,2565.62,4430.7,61.52
9/13/2023,Atlanta,2686.93,9191.07,1676.21,12266.84,22.62
9/13/2023,Phoenix,11821.29,32412.71,5760.28,22175.26,26.72
9/13/2023,Las Vegas,5927.67,7633.33,1378.7,10402.86,43.71
9/13/2023,San Diego,20238.88,6759.12,6212.05,8293.49,74.96
9/13/2023,Philadelphia,8770.12,29482.88,5061.73,21757.13,22.93
9/14/2023,New York,23162.13,23543.85,8645,20916.95,49.59
9/14/2023,Los Angeles,16893.49,11540.49,6064.56,13497.57,59.41
9/14/2023,Chicago,23446.4,8195.78,1709.35,11042.48,56.68
9/14/2023,Houston,27807.45,12803.53,9669.78,13334.29,68.47
9/14/2023,San Francisco,7121.11,4627.87,1798.77,2915.75,60.61
9/14/2023,Miami,6399.9,2299.08,1148.2,2646.24,73.57
9/14/2023,Seattle,1764.3,4661.68,903.73,3068.64,27.46
9/14/2023,Denver,18522.67,25514.31,8663.73,30640.58,42.06
9/14/2023,Boston,8017.44,14501.54,3143.33,8794.2,35.6
9/14/2023,Dallas,15670.82,9198.16,2161.21,5496.45,63.01
9/14/2023,Atlanta,37874.35,12392.63,5610.03,8858.67,75.35
9/14/2023,Phoenix,10918.41,24132.57,3502.02,10624.52,31.15
9/14/2023,Las Vegas,9451.17,6572.81,2667.68,4803.58,58.98
9/14/2023,San Diego,37364.42,7622.56,3632.79,9528.34,83.06
9/14/2023,Philadelphia,7350.92,13358.06,3016.88,5523.64,35.5
9/15/2023,New York,7408.69,21424.55,5818.66,10484.78,25.69
9/15/2023,Los Angeles,9567.5,14021.74,3600.17,12070.63,40.56
9/15/2023,Chicago,26233.52,5562.48,3068.77,2735.19,68.54
9/15/2023,Houston,16866.92,12351.32,7032.81,5347.76,57.73
9/15/2023,San Francisco,21004.8,22142.44,4099.65,7212.43,48.68
9/15/2023,Miami,32817.21,8480.03,4193.52,3686.33,79.47
9/15/2023,Seattle,4774.34,1544.9,545.69,1990.1,75.55
9/15/2023,Denver,10398.91,4013.33,2010.61,3335.56,72.15
9/15/2023,Boston,17476.71,12126.53,3738.08,12138.14,59.04
9/15/2023,Dallas,20129.43,25403.81,6973.97,27436.8,44.21
9/15/2023,Atlanta,3245.03,8409.21,1601,7331.03,27.84
9/15/2023,Phoenix,34378.18,13828.06,11444.61,11565.83,71.31
9/15/2023,Las Vegas,25852.15,5414.09,7555.29,7822.32,82.68
9/15/2023,San Diego,5019.1,8909.14,1277.78,11993.6,36.04
9/15/2023,Philadelphia,16860.26,15075.98,6013.03,9037.32,52.79
9/16/2023,New York,13132.8,12993.45,4084.55,14029.8,50.27
9/16/2023,Los Angeles,3682.49,6387.76,927.91,3865.91,36.57
9/16/2023,Chicago,28963.44,14688.53,7024.72,8146.65,47.86
9/16/2023,Houston,5020.3,1219.95,860.95,1583.84,80.45
9/16/2023,San Francisco,40664.8,5987.45,6543.94,3797.31,87.17
9/16/2023,Miami,5891.63,23486.62,7096.91,14265.21,20.05
9/16/2023,Seattle,2411.07,8277.18,1135.94,5430.67,22.56
9/16/2023,Denver,1327.27,5297.98,1103.42,2056.93,20.03
9/16/2023,Boston,11808.55,15077.7,4653.71,8117.89,43.92
9/16/2023,Dallas,3222.43,4464.82,1165.13,2863.74,41.92
9/16/2023,Atlanta,4256.01,2991.24,1435.39,967.11,58.73
9/16/2023,Phoenix,7664.25,9616,2719.6,9756.32,44.35
9/16/2023,Las Vegas,28102.66,15553.59,8003.31,6687.69,64.37
9/16/2023,San Diego,3574.81,2468.44,1027.38,3520.13,59.15
9/16/2023,Philadelphia,23237.39,4137.86,6672.06,4071.63,84.88
9/17/2023,New York,2601.54,8927.38,2815.18,7057.58,22.57
9/17/2023,Los Angeles,9051.47,33906.45,9235.42,25434.29,21.07
9/17/2023,Chicago,29909.64,19607.1,6745.94,26235,41.58
9/17/2023,Houston,5557.7,1917.22,610.56,1352.54,74.35
9/17/2023,San Francisco,16647.85,2681.07,2636.76,3601.99,86.13
9/17/2023,Miami,15134.48,26359.44,4184.51,37857.34,36.47
9/17/2023,Seattle,5356.11,4073.81,1166.53,3018.36,56.8
9/17/2023,Denver,24752.38,6232.54,5833.23,2178.45,79.89
9/17/2023,Boston,13751.27,2535.65,3448.38,830.65,84.43
9/17/2023,Dallas,2493.4,7759.52,1743.69,8308.03,24.32
9/17/2023,Atlanta,2020.81,7201.11,1619.29,6079.13,21.91
9/17/2023,Phoenix,7716.1,1485.82,2228.23,1952.7,83.85
9/17/2023,Las Vegas,1762.35,6038.57,1122.38,2507,22.59
9/17/2023,San Diego,12321.66,15429.26,3664.07,19852.31,44.4
9/17/2023,Philadelphia,15239.81,28689.11,10257.74,27732.25,34.69
9/18/2023,New York,23887.11,23547.85,5002.78,21044.34,50.36
9/18/2023,Los Angeles,3021.33,1848.63,1115.03,1894.31,62.04
9/18/2023,Chicago,5147.38,4389.27,774.3,2239.76,26.39
9/18/2023,Houston,8008.41,10998.55,1528.58,14481.41,42.13
9/18/2023,San Francisco,10674.38,4302.58,2981.49,6155.58,71.27
9/18/2023,Miami,17758.65,10257.31,2251.7,6392.1,63.39
9/18/2023,Seattle,3502.48,1628.48,1185,2041.18,68.26
9/18/2023,Denver,5856.89,23056.07,4352.29,16961.49,20.26
9/18/2023,Boston,22912.65,7796.31,5783.59,6559.2,74.61
9/18/2023,Dallas,3321.9,821.06,582.43,897.73,80.18
9/18/2023,Atlanta,35602.87,4687.09,9231.03,3325.55,88.37
9/18/2023,Phoenix,6506.82,2279.14,1443.9,766.48,74.06
9/18/2023,Las Vegas,2550.63,2659.33,761.75,2057.51,48.96
9/18/2023,San Diego,8224.32,3189.64,1838.07,2621.61,72.05
9/18/2023,Philadelphia,2882.32,9449.64,3025.37,11849.81,23.37
9/19/2023,New York,5093.97,17274.31,2932.45,21062.05,22.77
9/19/2023,Los Angeles,5413.31,8524.97,3405.78,8010.04,38.84
9/19/2023,Chicago,9162.6,2200.98,794.09,1933.93,61.94
9/19/2023,Houston,3388.21,9809.07,1761.26,3657.38,25.67
9/19/2023,San Francisco,2456.09,1532.19,664.47,2039.31,61.58
9/19/2023,Miami,6207.51,1898.77,673.78,2339.42,76.58
9/19/2023,Seattle,24981.8,8469.48,7121.01,9507.9,74.68
9/19/2023,Denver,13140.46,13413.82,2655.51,15098.71,49.49
9/19/2023,Boston,10610.83,9256.45,1905.96,3328.78,53.41
9/19/2023,Dallas,2485.96,3980.32,684.48,4904.87,38.44
9/19/2023,Atlanta,28130.2,12887.08,8964.17,12974.94,68.58
9/19/2023,Phoenix,21843.86,2495.42,4798.22,1012.43,89.75
9/19/2023,Las Vegas,9431.09,3537.19,1803.9,3673.96,72.72
9/19/2023,San Diego,8734.44,12115.84,4839.25,15911.2,41.89
9/19/2023,Philadelphia,21227.64,2464.64,2868.79,1256.6,89.6
9/20/2023,New York,8574.67,3335.73,994.17,4905.56,71.99
9/20/2023,Los Angeles,17003.68,13353.72,4525.28,19545.73,56.01
9/20/2023,Chicago,13307.82,21592.49,3722.63,32076.23,20.75
9/20/2023,Houston,9411.65,16887.75,2218.75,12777.58,35.79
9/20/2023,San Francisco,11820.66,25098.74,7817.14,12295.02,32.02
9/20/2023,Miami,8497.39,28623.01,5251.06,12706.2,22.89
9/20/2023,Seattle,8497.37,4648.03,1665.01,6786.72,64.64
9/20/2023,Denver,1254.35,2597.05,643.96,2357.6,32.57
9/20/2023,Boston,5042.18,1072.22,535.17,1475.54,82.46
9/20/2023,Dallas,5193.81,7256.59,1026.4,5002.24,41.72
9/20/2023,Atlanta,28381.06,12802.34,8255.23,10496.56,68.91
9/20/2023,Phoenix,7449.16,7110.24,1281.29,9042.13,51.16
9/20/2023,Las Vegas,5425.91,3965.49,960.54,2768.14,57.78
9/20/2023,San Diego,8293.57,21279.83,5576.75,10122.22,28.04
9/20/2023,Philadelphia,16480.37,23893.03,6874.35,13162.68,40.82
9/21/2023,New York,6993.16,3451.69,1994.39,4512.52,66.95
9/21/2023,Los Angeles,11814.46,19504.39,2714.53,20933.15,37.72
9/21/2023,Chicago,27275.54,3175.08,1322.29,2723.92,79.92
9/21/2023,Houston,35441.66,11559.19,6843.49,9520.08,75.41
9/21/2023,San Francisco,26637.42,5141.43,6277.12,4209.31,83.82
9/21/2023,Miami,18797.86,6056.99,3066.09,5910.34,75.63
9/21/2023,Seattle,2165.32,1243.53,627.72,718.28,63.52
9/21/2023,Denver,15448.36,27908.49,7835.37,16195.5,35.63
9/21/2023,Boston,11227.55,34335.3,6614.61,40224.61,24.64
9/21/2023,Dallas,2908.27,4677.58,1823.74,2333.46,38.34
9/21/2023,Atlanta,4805.86,12377.99,4026.54,9170.55,27.97
9/21/2023,Phoenix,5675.53,5163.32,2086.69,6620.71,52.36
9/21/2023,Las Vegas,4783.65,4018.2,1395.12,3186.94,54.35
9/21/2023,San Diego,8391.29,4873.56,2077.52,4893.52,63.26
9/21/2023,Philadelphia,18939.71,8143.14,5158.25,8071.72,69.93
9/22/2023,New York,36411.32,4504.48,7835.96,5727.24,88.99
9/22/2023,Los Angeles,2922.76,9214.04,1192.62,9336.66,24.08
9/22/2023,Chicago,10843.46,8127.07,3113.64,6459.43,35.24
9/22/2023,Houston,28699.17,5086.63,2907.5,6034.37,84.94
9/22/2023,San Francisco,12941.95,2657.85,1513.67,2448.66,82.96
9/22/2023,Miami,21331.46,8853.34,3247.87,12015.34,70.67
9/22/2023,Seattle,6269.34,4916.46,2480.14,3761.15,56.05
9/22/2023,Denver,9107.71,22322.09,6088.6,21610.87,28.98
9/22/2023,Boston,8399.49,5448.31,2823.7,1698.52,60.66
9/22/2023,Dallas,13372.09,8728.71,3144.59,5982.56,60.51
9/22/2023,Atlanta,17751.34,9962.46,2350.51,8125.94,64.05
9/22/2023,Phoenix,3362.89,2092.91,516.16,2484.33,61.64
9/22/2023,Las Vegas,9721.54,3426.26,3219.11,1733.12,73.94
9/22/2023,San Diego,1330.1,2068.7,809.87,1534.23,39.13
9/22/2023,Philadelphia,16919.95,4561.85,3145.09,2626.28,78.76
9/23/2023,New York,16506.83,25909.79,4121.25,26537.54,38.92
9/23/2023,Los Angeles,3674.12,9583.5,1514.11,4094,27.71
9/23/2023,Chicago,51874.9,17432.17,6142.44,21805.92,58.86
9/23/2023,Houston,8336.47,1883.15,1257.2,2337.96,81.57
9/23/2023,San Francisco,8762.65,5757.97,1851.61,5470.7,60.35
9/23/2023,Miami,1198.2,4160.42,607.7,1423.33,22.36
9/23/2023,Seattle,9575.88,15183.74,2136.57,20531.85,38.68
9/23/2023,Denver,9750.76,18809.86,5058.53,7353.16,34.14
9/23/2023,Boston,5943.15,6424.47,1760.74,5663.51,48.05
9/23/2023,Dallas,9167.51,4531.11,2219.76,5206.41,66.92
9/23/2023,Atlanta,34112.65,11047.97,5321.1,7284.08,75.54
9/23/2023,Phoenix,32380.45,5376.17,5519.52,3573.97,85.76
9/23/2023,Las Vegas,1494.32,3546.3,939.62,3425.68,29.65
9/23/2023,San Diego,14805.91,9073.71,5630.49,10299.9,62
9/23/2023,Philadelphia,2102.93,6635.69,1901.24,9180.06,24.06
9/24/2023,New York,6522.12,14696.55,4140.21,12125.08,30.74
9/24/2023,Los Angeles,7665.24,5818.43,3003.35,5462.56,56.85
9/24/2023,Chicago,13802.36,10205.49,3693.44,6887.53,36.64
9/24/2023,Houston,5147.97,10355.7,3732.39,11366.15,33.2
9/24/2023,San Francisco,9574.12,6058.55,3545.29,4474.93,61.24
9/24/2023,Miami,4112.09,3456.58,1642.6,3425.05,54.33
9/24/2023,Seattle,10004.41,1678.26,2523.33,2366.49,85.63
9/24/2023,Denver,12436.06,20320.61,6661.68,29376.68,37.96
9/24/2023,Boston,11931.32,3909.35,1582.23,2112.2,75.32
9/24/2023,Dallas,14045.71,17811.96,7031.89,10251.68,44.09
9/24/2023,Atlanta,31656.01,7485.66,4203.83,9157.49,80.88
9/24/2023,Phoenix,5966.73,2387.94,1471.21,2946.1,71.42
9/24/2023,Las Vegas,5374.71,9708.96,2076.6,7011.18,35.63
9/24/2023,San Diego,3455.29,483.38,343.35,453.95,87.73
9/24/2023,Philadelphia,15968.93,4313.74,4126.24,1435.33,78.73
9/25/2023,New York,9034.4,1098.75,2171.96,917.89,89.16
9/25/2023,Los Angeles,8301.73,7496.42,3162.61,5446.35,52.55
9/25/2023,Chicago,8113.64,1072.33,663.96,1426.63,74.03
9/25/2023,Houston,6387.02,6656.13,1683.1,8861.56,48.97
9/25/2023,San Francisco,3273.37,8355.78,1548.03,5866.35,28.15
9/25/2023,Miami,9289.75,1171.4,883.58,1359.43,88.8
9/25/2023,Seattle,13921.73,19239.42,5260.23,8604.73,41.98
9/25/2023,Denver,6112.12,3530.03,2276.52,5043.67,63.39
9/25/2023,Boston,6597.1,1761.05,1914.06,2537.73,78.93
9/25/2023,Dallas,11614.65,36013.5,9822.75,31674.78,24.39
9/25/2023,Atlanta,17183.54,29258.61,11113.76,41042.69,37
9/25/2023,Phoenix,19930.76,4600.39,2755.33,3056.39,81.25
9/25/2023,Las Vegas,8257.26,3470.89,1134.67,4856.18,70.41
9/25/2023,San Diego,10587.38,5922.77,2676.44,6048.86,64.13
9/25/2023,Philadelphia,18446.54,6832.61,2724.31,4602.78,72.97
9/26/2023,New York,31792.01,9004.08,6073.35,10145.81,77.93
9/26/2023,Los Angeles,16207.19,16197.9,5137.39,17059.17,50.01
9/26/2023,Chicago,40190,2401.09,2218.15,3151.65,88.83
9/26/2023,Houston,5614.49,2935.6,1949.33,1537.94,65.67
9/26/2023,San Francisco,3215.81,776.28,396.2,1095.74,80.55
9/26/2023,Miami,35785.83,10912.26,8057.86,10080.61,76.63
9/26/2023,Seattle,16921.44,29133.65,8423.3,15910.75,36.74
9/26/2023,Denver,28554.49,5841.6,4837.49,2541.93,83.02
9/26/2023,Boston,4096.22,2329.87,1402.41,1731.01,63.74
9/26/2023,Dallas,5967.7,9849.39,2823.87,8673.03,37.73
