Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
1/5/2024,Detroit,23971.92,1540.49,7066.44,2141.91,93.96
1/5/2024,Charlotte,5534.14,3482.27,1759.12,735.93,61.38
1/5/2024,Nashville,12491.79,36039.62,5264.61,50631.91,25.74
1/5/2024,Baltimore,9526.34,3226.07,2036.7,3328.89,74.7
1/5/2024,Indianapolis,13146.39,29875.02,12896.85,34435.68,30.56
1/5/2024,Orlando,15282.67,21296.74,4035.5,17774.78,41.78
1/5/2024,San Antonio,8254.93,13842.48,3053.61,12701.9,37.36
1/5/2024,Columbus,19507.71,18188.7,11083.17,19818.82,51.75
1/6/2024,New York,8186.02,15271.1,2310.63,16838.49,34.9
1/6/2024,Los Angeles,11482.33,4144.79,3443.58,972.28,73.48
1/6/2024,Chicago,6366.65,624.47,1659.96,458.84,91.07
1/6/2024,Houston,19580.83,1972.29,6065.52,440.62,90.85
1/6/2024,San Francisco,22019.18,8855.94,6455.51,2964.02,71.32
1/6/2024,Miami,11836.52,24575.6,7852.84,9322.42,32.51
1/6/2024,Seattle,34139.36,14826.76,13114.84,24295.47,69.72
1/6/2024,Denver,17502.94,18164.18,4399.46,13938.45,49.07
1/6/2024,Boston,23507.54,36469.58,13832.95,35160.36,39.19
1/6/2024,Dallas,7068.89,785.23,950.68,364.1,90
1/6/2024,Atlanta,12338.93,7171.19,3458.95,8898.08,63.24
1/6/2024,Phoenix,4820.23,3464.89,982.51,4005.04,58.18
1/6/2024,Las Vegas,40090.6,12462.52,11988.05,10011.78,76.29
1/6/2024,San Diego,15579.05,31211.07,6780.49,17061.06,33.3
1/6/2024,Philadelphia,55856.92,6790.2,16630.17,8397.01,89.16
1/6/2024,Portland,21956.72,20876.4,3072.53,28924.43,51.26
1/6/2024,Austin,22963.89,28258.23,12472.49,29448.22,44.83
1/6/2024,Detroit,11735.01,7768.11,5514.18,9765.43,60.17
1/6/2024,Charlotte,8002.05,6595.07,1643.62,8503.96,54.82
1/6/2024,Nashville,46345.23,8922.89,12892.97,4419.53,83.86
1/6/2024,Baltimore,3035.86,7467.26,2053.86,7973.54,28.9
1/6/2024,Indianapolis,10909.8,15939.32,5100.14,22279.73,40.63
1/6/2024,Orlando,2446.98,6056.14,2508.56,8837,28.78
1/6/2024,San Antonio,15126.33,23270.79,2747.12,25085.94,39.39
1/6/2024,Columbus,3008.5,9482.62,2560.33,7516.24,24.09
1/7/2024,New York,6256.14,10726.21,3917.23,11388.57,36.84
1/7/2024,Los Angeles,2792.45,6407.9,1865.08,6559.32,30.35
1/7/2024,Chicago,33180.65,24001.7,8310.98,8595.12,58.03
1/7/2024,Houston,48303.89,6926.46,10956.27,5134.27,87.46
1/7/2024,San Francisco,16467.18,11548.17,7214.64,14434.67,58.78
1/7/2024,Miami,13045.39,9789.96,4172,4332.28,57.13
1/7/2024,Seattle,4279.96,13538.39,4874.22,18154.7,24.02
1/7/2024,Denver,4014.97,3704.38,1805.85,1959.25,52.01
1/7/2024,Boston,10328.11,2523.24,2633.61,1964.39,80.37
1/7/2024,Dallas,5430.13,5306.22,3051.89,8570.42,50.58
1/7/2024,Atlanta,23796.49,13425.86,10628.48,15526.18,63.93
1/7/2024,Phoenix,29869.74,14341.61,6741.98,20048.32,67.56
1/7/2024,Las Vegas,3735.9,3331.45,1251.23,3823.73,52.86
1/7/2024,San Diego,7340.36,14496.99,4408.02,9768.98,33.61
1/7/2024,Philadelphia,6246.59,19384.76,5813.48,34741.94,24.37
1/7/2024,Portland,37180.55,5708.8,12648.51,2163.49,86.69
1/7/2024,Austin,13598.04,33576.31,9691.42,59900.99,28.83
1/7/2024,Detroit,9072.28,17645.07,5868.96,25458.1,33.96
1/7/2024,Charlotte,8008.05,1527.3,1947.26,1916.66,83.98
1/7/2024,Nashville,4451.85,9197.5,3663.96,12854.23,32.62
1/7/2024,Baltimore,5313.42,7593.93,2384.86,4000.97,41.17
1/7/2024,Indianapolis,14823.32,9765.03,2919.59,2528.66,60.29
1/7/2024,Orlando,37386.72,13810.63,14203.24,7020.03,73.02
1/7/2024,San Antonio,18712.61,31195.74,7234.85,25453.74,37.49
1/7/2024,Columbus,25031.72,23700.63,12022.24,8638.2,51.37
1/8/2024,New York,9881.17,11091.55,5543.06,6068.88,47.11
1/8/2024,Los Angeles,4788.29,4831.43,2508.97,1629.13,49.78
1/8/2024,Chicago,40049.73,21014.99,15858.56,23557.97,65.59
1/8/2024,Houston,3028.02,10228.7,1144.69,8124.17,22.84
1/8/2024,San Francisco,33166.19,6257.53,4827.52,10899.73,84.13
1/8/2024,Miami,16650.34,10394.38,6780.47,9245.11,61.57
1/8/2024,Seattle,4725.2,3995.52,1991.51,6970.77,54.18
1/8/2024,Denver,4155.65,6347.07,2023.23,8263.67,39.57
1/8/2024,Boston,5664.32,19886.4,4152.19,34882.2,22.17
1/8/2024,Dallas,9408.34,10415.38,3032.62,17965.06,47.46
1/8/2024,Atlanta,6260.56,7856.16,4193.7,4426.49,44.35
1/8/2024,Phoenix,15057.8,32456.92,8995.61,36708.72,31.69
1/8/2024,Las Vegas,2573.05,5673.67,2188.79,1176.46,31.2
1/8/2024,San Diego,9501.59,28828.13,10853.45,25681.96,24.79
1/8/2024,Philadelphia,7151.78,3786.94,2254.89,1217.28,65.38
1/8/2024,Portland,15745.15,8068.57,3667.07,6124.76,66.12
1/8/2024,Austin,21041.63,17089.09,4771.9,6107.56,55.18
1/8/2024,Detroit,2923.92,9536.8,3204.37,11727.41,23.47
1/8/2024,Charlotte,4751,2336.72,767.66,1250.96,67.03
1/8/2024,Nashville,25904.46,6256.26,9289,9101.56,80.55
1/8/2024,Baltimore,4476.54,5014.18,1475.21,3904.31,47.17
1/8/2024,Indianapolis,28290.35,18340.37,12501.45,32810.4,60.67
1/8/2024,Orlando,45409.95,4360.77,14055.96,6290.39,91.24
1/8/2024,San Antonio,29025.75,18008.97,10064.41,27334.04,61.71
1/8/2024,Columbus,16975.39,41755.33,17068.61,33052.79,28.9
1/9/2024,New York,25562.97,15443.57,6396.25,13633.63,62.34
1/9/2024,Los Angeles,26618.02,12027.52,9094.04,18812.32,68.88
1/9/2024,Chicago,9025.02,34955.52,8439.27,8753.02,20.52
1/9/2024,Houston,6104.15,4943.39,3218.84,8093.09,55.25
1/9/2024,San Francisco,20777.26,12294.28,9310,12281.98,62.83
1/9/2024,Miami,10626.76,10165.78,3094.1,13359.95,51.11
1/9/2024,Seattle,12263.49,1663.05,3626.51,1708.86,88.06
1/9/2024,Denver,2680.44,10288.1,1535.62,14848.56,20.67
1/9/2024,Boston,7413.75,14810.79,3997.82,17677.52,33.36
1/9/2024,Dallas,8997.2,1205.34,2360.16,1163.67,88.19
1/9/2024,Atlanta,23408.86,4318.68,2985.65,7525.07,84.42
1/9/2024,Phoenix,8149.01,857.53,1402.31,1400.48,90.48
1/9/2024,Las Vegas,21669.2,19541.34,7861.15,25517.59,52.58
1/9/2024,San Diego,14305.09,28058.45,3537.7,34173.65,33.77
1/9/2024,Philadelphia,38604.11,14805.43,12808.1,6866.22,72.28
1/9/2024,Portland,13179.12,5747.42,2456.12,7490.72,69.63
1/9/2024,Austin,2317.17,6220.37,1018.92,10780.38,27.14
1/9/2024,Detroit,37847.43,6449.11,5796.46,6601.79,85.44
1/9/2024,Charlotte,3042.25,4988.29,1791.99,8522.18,37.88
1/9/2024,Nashville,10695.66,11372.88,5687.65,5889.22,48.47
1/9/2024,Baltimore,4827.18,4390.36,1904.02,6700.45,52.37
1/9/2024,Indianapolis,5452.09,3194.45,1383.29,3437.23,63.06
1/9/2024,Orlando,14327.82,7485.72,4958.25,10165.71,65.68
1/9/2024,San Antonio,13460.49,6565.05,1777.81,5433.17,67.22
1/9/2024,Columbus,15673.21,9093.33,3184.67,2911.85,63.28
1/10/2024,New York,11914.35,21553.54,7281.13,14866.19,35.6
1/10/2024,Los Angeles,6188.78,9750.11,2345.73,3448.44,38.83
1/10/2024,Chicago,4716.9,17070.99,2448.33,4418.4,21.65
1/10/2024,Houston,11032.31,24420.58,10542.83,11431.95,31.12
1/10/2024,San Francisco,28164.2,18913.69,4707.07,11329.45,59.82
1/10/2024,Miami,32083.59,6710.3,6134.98,4678.24,82.7
1/10/2024,Seattle,7556.41,9368.48,1614.29,16419.41,44.65
1/10/2024,Denver,4804.43,4668.46,2072.62,3268.16,50.72
1/10/2024,Boston,24855.25,10762.64,5161.88,4313.4,69.78
1/10/2024,Dallas,2653.96,8401.93,1201.31,12135.9,24
1/10/2024,Atlanta,12318.69,2535.2,2888.21,4178.55,82.93
1/10/2024,Phoenix,8704.31,1761.58,1581.81,2314.73,83.17
1/10/2024,Las Vegas,32430.06,22323.83,14326.19,8998.46,59.23
1/10/2024,San Diego,14961.34,16178.55,9064.18,13569.93,48.05
1/10/2024,Philadelphia,4517.62,9809.27,3631.96,4228.41,31.53
1/10/2024,Portland,14042.32,4521.57,2875.11,3699.05,75.64
1/10/2024,Austin,6584.9,19046.99,6478.16,16809.95,25.69
1/10/2024,Detroit,31296.29,25746.6,5719.2,19265.6,54.86
1/10/2024,Charlotte,13008.48,21686.41,4337.99,7766.35,37.49
1/10/2024,Nashville,11561.97,2916.92,1263.87,3823.66,79.85
1/10/2024,Baltimore,15900.66,46446.23,14283.49,23800.47,25.5
1/10/2024,Indianapolis,48629.73,4083.16,13930.13,1851.93,92.25
1/10/2024,Orlando,19893.15,33188.74,5546.37,38617.47,37.48
1/10/2024,San Antonio,37164.28,2406.61,3527.94,1835.99,93.92
1/10/2024,Columbus,15849.22,2616.67,5222.14,2128.85,85.83
1/11/2024,New York,40698.15,10616.34,12298.05,3566.68,79.31
1/11/2024,Los Angeles,14523.5,13479.99,7972.28,13806,51.86
1/11/2024,Chicago,32900.97,14003.52,3293.04,10251.79,70.14
1/11/2024,Houston,3889.82,8264.67,3030.31,7270.75,32
1/11/2024,San Francisco,6554.49,4303,1407.72,3707.44,60.37
1/11/2024,Miami,4714.98,3692.51,1022.74,4967.15,56.08
1/11/2024,Seattle,4570.08,7642.41,1019.78,9505.86,37.42
1/11/2024,Denver,2229.64,7745.85,2107.2,9602.97,22.35
1/11/2024,Boston,12715.11,2017.38,1890.8,1185.21,86.31
1/11/2024,Dallas,7422.96,6018.53,1251.35,6400.96,55.22
1/11/2024,Atlanta,38016.41,17817.08,15530.36,28733.18,68.09
1/11/2024,Phoenix,6439.86,5530.63,2942.01,7751.99,53.8
1/11/2024,Las Vegas,19002.69,4755.8,2805.37,4379.16,79.98
1/11/2024,San Diego,14793.13,46684.36,13644.39,13020.16,24.06
1/11/2024,Philadelphia,14604.53,33725.96,9268.21,59153.83,30.22
1/11/2024,Portland,10374.62,9975.87,4172.02,17081.68,50.98
1/11/2024,Austin,16723.53,1554.96,4770.07,2776.77,91.49
1/11/2024,Detroit,7524.57,7848.92,1327.34,5432.88,48.95
1/11/2024,Charlotte,10895.24,10709.25,3251.21,17920.35,50.43
1/11/2024,Nashville,18170,9695.49,2614.6,7838.57,65.21
1/11/2024,Baltimore,38100.81,7193.68,13556.92,1994.52,84.12
1/11/2024,Indianapolis,13563.07,44684.42,15857.96,54340.05,23.29
1/11/2024,Orlando,18784.13,13671.36,8587.51,6274.37,57.88
1/11/2024,San Antonio,20300.61,25470.88,13039.81,6410.25,44.35
1/11/2024,Columbus,27823.2,34489.29,9355.78,38204.98,44.65
1/12/2024,New York,46731.76,12664.63,10863.48,3795.88,78.68
1/12/2024,Los Angeles,46447.52,13717.87,13747.64,5551.84,77.2
1/12/2024,Chicago,15405.78,8284.61,3864.44,12674.32,65.03
1/12/2024,Houston,12304.69,15551.7,4831.04,27204.37,44.17
1/12/2024,San Francisco,4670.77,8812.62,1422.4,6417.84,34.64
1/12/2024,Miami,3002.89,11037.5,3440.99,6614.84,21.39
1/12/2024,Seattle,21601.49,24899.9,3357.36,20201.5,46.45
1/12/2024,Denver,8988.83,9719.56,4009.38,6840.99,48.05
1/12/2024,Boston,23070.21,29500.18,14546.4,46133.67,43.88
1/12/2024,Dallas,53087.25,7469.14,5895.33,10311.37,87.67
1/12/2024,Atlanta,29063.8,18709.59,5455.36,25181.16,60.84
1/12/2024,Phoenix,20593.03,16578.36,10173.38,10933.77,55.4
1/12/2024,Las Vegas,37645.25,7398.14,6621.51,10937.56,83.58
1/12/2024,San Diego,26260.76,4312.63,3106.52,5839.6,85.89
1/12/2024,Philadelphia,3916.46,2688.93,889.63,4020.17,59.29
1/12/2024,Portland,31751.54,6396.85,4208.08,7932.47,83.23
1/12/2024,Austin,8645.9,2854.49,1087.15,1507.7,75.18
1/12/2024,Detroit,46583.97,9825.42,13206.92,7167.95,82.58
1/12/2024,Charlotte,2312.32,3990.07,970.8,6522.56,36.69
1/12/2024,Nashville,24906.59,15900.8,11620.78,24998.9,61.03
1/12/2024,Baltimore,20057.04,1726.35,2983.05,903.73,92.07
1/12/2024,Indianapolis,3682.42,4594.97,1373.94,8239.47,44.49
1/12/2024,Orlando,9238.02,1985.37,1679.78,1122.06,82.31
1/12/2024,San Antonio,13716.42,28458.97,5692.09,40829.89,32.52
1/12/2024,Columbus,1617.54,5898.85,787.63,2309.68,21.52
1/13/2024,New York,5704.83,1714.67,2089.42,2719.66,76.89
1/13/2024,Los Angeles,36750.34,13779.16,8919.8,3011.05,72.73
1/13/2024,Chicago,16531.89,4001.61,4510.79,1225.91,80.51
1/13/2024,Houston,11742.53,27910.97,5321.95,34752.16,29.61
1/13/2024,San Francisco,35912.27,2964.23,8855.44,1656.8,92.38
1/13/2024,Miami,5667.51,2394.99,1590.35,2986.9,70.29
1/13/2024,Seattle,2991.72,5256.78,1895.2,8500.9,36.27
1/13/2024,Denver,8526.27,6079.23,2481.97,3725.72,58.38
1/13/2024,Boston,8075.53,12819.97,6189.27,14927.3,38.65
1/13/2024,Dallas,21569.78,36848.72,12657.96,19067.96,36.92
1/13/2024,Atlanta,6338.36,1634.14,1147.56,1223.89,79.5
1/13/2024,Phoenix,38039.54,21359.96,13473.03,28898.03,64.04
1/13/2024,Las Vegas,6709.27,17153.23,1904.39,27001.24,28.12
1/13/2024,San Diego,55028.88,5485.62,5211.26,3002.94,90.94
1/13/2024,Philadelphia,17240.14,42239.36,12142.01,67595.47,28.99
1/13/2024,Portland,26296.02,24644.48,12285.3,5212.34,51.62
1/13/2024,Austin,8210.75,16057.75,5148.62,4960.05,33.83
1/13/2024,Detroit,9019.5,23291,7385.54,17281.55,27.92
1/13/2024,Charlotte,40230.27,4369.23,5102.22,3378.77,90.2
1/13/2024,Nashville,19329.46,10151.04,8744.42,5969.09,65.57
1/13/2024,Baltimore,5522.79,10408.71,4521.62,14167.21,34.67
1/13/2024,Indianapolis,38174.08,6177.42,3428.58,7065.51,86.07
1/13/2024,Orlando,22720.43,1234.07,7120.39,596.97,94.85
1/13/2024,San Antonio,5328.61,7411.89,2657.38,2576.52,41.82
1/13/2024,Columbus,10110.75,805.75,1174.8,455.55,92.62
1/14/2024,New York,7642.38,5499.58,3272.71,1395.65,58.15
1/14/2024,Los Angeles,11553,15476.96,4527.65,8786.88,42.74
1/14/2024,Chicago,36265.34,19708.62,7251.85,12662.21,64.79
1/14/2024,Houston,20142.64,28344.32,7810.86,49513.45,41.54
1/14/2024,San Francisco,17806.96,2770,2375.26,4312.86,86.54
1/14/2024,Miami,14718.28,14186.68,3257.58,4504.33,50.92
1/14/2024,Seattle,27582.99,4772.97,5258.09,2264.84,85.25
1/14/2024,Denver,9183.98,7564.98,2462.65,2168.1,54.83
1/14/2024,Boston,9953.57,12992.39,3563.49,4329.22,43.38
1/14/2024,Dallas,45416.89,8264.07,10735.99,6989.19,84.61
1/14/2024,Atlanta,7890.87,8393.09,1973.6,7935.37,48.46
1/14/2024,Phoenix,16360.15,26502.81,6812.59,21113.29,38.17
1/14/2024,Las Vegas,23835.1,11900.86,6626.45,9942.98,66.7
1/14/2024,San Diego,6032.34,13255.62,2531.68,17546.13,31.28
1/14/2024,Philadelphia,5968.82,17918.14,2739.99,29303.07,24.99
1/14/2024,Portland,4784.54,16776.42,4441.35,21574.41,22.19
1/14/2024,Austin,22432.11,19929.85,11806.98,5467.18,52.95
1/14/2024,Detroit,11246.43,924.53,3619.31,675.29,92.4
1/14/2024,Charlotte,17194.15,7582.81,3659.52,8092.62,69.4
1/14/2024,Nashville,35747.74,16855.22,9326.11,24514.85,67.96
1/14/2024,Baltimore,2482.22,3405.74,666.33,3885,42.16
1/14/2024,Indianapolis,7306.51,13152.45,2571.79,11262.83,35.71
1/14/2024,Orlando,11090.12,5252.84,4295.76,4437.32,67.86
1/14/2024,San Antonio,23677.11,30108.85,7473.91,11521.36,44.02
1/14/2024,Columbus,11399.64,4038.32,1889.25,3837.2,73.84
1/15/2024,New York,3414.01,5375.35,2526,9225.43,38.84
1/15/2024,Los Angeles,5256.8,7411.56,3487.67,9358.6,41.5
1/15/2024,Chicago,9127.85,4911.51,3605.91,7065.91,65.02
1/15/2024,Houston,3653.9,1644.46,1356.73,2533.39,68.96
1/15/2024,San Francisco,5647.87,3948.49,1122.4,4656.31,58.85
1/15/2024,Miami,4183.98,14577.38,1334,4645.33,22.3
1/15/2024,Seattle,5048.46,1031.9,1791.09,1105.59,83.03
1/15/2024,Denver,18065.84,7943.52,7104.7,2552.43,69.46
1/15/2024,Boston,7189.98,5927.38,2772.92,5467.83,54.81
1/15/2024,Dallas,17703.06,20682.3,4194.2,34476.74,46.12
1/15/2024,Atlanta,3443.71,4372.65,1797.61,1018.61,44.06
1/15/2024,Phoenix,18539.62,13564.74,3154.18,16389.69,57.75
1/15/2024,Las Vegas,40086.99,18099.37,15769.8,19267.65,68.89
1/15/2024,San Diego,5015.29,3008.07,2356.88,2440.23,62.51
1/15/2024,Philadelphia,11426.76,8520.6,4109.43,6084.01,57.28
1/15/2024,Portland,9542.14,1287.22,1535.26,413.01,88.11
1/15/2024,Austin,2983.27,4981.09,1849.61,2952.43,37.46
1/15/2024,Detroit,18008.59,21563.77,8694.36,15348.42,45.51
1/15/2024,Charlotte,23625.22,20199.14,4085.51,35786.17,53.91
1/15/2024,Nashville,29882.26,27076.1,4269.04,43030.41,52.46
1/15/2024,Baltimore,21073.56,2812.8,5632,1444.72,88.22
1/15/2024,Indianapolis,33382.79,3913.57,4457.27,3505.67,89.51
1/15/2024,Orlando,13034.6,42789.76,13261.17,58182.89,23.35
1/15/2024,San Antonio,24043.21,22517.15,9926.39,32207.04,51.64
1/15/2024,Columbus,15375.51,3905.85,2562.15,3781.71,79.74
1/16/2024,New York,6402.73,8011.15,1052.64,11461.33,44.42
1/16/2024,Los Angeles,14086.67,19956.21,8178.52,25816.21,41.38
1/16/2024,Chicago,13792.93,18605.95,8925.8,31980.67,42.57
1/16/2024,Houston,13482.79,42141.09,8292.03,58084.59,24.24
1/16/2024,San Francisco,2894.71,2920.17,1263.16,2457.35,49.78
1/16/2024,Miami,27377.35,18364.53,3657.39,13687.84,59.85
1/16/2024,Seattle,14899.03,1608.85,4417.16,2622.45,90.25
1/16/2024,Denver,4922.22,1031.66,1439.38,792.82,82.67
1/16/2024,Boston,6553.3,534.58,1505.5,676.74,92.46
1/16/2024,Dallas,31374.1,11224.78,8830.81,18686.82,73.65
