Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
8/3/2024,Charlotte,45416.74,14172.19,12990.6,24078.32,76.22
8/3/2024,Nashville,22240.03,23268.9,11857.34,40244.86,48.87
8/3/2024,Baltimore,6655.89,24152.04,5662.85,30537.99,21.6
8/3/2024,Indianapolis,16788.47,43026.46,9471.99,77117.29,28.07
8/3/2024,Orlando,16509.55,14832.38,6904.63,5345.95,52.68
8/3/2024,San Antonio,2586.43,9161.5,1081.82,3242.03,22.02
8/3/2024,Columbus,40644.28,7313.65,7170.48,1534.43,84.75
8/4/2024,New York,4128.32,3700.75,1104.53,6396.9,52.73
8/4/2024,Los Angeles,21209.65,8920.42,2235.91,11579.99,70.39
8/4/2024,Chicago,27518.67,21090.4,4911.17,27830.59,56.61
8/4/2024,Houston,32189.07,8612,5700.21,15397.64,78.89
8/4/2024,San Francisco,1658.86,4532.21,1662.77,7595.84,26.79
8/4/2024,Miami,29805.12,13616.95,6167.33,5413.22,68.64
8/4/2024,Seattle,12167.07,30890,8834.45,13693.75,28.26
8/4/2024,Denver,50441.52,10766.55,16871.11,6895.34,82.41
8/4/2024,Boston,29055.96,3455.11,4804,3141.18,89.37
8/4/2024,Dallas,18317.8,27222.27,6896.29,36477.6,40.22
8/4/2024,Atlanta,10569.87,13255.2,3886.05,6885.04,44.36
8/4/2024,Phoenix,15304.34,22878.73,9835.62,7560.19,40.08
8/4/2024,Las Vegas,18576.54,2992.53,3826.73,1944.75,86.13
8/4/2024,San Diego,25204.84,31733.23,9161.5,23123.62,44.27
8/4/2024,Philadelphia,11911.51,8173.56,3347.41,4173,59.31
8/4/2024,Portland,2857.47,4509.6,696.2,2787.87,38.79
8/4/2024,Austin,12708.29,10802.78,2972.01,15700.7,54.05
8/4/2024,Detroit,5162.49,2105.58,613.03,3289.44,71.03
8/4/2024,Charlotte,4120.32,3045.75,1777.12,944.66,57.5
8/4/2024,Nashville,5737.53,2250.54,1305.51,3733.74,71.83
8/4/2024,Baltimore,11471.57,14222.5,5757.62,11032.64,44.65
8/4/2024,Indianapolis,6728.52,9377.55,2583.79,3751.15,41.78
8/4/2024,Orlando,5404.58,11827.49,4375.53,3627.64,31.36
8/4/2024,San Antonio,7525.47,1286.6,1051.77,2273.87,85.4
8/4/2024,Columbus,42052.56,9221.51,12491.36,6550.72,82.02
8/5/2024,New York,26483.89,27913.52,14592.64,25734.64,48.69
8/5/2024,Los Angeles,6036.16,11456.25,2494.07,13475.77,34.51
8/5/2024,Chicago,10090.16,13840.25,2764.25,22137.31,42.16
8/5/2024,Houston,11792.84,29723.57,5131.99,17820.22,28.41
8/5/2024,San Francisco,15625.31,12035.1,7936.71,14522.03,56.49
8/5/2024,Miami,39242.79,8456.62,8530.98,8817.46,82.27
8/5/2024,Seattle,41156.98,4801.43,7577.13,7143.39,89.55
8/5/2024,Denver,7068.34,4196.07,1372.64,4568.65,62.75
8/5/2024,Boston,24458.48,7104.93,5722.41,5468.61,77.49
8/5/2024,Dallas,12564.94,14084.47,6963.45,20949.72,47.15
8/5/2024,Atlanta,17652.58,1504.83,1760.53,2483.95,92.14
8/5/2024,Phoenix,6756.16,4174.25,2964.66,1452.18,61.81
8/5/2024,Las Vegas,16745.87,2950.54,4588.15,2176.52,85.02
8/5/2024,San Diego,2129.5,6583.91,612.07,6147.5,24.44
8/5/2024,Philadelphia,26643.62,19724.79,10598.93,34983.6,57.46
8/5/2024,Portland,19210.64,36567.77,15324.08,10415.62,34.44
8/5/2024,Austin,14471.49,6401.92,2658.72,9158.76,69.33
8/5/2024,Detroit,45178.42,13978.99,15165.59,10655.88,76.37
8/5/2024,Charlotte,19430.62,10112.79,5415.02,17511.37,65.77
8/5/2024,Nashville,14347.1,28206.31,9638.02,47307.04,33.72
8/5/2024,Baltimore,9768.39,32921.02,4611.28,22538.12,22.88
8/5/2024,Indianapolis,29527.83,7615.58,10447.07,8614.37,79.5
8/5/2024,Orlando,5289.73,3652.68,2110.26,4726.26,59.15
8/5/2024,San Antonio,3878.17,5147.24,1389.05,2917.76,42.97
8/5/2024,Columbus,42287.33,8384.08,13374.25,10571.7,83.45
8/6/2024,New York,14605.07,33682.05,8515.56,17676.54,30.25
8/6/2024,Los Angeles,14430.46,21258.66,7362.51,19964.05,40.43
8/6/2024,Chicago,15474.2,12929.92,3149.64,4691.18,54.48
8/6/2024,Houston,10604.28,34331.84,12828.25,60208.91,23.6
8/6/2024,San Francisco,10044.41,1742.71,1050.76,455.38,85.22
8/6/2024,Miami,15094.59,36097.53,6644.02,31863.7,29.49
8/6/2024,Seattle,21150.75,2975.37,3095.36,3366.58,87.67
8/6/2024,Denver,32420.17,12899.95,6827.71,20145.65,71.54
8/6/2024,Boston,34982.09,22470.03,11462.09,21035.07,60.89
8/6/2024,Dallas,10940.58,4151.54,3191.83,1531.86,72.49
8/6/2024,Atlanta,10917.05,23732.07,7447.82,28799.09,31.51
8/6/2024,Phoenix,6060.22,4365.9,1354.06,1967.04,58.13
8/6/2024,Las Vegas,29541.01,22149.11,3848.49,21569.6,57.15
8/6/2024,San Diego,16513.76,30084.36,12645.87,49645.57,35.44
8/6/2024,Philadelphia,3712.52,7402.6,962.33,9001,33.4
8/6/2024,Portland,11440.79,5432.33,1187.86,6307.19,67.8
8/6/2024,Austin,28509.97,8650.15,7436.57,15425.93,76.72
8/6/2024,Detroit,6393.89,18756.23,4216.93,16774.96,25.42
8/6/2024,Charlotte,1783.19,5416.93,1957.89,1604.2,24.77
8/6/2024,Nashville,6429.95,6804.17,1997.11,1515.65,48.59
8/6/2024,Baltimore,8423.1,7110.02,3797.04,10337.71,54.23
8/6/2024,Indianapolis,3592.49,14006.63,4532.09,18570.97,20.41
8/6/2024,Orlando,10153.47,9953.65,3234.7,6174.83,50.5
8/6/2024,San Antonio,7804.81,8971.31,3514.88,14652.43,46.52
8/6/2024,Columbus,7773.33,3703.79,2090.13,1218.62,67.73
8/7/2024,New York,14924.62,32970.73,4551.68,19457.88,31.16
8/7/2024,Los Angeles,7039.68,1787.67,779,2177.83,79.75
8/7/2024,Chicago,52726.19,9921.16,10578.41,8699.28,84.16
8/7/2024,Houston,24978.79,15591.56,3034.25,25578.54,61.57
8/7/2024,San Francisco,10330.9,17353.45,4732.04,11455.74,37.32
8/7/2024,Miami,1787.92,7039.43,2035.63,10868.07,20.25
8/7/2024,Seattle,45928.18,3486.17,4275.61,1325.2,92.95
8/7/2024,Denver,27158.22,5738.13,3095.73,2078.76,82.56
8/7/2024,Boston,23275.45,15492.9,3785.8,17684.65,60.04
8/7/2024,Dallas,24494.95,2712.4,7793.05,3103.43,90.03
8/7/2024,Atlanta,12591.97,3216.38,1845.86,4018.99,79.65
8/7/2024,Phoenix,1868.09,5262.26,577.97,8286.27,26.2
8/7/2024,Las Vegas,39193.08,21799.27,6777.72,9776.49,64.26
8/7/2024,San Diego,2124.57,5014.78,1869.8,5303.43,29.76
8/7/2024,Philadelphia,6388.36,4342.99,751.46,1491.94,59.53
8/7/2024,Portland,27307.76,27146.59,4708.62,17881.67,50.15
8/7/2024,Austin,17853.1,29437.25,12546.43,51271.48,37.75
8/7/2024,Detroit,17232.53,16848.82,4454.78,10575.69,50.56
8/7/2024,Charlotte,4326.8,15473.55,2325.64,16099.92,21.85
8/7/2024,Nashville,4259.47,9782.88,1781.69,12475.69,30.33
8/7/2024,Baltimore,28625.15,15340.2,7614.92,9837.37,65.11
8/7/2024,Indianapolis,18859.67,15943.68,4156.92,25607.87,54.19
8/7/2024,Orlando,10207.36,12404.99,2000.97,13917.4,45.14
8/7/2024,San Antonio,14275.39,7742.96,3840.06,13137.89,64.83
8/7/2024,Columbus,36038.26,11322.09,7094.32,13862.52,76.09
8/8/2024,New York,47763.53,6924.19,8836.28,9452.13,87.34
8/8/2024,Los Angeles,12075.97,1364.75,1586.02,887.02,89.85
8/8/2024,Chicago,10688.3,2186.42,1001.92,2215.52,83.02
8/8/2024,Houston,3145.37,7491.35,2959.7,11724.02,29.57
8/8/2024,San Francisco,34975.11,11316.61,6112.63,18882.49,75.55
8/8/2024,Miami,19558.89,2287.83,2850.86,3992.27,89.53
8/8/2024,Seattle,6854.98,25298.74,6313.95,5382.92,21.32
8/8/2024,Denver,42364.89,17697.83,10278.72,19118.54,70.53
8/8/2024,Boston,18112.12,9337.6,6259.93,11106.93,65.98
8/8/2024,Dallas,29389.19,15572.53,12682.89,3453.47,65.36
8/8/2024,Atlanta,20248.61,35218.11,5488.7,41735.04,36.51
8/8/2024,Phoenix,4608.13,5205.59,1870.58,6562.97,46.96
8/8/2024,Las Vegas,13550.19,3924.53,3347.55,1693.25,77.54
8/8/2024,San Diego,25253.94,15707.78,10807.67,26024.2,61.65
8/8/2024,Philadelphia,31704.71,10368.01,12295.16,18476.64,75.36
8/8/2024,Portland,10697.47,31622.25,11603.61,31850.95,25.28
8/8/2024,Austin,21670.45,37951.27,13705.79,25712.09,36.35
8/8/2024,Detroit,15397.24,27432.48,3337.02,27911.2,35.95
8/8/2024,Charlotte,13493.84,43293.88,11993.27,67740.07,23.76
8/8/2024,Nashville,16109.49,15850.23,7715.12,18809.13,50.41
8/8/2024,Baltimore,40878.29,3744.43,5992.95,3414.02,91.61
8/8/2024,Indianapolis,10959.09,16134.63,6143.06,20731.23,40.45
8/8/2024,Orlando,15328.19,4002.53,3012.46,1838.36,79.29
8/8/2024,San Antonio,22641.03,25345.69,7332.52,32421.11,47.18
8/8/2024,Columbus,6346.44,7843.28,2552.15,11340.5,44.73
8/9/2024,New York,39133.49,20221.05,9722.16,7771.97,65.93
8/9/2024,Los Angeles,14573.96,11381.58,4435.4,12729.55,56.15
8/9/2024,Chicago,24331.18,31289.36,12936.46,33425.35,43.74
8/9/2024,Houston,35969.65,19545.89,8870.63,18314.16,64.79
8/9/2024,San Francisco,53195.41,4462.13,10264.32,2708.82,92.26
8/9/2024,Miami,16729.61,45333.93,13233.34,33111.4,26.96
8/9/2024,Seattle,3481.17,4383.37,1082.41,3915.29,44.26
8/9/2024,Denver,30225.54,13505,4801.05,7473.84,69.12
8/9/2024,Boston,8297.75,6230.79,2584.25,7233.37,57.11
8/9/2024,Dallas,44309.44,6521.1,3561.97,2069.24,87.17
8/9/2024,Atlanta,3004.9,5386.64,1050.89,8145.72,35.81
8/9/2024,Phoenix,4328.81,9760.73,3757.03,7084.3,30.72
8/9/2024,Las Vegas,13429.53,7807.01,3398.76,10005.01,63.24
8/9/2024,San Diego,17708.82,21111.72,7917.05,33788.59,45.62
8/9/2024,Philadelphia,38604.22,22745.32,7199.8,14000.86,62.93
8/9/2024,Portland,7368.93,8983.61,4837.3,3276.58,45.06
8/9/2024,Austin,4343.1,7755.44,1899.93,3495.94,35.9
8/9/2024,Detroit,6763.15,8414.39,4094.12,13546.79,44.56
8/9/2024,Charlotte,48236.28,5964.26,12455.32,10495.31,89
8/9/2024,Nashville,22049.76,31816.78,12328.49,19005.13,40.93
8/9/2024,Baltimore,22067.53,7300.01,4696.09,3695.82,75.14
8/9/2024,Indianapolis,7411.86,1992.68,2789.26,2504.52,78.81
8/9/2024,Orlando,6598.78,3348.76,2541.56,1684.32,66.34
8/9/2024,San Antonio,10483.07,8793.47,3882.95,14591.42,54.38
8/9/2024,Columbus,11413.47,5515.07,4547.38,2868.16,67.42
8/10/2024,New York,41038.48,13695.41,16213.87,9178.18,74.98
8/10/2024,Los Angeles,4191.29,16114.6,3169.02,25616.67,20.64
8/10/2024,Chicago,24866.41,2787.48,4505.24,4235.54,89.92
8/10/2024,Houston,10484.76,1060.13,2593.2,1596.44,90.82
8/10/2024,San Francisco,23989.38,10722.51,9361.77,3197.38,69.11
8/10/2024,Miami,9863.6,9291.29,3813.87,10227.32,51.49
8/10/2024,Seattle,7485.65,5135.24,2790.23,8831.35,59.31
8/10/2024,Denver,8107.83,5961.06,3612.44,6522.41,57.63
8/10/2024,Boston,10111.53,983.36,2332.73,632.79,91.14
8/10/2024,Dallas,19561,1856.89,4383.65,797.37,91.33
8/10/2024,Atlanta,29940.63,22850.26,4147.64,31747.71,56.72
8/10/2024,Phoenix,9185.5,32174.39,4565.78,10132.17,22.21
8/10/2024,Las Vegas,13192.73,5207.16,3024.76,6846.46,71.7
8/10/2024,San Diego,10680.69,2792.2,2803.75,4946.7,79.28
8/10/2024,Philadelphia,4428.11,4155.78,2543.3,2742.84,51.59
8/10/2024,Portland,11103.22,3590.67,1817.3,1958.79,75.56
8/10/2024,Austin,25556.52,6594.37,6957.69,9784.21,79.49
8/10/2024,Detroit,25241.84,19900.05,10675.71,29191.28,55.92
8/10/2024,Charlotte,26414.99,1652.9,5487.75,1249.73,94.11
8/10/2024,Nashville,22537.52,20617.37,7154.73,5380.38,52.22
8/10/2024,Baltimore,2967.62,5374.27,996.43,6808.56,35.57
8/10/2024,Indianapolis,4789.97,6174.92,2789.63,6515.78,43.68
8/10/2024,Orlando,34777.49,10847.4,12190.33,2822.01,76.22
8/10/2024,San Antonio,35392.15,5357.74,8807.37,5104.21,86.85
8/10/2024,Columbus,29424.85,14542.04,10372.84,11375.68,66.93
8/11/2024,New York,10636.89,18517.6,2511.33,4995.96,36.48
8/11/2024,Los Angeles,21284.54,4908.95,6534.52,8549.29,81.26
8/11/2024,Chicago,15924.77,3585.72,4718.07,5693.03,81.62
8/11/2024,Houston,24169.62,24786.87,8323.27,24429.22,49.37
8/11/2024,San Francisco,6697.01,5104.48,2715.83,8734.5,56.75
8/11/2024,Miami,9212.08,9881.41,1903.15,5486.24,48.25
8/11/2024,Seattle,11466.68,4279.81,4552.61,7197.66,72.82
8/11/2024,Denver,4259.48,2410.01,1395.34,2361.11,63.87
8/11/2024,Boston,8560.88,2375.61,2983.82,1175.08,78.28
8/11/2024,Dallas,25569.11,33159.38,15245.59,32285.34,43.54
8/11/2024,Atlanta,29613.58,27431.91,11129.18,34358.26,51.91
8/11/2024,Phoenix,21008.68,1209.81,3233.04,991.74,94.55
8/11/2024,Las Vegas,3393.61,5455.88,2446.85,4194.89,38.35
8/11/2024,San Diego,2954.34,4161.15,885.02,3281.43,41.52
8/11/2024,Philadelphia,4167.35,8539.14,1828.29,4528.51,32.8
8/11/2024,Portland,7308.86,14384.63,1952.57,14664.39,33.69
8/11/2024,Austin,3069.24,5457.25,617.7,7657.65,36
8/11/2024,Detroit,7183.09,21922.4,4616.41,29510.6,24.68
8/11/2024,Charlotte,20831.93,28970.56,12490.27,32130.88,41.83
8/11/2024,Nashville,9159.73,2107.76,2191.94,679.54,81.29
8/11/2024,Baltimore,31957.49,7276,6483.21,8696.32,81.45
8/11/2024,Indianapolis,8802.96,5352.53,3594.29,2382.18,62.19
8/11/2024,Orlando,10909.79,14334.7,1816.16,24469.75,43.22
8/11/2024,San Antonio,8211.03,671.46,1896.28,1150.92,92.44
8/11/2024,Columbus,25885.88,24237.61,14856.84,10070.21,51.64
8/12/2024,New York,3781.21,6253.18,2685.09,5095.74,37.68
8/12/2024,Los Angeles,12163.2,41871.19,5597.29,21922.9,22.51
8/12/2024,Chicago,11341.57,1600.82,3294.7,2825.97,87.63
8/12/2024,Houston,14657.13,5499.26,2492.67,3632.27,72.72
8/12/2024,San Francisco,6585.99,10513.4,3061.02,15713.13,38.52
8/12/2024,Miami,4992.42,1695.97,727.14,1713.31,74.64
8/12/2024,Seattle,24368.36,28667.03,13900.93,28441.28,45.95
8/12/2024,Denver,11943.62,31943.77,11413.68,29077.87,27.21
8/12/2024,Boston,6045.29,16082.1,4825.84,26937.39,27.32
8/12/2024,Dallas,25406.31,11992.08,10725.84,5619.28,67.93
8/12/2024,Atlanta,37707.46,21298.93,13508.74,29596.42,63.9
8/12/2024,Phoenix,23772.26,20511.13,7129.41,13354.62,53.68
8/12/2024,Las Vegas,9235.77,10667.62,3102.61,5858.26,46.4
8/12/2024,San Diego,1751.19,4626.2,972.04,2893.95,27.46
8/12/2024,Philadelphia,3106.61,6884.78,1806.77,9884.94,31.09
8/12/2024,Portland,11245.89,25855.5,10263.91,40800.49,30.31
8/12/2024,Austin,11270.23,32985.16,10048.55,34417.76,25.47
8/12/2024,Detroit,5533.06,14721.33,2205.54,3923.01,27.32
8/12/2024,Charlotte,46664.57,11480.82,15403.84,5102.14,80.25
8/12/2024,Nashville,32991.78,24336.61,5128.39,35176.15,57.55
8/12/2024,Baltimore,3449.41,8589.98,2252.59,5581.32,28.65
8/12/2024,Indianapolis,29361.08,13013.31,6499.56,16774.22,69.29
8/12/2024,Orlando,40892.54,10409.85,5901.48,9326.29,79.71
8/12/2024,San Antonio,19183.17,22633.22,6786.74,28250.47,45.87
8/12/2024,Columbus,29750.06,3380.33,8058.92,5581.44,89.8
8/13/2024,New York,16504.58,2874.92,2987.6,3576.39,85.17
8/13/2024,Los Angeles,7476.07,1356.43,1968.69,1932.08,84.64
8/13/2024,Chicago,5671.77,11476.73,3445,18807.55,33.07
8/13/2024,Houston,11372.64,40239.86,14286.97,17275.26,22.03
8/13/2024,San Francisco,4399.11,1402.39,1440.99,1595.18,75.83
8/13/2024,Miami,5073.16,3569.34,1140.54,2191.24,58.7
8/13/2024,Seattle,44662.93,11118.57,6900.01,6676.36,80.07
8/13/2024,Denver,21338.86,38439.64,7920.8,68701.2,35.7
8/13/2024,Boston,25840.09,24188.41,14247.34,19256.56,51.65
8/13/2024,Dallas,2307.86,4833.64,1067.67,3659.34,32.32
8/13/2024,Atlanta,19084.81,1037.69,2254.89,1827.44,94.84
8/13/2024,Phoenix,25406.95,12592.55,4862.63,4260.89,66.86
8/13/2024,Las Vegas,31076.74,5313.76,2946.47,8047.99,85.4
8/13/2024,San Diego,5690.24,2732.26,2013.49,1880.54,67.56
8/13/2024,Philadelphia,17860.45,5116.05,6121.21,7986.12,77.73
8/13/2024,Portland,35343.06,17806.44,9496.75,11667.75,66.5
8/13/2024,Austin,8471.34,2609.16,2082.79,945.29,76.45
8/13/2024,Detroit,18865.6,32220.9,10577.18,13257.44,36.93
8/13/2024,Charlotte,30162.97,7080.53,7801.91,3838.64,80.99
8/13/2024,Nashville,32772.88,11144.62,10648.35,10612.45,74.62
8/13/2024,Baltimore,22723.16,36328.34,7324.38,57098.52,38.48
8/13/2024,Indianapolis,7995.87,4833.63,1872.24,2086.15,62.32
8/13/2024,Orlando,7563.38,1990.12,2618.83,3112.66,79.17
8/13/2024,San Antonio,12202.19,34036.31,7383.5,20795.95,26.39
8/13/2024,Columbus,3836.06,1871.44,514.46,1715.33,67.21
8/14/2024,New York,9966,10662.96,3000.05,18143.68,48.31
8/14/2024,Los Angeles,17585.81,11305.15,3652.1,5911.85,60.87
8/14/2024,Chicago,32044.75,8881.21,10792.53,11280.33,78.3
8/14/2024,Houston,20120.62,10564.34,7795.1,18682.25,65.57
8/14/2024,San Francisco,8800.13,3021.83,2411.13,5234.08,74.44
8/14/2024,Miami,10889.79,31346.17,8054.32,8289.72,25.78
8/14/2024,Seattle,13206.11,1737.85,1124.32,1200.01,88.37
8/14/2024,Denver,6450.97,341.99,770.94,424.62,94.97
8/14/2024,Boston,3327.29,2403.67,1228.45,3678.68,58.06
8/14/2024,Dallas,6435.05,4968.91,3262.47,5326.07,56.43
8/14/2024,Atlanta,17895.94,1883.02,5638.06,1998.4,90.48
8/14/2024,Phoenix,20799.65,15572.31,6202.21,15497.38,57.19
8/14/2024,Las Vegas,14469.51,1307.45,4473.04,1109.23,91.71
8/14/2024,San Diego,6160.15,2069.81,1116.82,3484.21,74.85
8/14/2024,Philadelphia,18783.37,12012.59,5310.66,17915.06,60.99
8/14/2024,Portland,22979.77,1861.19,5646.63,1875.52,92.51
8/14/2024,Austin,4109.12,5758.84,864.67,7863.18,41.64
8/14/2024,Detroit,14433.85,13241.11,8142.89,10943.32,52.15
8/14/2024,Charlotte,52734.39,5946.57,13146.2,9820.67,89.87
8/14/2024,Nashville,28248.3,18414.66,5056.62,17164.21,60.54
8/14/2024,Baltimore,44989.31,7690.65,5338.79,7623.64,85.4
8/14/2024,Indianapolis,4921.36,14395.6,4174.02,20348.96,25.48
8/14/2024,Orlando,6336.59,3676.37,1124.67,2495.39,63.28
8/14/2024,San Antonio,7694.9,966.06,1862.87,252.96,88.85
8/14/2024,Columbus,4852.59,2764.37,1208.11,1527.85,63.71
8/15/2024,New York,19693.29,8469.07,2307.11,12556.03,69.93
8/15/2024,Los Angeles,31402,13170.36,4144.67,7449.84,70.45
8/15/2024,Chicago,13421.72,17794.64,7154.26,23965.51,43
8/15/2024,Houston,11871.77,1283.59,2605,1022.24,90.24
8/15/2024,San Francisco,30472.6,15165.76,12563.94,18504.55,66.77
8/15/2024,Miami,25522.64,20247.72,6976.62,21486.65,55.76
8/15/2024,Seattle,13360.1,3857.26,1732.61,2909.79,77.6
8/15/2024,Denver,33383.04,9790.32,10836.75,9613.09,77.32
8/15/2024,Boston,21655.97,9105.39,9132.14,5051.69,70.4
8/15/2024,Dallas,23096.16,32508.2,13328.16,57713.92,41.54
8/15/2024,Atlanta,13183.17,2220.19,4599.87,1217.54,85.59
8/15/2024,Phoenix,3564.15,7426.21,1682.5,4527.32,32.43
8/15/2024,Las Vegas,22668.98,18635.38,3245.56,6952,54.88
8/15/2024,San Diego,32901.32,15755.04,7252.74,28023.93,67.62
8/15/2024,Philadelphia,3881.33,2221.03,867.85,546.8,63.6
8/15/2024,Portland,27007.54,21597.82,4520.84,12585.03,55.56
8/15/2024,Austin,3852.46,14599.9,3089.31,8415.39,20.88
8/15/2024,Detroit,2647.53,3101.83,1320.82,5318.55,46.05
8/15/2024,Charlotte,12751.53,14980.83,7227.45,23483.4,45.98
8/15/2024,Nashville,11299.51,8706.85,1803.47,8945.74,56.48
8/15/2024,Baltimore,9756.68,7382.68,2799.8,6718.06,56.93
8/15/2024,Indianapolis,4881.01,3485.35,1077.5,2051.84,58.34
8/15/2024,Orlando,6152.24,9788.12,1752.46,8512.6,38.6
8/15/2024,San Antonio,8043.81,1721.55,1262.21,1095.01,82.37
8/15/2024,Columbus,8324.35,23374.01,9231.27,10398.75,26.26
8/16/2024,New York,25807.48,21470.4,12774.12,22420.77,54.59
8/16/2024,Los Angeles,6732.05,3170.83,893.28,5069.49,67.98
8/16/2024,Chicago,40931.3,5579.58,9515.59,5612.18,88
8/16/2024,Houston,6648.24,21000.64,2906.63,22022.87,24.05
8/16/2024,San Francisco,2192.47,5290.41,1475.56,4633.93,29.3
8/16/2024,Miami,10640.8,1779.08,2932.06,2863.11,85.68
8/16/2024,Seattle,3583.52,2380.36,846.16,898.22,60.09
8/16/2024,Denver,12743.62,5808.26,3193.99,9144.76,68.69
8/16/2024,Boston,22805.31,3167.57,2835.66,1517.53,87.8
8/16/2024,Dallas,2484.55,2633.33,483.17,4732.04,48.55
