Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
12/6/2023,San Diego,14355.88,19354.2,7699.22,13928.42,42.59
12/6/2023,Philadelphia,3942.71,12594.37,1925.23,9658.11,23.84
12/7/2023,New York,15434.42,14654.48,3194.3,6865.25,51.3
12/7/2023,Los Angeles,6110.26,1986.64,1440.26,2083.9,75.46
12/7/2023,Chicago,18606.17,25236.73,10836.64,12200.33,42.44
12/7/2023,Houston,14355.84,4704.06,4711.43,2053.81,75.32
12/7/2023,San Francisco,19346.42,18183.48,5555.45,21356.91,51.55
12/7/2023,Miami,14908.55,2721.35,2067.32,3580.62,84.56
12/7/2023,Seattle,10436.61,2263.29,2993.98,3101.01,82.18
12/7/2023,Denver,6497.46,2910.44,1258.38,3911.25,69.06
12/7/2023,Boston,17905.36,10543.54,2883.52,6007.27,62.94
12/7/2023,Dallas,3407.92,9798.98,1736.33,9152.91,25.8
12/7/2023,Atlanta,46600.86,9664.47,4383.5,14153.76,69.28
12/7/2023,Phoenix,10245.39,7440.51,4258.7,9837,57.93
12/7/2023,Las Vegas,2668.88,7234.02,2349.22,7396.18,26.95
12/7/2023,San Diego,2477.85,4788.05,1534.62,6710.75,34.1
12/7/2023,Philadelphia,5724.97,1873.93,1343.08,702.64,75.34
12/8/2023,New York,6385.82,9197.33,1855.43,2991.38,40.98
12/8/2023,Los Angeles,29245.04,17024.11,5777.27,21268.97,63.21
12/8/2023,Chicago,6789.14,10531.01,3384.69,12479.8,39.2
12/8/2023,Houston,19356.06,4084.09,2570.98,1814.07,82.58
12/8/2023,San Francisco,2875.23,8540.92,2123.43,12488.61,25.19
12/8/2023,Miami,8048.72,1408.43,2154.78,1750.98,85.11
12/8/2023,Seattle,4322.03,15835.12,1855.26,5154.31,21.44
12/8/2023,Denver,12170.76,1927.39,1577.77,2105.2,86.33
12/8/2023,Boston,3579.95,10857.2,1993.11,16239.17,24.8
12/8/2023,Dallas,8405.65,18321.5,3510.8,25566.87,31.45
12/8/2023,Atlanta,25441.24,6928.53,3822.43,8631.73,61.82
12/8/2023,Phoenix,23895.14,5606.01,5213.04,6360.72,81
12/8/2023,Las Vegas,2442.27,8752.88,2422.11,4846.53,21.82
12/8/2023,San Diego,18522.64,17814.51,3387.64,5385.3,50.97
12/8/2023,Philadelphia,24246.26,6022.89,5074.95,5390.81,80.1
12/9/2023,New York,3809.24,14809.46,3146.17,14950.43,20.46
12/9/2023,Los Angeles,7699.36,1222.34,798.54,620.5,86.3
12/9/2023,Chicago,4549.02,11629.68,2552.23,6581.77,28.12
12/9/2023,Houston,8890.23,2627.47,2322.82,2713.92,77.19
12/9/2023,San Francisco,7301.96,7772.74,1485.59,9033.83,48.44
12/9/2023,Miami,8272.07,1766.63,1353.35,1945.77,82.4
12/9/2023,Seattle,27093.9,5596.8,6293.1,2154.5,82.88
12/9/2023,Denver,14164.56,29208.14,5593.77,20965.94,32.66
12/9/2023,Boston,2386.29,9493.41,1557.15,5622.88,20.09
12/9/2023,Dallas,14116.3,14740.4,4964.81,13342.8,48.92
12/9/2023,Atlanta,13615.24,14470.08,2410.68,6780.96,26.84
12/9/2023,Phoenix,3910.51,11665.19,2015.32,14391.16,25.11
12/9/2023,Las Vegas,8548.3,2446.4,1219.5,2366.83,77.75
12/9/2023,San Diego,9302.57,10356.13,4350.06,5704.86,47.32
12/9/2023,Philadelphia,10509.5,40608.2,8417.4,48992.99,20.56
12/10/2023,New York,12195.81,14612.78,6268.65,21200.97,45.49
12/10/2023,Los Angeles,21989.11,14946.48,3664.07,10427.73,59.53
12/10/2023,Chicago,36481.58,14973.01,10769.74,10459.47,70.9
12/10/2023,Houston,8156.67,4743.92,1382.53,5294.58,63.23
12/10/2023,San Francisco,14182.8,12545.79,6092.4,18256.79,53.06
12/10/2023,Miami,6644.04,8345.55,1756.01,5240.76,44.32
12/10/2023,Seattle,18429.24,7199.35,4534.7,7766.85,71.91
12/10/2023,Denver,5954.09,5780.5,2637.19,4164.93,50.74
12/10/2023,Boston,10187,9062.59,1909.17,4916.52,52.92
12/10/2023,Dallas,7649.18,3540.41,1490.77,5259.5,68.36
12/10/2023,Atlanta,18270.54,1620.32,1082.13,977.43,82.49
12/10/2023,Phoenix,20359.13,24753.46,10496.43,27007.23,45.13
12/10/2023,Las Vegas,15295.44,4831.15,3601.98,4926.32,76
12/10/2023,San Diego,17151.81,7084.78,5712.22,3825.19,70.77
12/10/2023,Philadelphia,25928.83,16561.76,9026.8,8141.29,61.02
12/11/2023,New York,5967.78,20349.21,3841.36,6387.04,22.68
12/11/2023,Los Angeles,6343.43,7865.56,2915.73,6922.12,44.64
12/11/2023,Chicago,19461.59,5453.4,2890.59,2584.15,78.11
12/11/2023,Houston,6630.64,2541.35,1212.35,2436.27,72.29
12/11/2023,San Francisco,4181.39,8908.6,1798.28,2850.82,31.94
12/11/2023,Miami,2536.5,8261.49,1879.34,11857,23.49
12/11/2023,Seattle,7929.8,9492.19,4179.8,11151.11,45.52
12/11/2023,Denver,11991.68,31636.31,10808.69,41785.91,27.49
12/11/2023,Boston,15643.76,14278.23,2850.74,17188.08,52.28
12/11/2023,Dallas,10587.35,14836.64,5288.94,16116.22,41.64
12/11/2023,Atlanta,32840.16,3808.91,2262.71,3070.73,79.66
12/11/2023,Phoenix,14835.64,13927.35,4283.9,20158.66,51.58
12/11/2023,Las Vegas,4642.48,15891.51,2017.03,21511.23,22.61
12/11/2023,San Diego,7503.71,18939.28,2445.03,6344.29,28.38
12/11/2023,Philadelphia,12790.67,20754.32,3826.7,28817.54,38.13
12/12/2023,New York,13635.95,33159.98,9382.39,20944.31,29.14
12/12/2023,Los Angeles,16746.47,10597.46,6516.41,6605.17,61.24
12/12/2023,Chicago,14994.81,9717.12,3264.18,4585.97,60.68
12/12/2023,Houston,23549.04,13256.89,3604.57,14908.22,63.98
12/12/2023,San Francisco,13336.8,4783.13,3685.53,2484.41,73.6
12/12/2023,Miami,13401.15,5537.78,2599.43,3019.47,70.76
12/12/2023,Seattle,24343.87,17945.06,3520.37,11817.09,57.57
12/12/2023,Denver,11713.85,19540.08,7436.02,23672.12,37.48
12/12/2023,Boston,10737.93,9709,4993.66,9526.48,52.52
12/12/2023,Dallas,8910.61,6130.32,2913.96,6300.98,59.24
12/12/2023,Atlanta,18906.84,6146.51,2874.6,2267.64,56.41
12/12/2023,Phoenix,6213.9,5384.03,931.24,1988.57,53.58
12/12/2023,Las Vegas,18916.6,21734.33,5269.88,10786.65,46.53
12/12/2023,San Diego,11643.23,38034.7,9806.14,16177.63,23.44
12/12/2023,Philadelphia,20923.24,27962.69,11432.45,22624.15,42.8
12/13/2023,New York,11132.14,12353.86,5275.9,16219.38,47.4
12/13/2023,Los Angeles,22114.33,3980.67,2917.86,3809.86,84.75
12/13/2023,Chicago,1614.04,5669.96,1495.89,3105.08,22.16
12/13/2023,Houston,17885.03,2251.97,3248.18,1685.65,88.82
12/13/2023,San Francisco,15599.51,4107.49,3794.59,2269.98,79.16
12/13/2023,Miami,21897.55,7197.45,4637.87,7838.45,75.26
12/13/2023,Seattle,9929.29,20875.71,2993,23254.38,32.23
12/13/2023,Denver,18423.72,2182.28,4305.08,2570.83,89.41
12/13/2023,Boston,13639.67,25691.33,9728.15,34781.33,34.68
12/13/2023,Dallas,15361.81,3357.19,4070.25,3889.59,82.07
12/13/2023,Atlanta,18369.76,15854.12,3098.96,12411.28,32.65
12/13/2023,Phoenix,17956.98,24040.02,7942.2,19091.1,42.76
12/13/2023,Las Vegas,20089.39,10906.61,7326.6,6504.12,64.81
12/13/2023,San Diego,9558.37,10162.63,3215.38,11613.64,48.47
12/13/2023,Philadelphia,5606.35,10089.65,2724.05,11841.35,35.72
12/14/2023,New York,12587.37,16054.61,2890.06,16734.16,43.95
12/14/2023,Los Angeles,10754.78,1732.2,1487.17,1349.6,86.13
12/14/2023,Chicago,5063.2,13562.78,2426.51,14032.74,27.18
12/14/2023,Houston,3731.23,3027.75,635.38,1005.61,55.2
12/14/2023,San Francisco,10632.95,1441.03,1784.13,511.2,88.06
12/14/2023,Miami,7861.11,2427.87,1357.08,1405.75,76.4
12/14/2023,Seattle,6317.84,4363.14,1491.64,4838.5,59.15
12/14/2023,Denver,10322.11,1284.87,2009.45,1759.12,88.93
12/14/2023,Boston,2464.46,7486.52,1310.8,4063.35,24.77
12/14/2023,Dallas,9510.5,3723.48,3188.88,4362.99,71.86
12/14/2023,Atlanta,41527.14,5761.41,3662.87,4185.95,76.98
12/14/2023,Phoenix,16048.56,9847.42,2523.36,8769.19,61.97
12/14/2023,Las Vegas,23138.49,25618.49,6202.85,15614.05,47.46
12/14/2023,San Diego,9103.88,24274.1,2757.69,24123.52,27.28
12/14/2023,Philadelphia,22922.31,27367.67,6780.12,27592.76,45.58
12/15/2023,New York,15406.71,6041.53,3269.77,6861.94,71.83
12/15/2023,Los Angeles,3555.83,2606.41,577.12,3711.62,57.7
12/15/2023,Chicago,29399.2,11272.04,3387.71,6485.91,72.28
12/15/2023,Houston,11419.91,18605.33,2919.02,12136.11,38.03
12/15/2023,San Francisco,27392.6,6920.64,6866.66,2662.33,79.83
12/15/2023,Miami,12315.92,6334.32,2461.1,5728.72,66.04
12/15/2023,Seattle,18068.49,6769.75,3242.67,2124.78,72.74
12/15/2023,Denver,18153.21,9214.03,5658.51,13366.6,66.33
12/15/2023,Boston,1885.17,5550.07,1697.88,3157.8,25.35
12/15/2023,Dallas,13991.22,17104.02,3088.52,10950.07,44.99
12/15/2023,Atlanta,35545.88,11030.3,6483,8473.62,59.6
12/15/2023,Phoenix,17098.29,28264.95,4498.2,41789.03,37.69
12/15/2023,Las Vegas,16553.47,22744.77,9461.77,30092.56,42.12
12/15/2023,San Diego,15048.4,12415.84,2295.5,9956.01,54.79
12/15/2023,Philadelphia,14975.48,9950.76,3665.78,11291.67,60.08
12/16/2023,New York,10279.42,15079.83,4978.05,17668.5,40.54
12/16/2023,Los Angeles,3791.11,5431.14,909.84,5826.99,41.11
12/16/2023,Chicago,2534.49,6890.76,1265.91,5438.25,26.89
12/16/2023,Houston,6155.36,10016.89,3711.89,7939.89,38.06
12/16/2023,San Francisco,18097.24,7111.01,4616.13,7620.75,71.79
12/16/2023,Miami,15964.46,20385.79,6264.75,26371.86,43.92
12/16/2023,Seattle,23479.15,13094.1,4367.14,19450.83,64.2
12/16/2023,Denver,6629.2,8836.05,3018.56,5766.66,42.87
12/16/2023,Boston,12756.79,6801.46,3395.01,6449.95,65.22
12/16/2023,Dallas,26104.04,21629.21,4088.6,6824.23,54.69
12/16/2023,Atlanta,29427.74,5337.38,2544.73,6879.87,71.23
12/16/2023,Phoenix,20620.39,8329.86,6720.49,4550.69,71.23
12/16/2023,Las Vegas,21372.22,4195.03,3078.42,4277.38,83.59
12/16/2023,San Diego,14179.31,3152.94,1710.03,3359.31,81.81
12/16/2023,Philadelphia,26212.91,7752.34,3214.28,4019.05,77.18
12/17/2023,New York,3455.48,13059.44,3268.98,12656.22,20.92
12/17/2023,Los Angeles,16688.28,29591.64,10204.44,37124.49,36.06
12/17/2023,Chicago,11400.22,5181.7,3310.06,6427.8,68.75
12/17/2023,Houston,2960.59,1551.33,838.54,2084.01,65.62
12/17/2023,San Francisco,5291.08,12400.84,3520.95,6403.73,29.91
12/17/2023,Miami,20784.6,17507.32,7124.6,9063.59,54.28
12/17/2023,Seattle,8998.85,23244.07,6505.59,11756.51,27.91
12/17/2023,Denver,6999.02,893.9,1220.67,517.54,88.67
12/17/2023,Boston,35325.86,11247.06,5095.96,12628.67,75.85
12/17/2023,Dallas,23007.24,16729.68,6302.17,21147.12,57.9
12/17/2023,Atlanta,28861.66,4217.09,2273.39,2041.95,75.41
12/17/2023,Phoenix,16459.46,5038.46,2689.72,2006.83,76.56
12/17/2023,Las Vegas,5365.51,3651.41,791.44,1891.26,59.5
12/17/2023,San Diego,5469.56,941.36,1182.98,640.36,85.32
12/17/2023,Philadelphia,9949.46,13369.46,1898.35,12207.71,42.67
12/18/2023,New York,5979.54,2685.42,1770.31,2100.31,69.01
12/18/2023,Los Angeles,3084.44,5217.52,1459.9,4300.95,37.15
12/18/2023,Chicago,3791.97,3346.99,992.69,1320.47,53.12
12/18/2023,Houston,10731.6,5783.36,1855.55,5239.56,64.98
12/18/2023,San Francisco,4190.04,8934.92,1192.05,2835.42,31.92
12/18/2023,Miami,7280.17,20931.79,4760.29,23618.91,25.81
12/18/2023,Seattle,9502.8,24528.16,6643.86,36710.08,27.92
12/18/2023,Denver,9081.95,31520.01,3733.54,17561.94,22.37
12/18/2023,Boston,10184.12,1481.84,2011.31,1491.94,87.3
12/18/2023,Dallas,38695.66,7370.3,6604.78,2620.03,84
12/18/2023,Atlanta,13604.52,15553.7,2732.91,6256.14,25.42
12/18/2023,Phoenix,5834.19,14565.77,4827.55,14850.35,28.6
12/18/2023,Las Vegas,12203.46,7540.5,3919.39,6155.82,61.81
12/18/2023,San Diego,17155.89,25770.07,5926.69,38177.74,39.97
12/18/2023,Philadelphia,3418.09,10353.87,1835.13,6517.89,24.82
12/19/2023,New York,13446.38,6525.9,3189.04,7123.91,67.33
12/19/2023,Los Angeles,4893.83,4155.45,1789.17,5215,54.08
12/19/2023,Chicago,3989.83,4074.45,1314.78,3138.46,49.48
12/19/2023,Houston,13243.05,19712.23,7727.99,8489.6,40.18
12/19/2023,San Francisco,15788.5,4201.78,4288.39,4202.4,78.98
12/19/2023,Miami,10044.04,12860.24,4216.53,4754.47,43.85
12/19/2023,Seattle,6861.23,9549.05,2396.68,12573.95,41.81
12/19/2023,Denver,3607.84,7014.44,1817.65,3680.04,33.96
12/19/2023,Boston,3142.28,5556,2064.84,7923.41,36.13
12/19/2023,Dallas,1320.36,4070.92,802.29,3954.34,24.49
12/19/2023,Atlanta,14543.08,4016.74,1263.91,3132.27,58.96
12/19/2023,Phoenix,6380.52,4823.76,1920.32,6729.22,56.95
12/19/2023,Las Vegas,1961.71,6933.57,1821.27,7897.1,22.05
12/19/2023,San Diego,20281.02,10208.26,6715.57,7363.12,66.52
12/19/2023,Philadelphia,4878.68,13746.6,3323.86,15664.25,26.19
12/20/2023,New York,16457.09,18182.31,7517.35,16275.99,47.51
12/20/2023,Los Angeles,2522.99,1929.41,750.35,645.65,56.67
12/20/2023,Chicago,6092.17,9180.23,3095.96,12149,39.89
12/20/2023,Houston,11340.04,2361.36,3214.92,2097.66,82.77
12/20/2023,San Francisco,12915.48,35295.92,7258.69,42318.39,26.79
12/20/2023,Miami,8375.36,7103.04,3578.38,5767.19,54.11
12/20/2023,Seattle,5497,2539.4,703.05,3803.76,68.4
12/20/2023,Denver,7683.05,2276.35,1038.48,3020.85,77.14
12/20/2023,Boston,13116.96,1846.44,2747.99,722.72,87.66
12/20/2023,Dallas,32463.89,12196.51,11067.6,6145.53,72.69
12/20/2023,Atlanta,15180.34,17914.23,4170.02,24475.21,25.37
12/20/2023,Phoenix,7967.66,4380.74,1890.1,2194.41,64.52
12/20/2023,Las Vegas,3367.25,3691.15,1678.21,3168.95,47.71
12/20/2023,San Diego,5597.4,13281,2744.97,18553.62,29.65
12/20/2023,Philadelphia,5447.24,5534.16,2502.14,7393.19,49.6
12/21/2023,New York,7028.65,2225.2,1258.98,1482.22,75.95
12/21/2023,Los Angeles,8621.75,6719.1,1931.55,5077.91,56.2
12/21/2023,Chicago,10116.46,8428.39,2483.53,10578.34,54.55
12/21/2023,Houston,14842.83,6373.02,3091.28,9396.19,69.96
12/21/2023,San Francisco,7829.79,13394.06,4397.7,5234.46,36.89
12/21/2023,Miami,21377.75,10029.1,7823.53,7438.7,68.07
12/21/2023,Seattle,11755.78,17468.07,4607.55,23628.05,40.23
12/21/2023,Denver,26091.33,10661.52,3291.15,10456.63,70.99
12/21/2023,Boston,18371.34,2591.51,2067.62,2265.52,87.64
12/21/2023,Dallas,10149.41,13846.44,3360.44,18265.99,42.3
12/21/2023,Atlanta,17887.32,12643.19,4803.84,10954.4,37.06
12/21/2023,Phoenix,9981.92,12448.93,2858.18,5420.34,44.5
12/21/2023,Las Vegas,24627.86,4224.99,6183.35,2500.49,85.36
12/21/2023,San Diego,11202.1,16562.75,6794.37,19109.21,40.35
12/21/2023,Philadelphia,18327.36,2051.49,4844.07,1414.27,89.93
12/22/2023,New York,7607.56,12802.24,2648.82,16399.65,37.27
12/22/2023,Los Angeles,7754.58,12288.22,2319.28,4733.17,38.69
12/22/2023,Chicago,27294.15,6829.65,8188.96,6032.91,79.99
12/22/2023,Houston,9366.34,25056.46,3481.58,23498.17,27.21
12/22/2023,San Francisco,17516.29,7569.51,2714.55,6941.83,69.83
12/22/2023,Miami,4266.83,1685.97,765.17,852.7,71.68
12/22/2023,Seattle,3168.33,2569.47,1398.42,3039.85,55.22
12/22/2023,Denver,5377.47,10905.33,1480.11,4968.19,33.03
12/22/2023,Boston,20528.25,5263.55,3027.57,2714.65,79.59
12/22/2023,Dallas,15422.39,6115.41,3209.92,5484.91,71.61
12/22/2023,Atlanta,14204.46,8046.57,2309.82,8599.96,41.05
12/22/2023,Phoenix,2247.19,2075.61,672.07,1979.4,51.98
12/22/2023,Las Vegas,14241.29,1821.51,3516.39,2258.93,88.66
12/22/2023,San Diego,12678.29,13421.51,3305.2,12212.84,48.58
12/22/2023,Philadelphia,6565.44,8704.36,3636.16,12923.66,43
12/23/2023,New York,1264.28,2042.34,448.37,724.27,38.23
12/23/2023,Los Angeles,11471.76,23468.86,6877.11,34026.77,32.83
12/23/2023,Chicago,4464.57,1310.05,486.88,1245.16,77.31
12/23/2023,Houston,10109.83,11231.79,4171.86,14259.74,47.37
12/23/2023,San Francisco,24031.24,6322.38,4624.26,2552.48,79.17
12/23/2023,Miami,15837.32,10802.3,3481.81,13690.45,59.45
12/23/2023,Seattle,10583.45,13938.17,5582.46,6151.6,43.16
12/23/2023,Denver,26804.26,9314.36,4921.07,11431.2,74.21
12/23/2023,Boston,1671.53,6156.09,1269.57,8817.7,21.35
12/23/2023,Dallas,17212.62,14513,5664.86,15917.12,54.25
12/23/2023,Atlanta,17041.54,21386.85,3913.89,7081.74,24.71
12/23/2023,Phoenix,17677.43,11539.19,5027.31,11145.23,60.5
12/23/2023,Las Vegas,7537.65,14198.97,2099.11,9897.08,34.68
12/23/2023,San Diego,2827.75,10041.87,2393.77,13400.36,21.97
12/23/2023,Philadelphia,14407.35,25579.27,4120.53,32194.06,36.03
12/24/2023,New York,15354.97,21438.7,4073.71,7443.74,41.73
12/24/2023,Los Angeles,10175.32,27588.35,5808.51,31341.92,26.94
12/24/2023,Chicago,18466.23,20681.44,9556.36,14458.09,47.17
12/24/2023,Houston,8852.95,16246.72,2464.45,24297.88,35.27
12/24/2023,San Francisco,4256.57,16711.1,5192.5,18490.41,20.3
12/24/2023,Miami,5933.65,6297.02,2542.69,2359.28,48.51
12/24/2023,Seattle,2682.86,5048.81,885.02,4804.36,34.7
12/24/2023,Denver,4042.21,4616.46,1092.97,6452.61,46.68
12/24/2023,Boston,22690.83,16633.84,8591.82,22525.45,57.7
12/24/2023,Dallas,18641.55,22409.12,4386.04,31355.74,45.41
12/24/2023,Atlanta,26085.86,6735.74,2977.42,6961.93,63.15
12/24/2023,Phoenix,31849.2,8985.47,7911.52,10267.75,78
12/24/2023,Las Vegas,10891.72,1597.95,1860.4,1922.41,87.21
12/24/2023,San Diego,25568.89,18118.78,3964.78,17963.27,58.53
12/24/2023,Philadelphia,5940.05,5290.62,2344.64,4577.28,52.89
12/25/2023,New York,6500.05,10324.1,1666.91,13407.9,38.64
12/25/2023,Los Angeles,23683.8,13459.35,4435.87,18329.09,63.76
12/25/2023,Chicago,18658.69,15640.46,6362.13,8460.18,54.4
12/25/2023,Houston,26436.27,19574.88,4986.64,26186.4,57.46
12/25/2023,San Francisco,23162.44,11332.71,3089.08,4524.27,67.15
12/25/2023,Miami,1528.6,5064.55,1394.8,2235.71,23.18
12/25/2023,Seattle,13052.34,5179.81,3448.59,5976.66,71.59
12/25/2023,Denver,16840.22,16807.93,5729.6,16526.09,50.05
12/25/2023,Boston,2628.33,2688.82,1164.05,2985.06,49.43
12/25/2023,Dallas,8320.01,6014.14,2357.67,6475.68,58.04
12/25/2023,Atlanta,9627.7,404.3,882.34,126.64,89.13
12/25/2023,Phoenix,2807.4,1028.75,952.46,1056.14,73.18
12/25/2023,Las Vegas,1857.69,1828.46,504.12,1583.18,50.4
12/25/2023,San Diego,8045.08,7807.07,2201.31,4184.25,50.75
12/25/2023,Philadelphia,8911.15,10243,2225.11,15320.09,46.52
12/26/2023,New York,8877.91,14221.18,4761.06,7570,38.43
12/26/2023,Los Angeles,25200.78,3237.31,3994.65,2519.77,88.62
12/26/2023,Chicago,23922.23,6532.86,5939.96,8418.69,78.55
12/26/2023,Houston,6574.25,21074.84,3030.06,13742.95,23.78
12/26/2023,San Francisco,11709.14,22723.95,4708.92,17489.24,34.01
12/26/2023,Miami,13896.01,3288.08,2780.76,3543.6,80.87
12/26/2023,Seattle,3694.03,6333.06,1563.81,4348.06,36.84
12/26/2023,Denver,2723.25,1829.84,549.63,1685.99,59.81
12/26/2023,Boston,4320.97,8749.12,1335.39,5255.61,33.06
12/26/2023,Dallas,8426.27,8159.82,2022.35,10418.91,50.8
