Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
2/3/2023,New York,3777.79,5487.49,1178.62,6701.94,40.77
2/3/2023,Los Angeles,13256.76,10818.52,3131.05,11988.47,55.06
2/3/2023,Chicago,3664.61,11544.67,1509.36,9235.83,24.09
2/3/2023,Houston,9281.66,6029.62,1696.56,1913.22,60.62
2/3/2023,San Francisco,2687.58,5127.7,1591.32,2735.29,34.39
2/3/2023,Miami,14731.12,5490.16,2398.03,3747.34,72.85
2/3/2023,Seattle,8108.97,18195.31,4437.4,6640.37,30.83
2/3/2023,Denver,7893.49,13455.79,1835.02,16723.53,36.97
2/3/2023,Boston,13179.46,1505.82,2415.34,942.14,89.75
2/3/2023,Dallas,8762.08,24679.2,5917.61,8870.08,26.2
2/3/2023,Atlanta,10844.93,13355.35,5145.62,15783.94,44.81
2/3/2023,Phoenix,4341.28,9881,1976.77,13756.56,30.52
2/3/2023,Las Vegas,6083.63,5352.65,1533.06,4639.11,53.2
2/3/2023,San Diego,16362.68,17991.6,6921.35,15273.3,47.63
2/3/2023,Philadelphia,16287.09,13619.19,3899.22,15868.3,54.46
2/4/2023,New York,3433.16,5048.55,1884.17,1923.25,40.48
2/4/2023,Los Angeles,18186.17,21920.54,3383.69,11301.85,45.34
2/4/2023,Chicago,30677,7513.71,4278.95,5677.69,80.33
2/4/2023,Houston,12056.27,32043.44,7573.32,33066.28,27.34
2/4/2023,San Francisco,27498.5,12990.21,7668.78,12045.15,67.92
2/4/2023,Miami,31578.17,15738.54,6070.39,21593.72,66.74
2/4/2023,Seattle,6280.55,1893.16,1494.56,686.8,76.84
2/4/2023,Denver,11414.71,24650,8410.33,22684.4,31.65
2/4/2023,Boston,9568.2,6759.51,4057.99,4927.54,58.6
2/4/2023,Dallas,29959.54,13157.17,4707.51,13042.54,69.48
2/4/2023,Atlanta,2393.45,7583.26,1231.99,2280,23.99
2/4/2023,Phoenix,3800.37,12308.34,1395.79,15538.03,23.59
2/4/2023,Las Vegas,5578.68,5495.03,2700.73,5546.24,50.38
2/4/2023,San Diego,23065.01,11453.7,5954.85,5921.55,66.82
2/4/2023,Philadelphia,7773,1630.71,2272.58,2172.39,82.66
2/5/2023,New York,23580.08,3240.86,5070.86,3345.16,87.92
2/5/2023,Los Angeles,3886.18,7382.76,2723.54,8904.37,34.49
2/5/2023,Chicago,25953.48,12916.46,6992.52,17497.99,66.77
2/5/2023,Houston,10734.02,3242.92,1432.8,1480.76,76.8
2/5/2023,San Francisco,35818.31,6177.63,3597.24,6802.96,85.29
2/5/2023,Miami,8533.14,15621.8,2248.04,13279.65,35.33
2/5/2023,Seattle,7578.82,16756.12,5627.53,22645.24,31.14
2/5/2023,Denver,9751.16,6378.78,2895.63,5905.89,60.45
2/5/2023,Boston,10574.12,23488.82,6200.38,32233.78,31.04
2/5/2023,Dallas,21230.38,15838.56,4286.34,5374.54,57.27
2/5/2023,Atlanta,5086.56,4941.38,845.81,4778.59,50.72
2/5/2023,Phoenix,6657,4370.94,1625.33,5410.26,60.36
2/5/2023,Las Vegas,9088.99,22388.95,5106.48,19753.63,28.87
2/5/2023,San Diego,11871.55,6945.39,2449.5,4452.25,63.09
2/5/2023,Philadelphia,9708.26,11742.68,3540.85,3670.9,45.26
2/6/2023,New York,26070.1,6820.98,5821.76,10155.02,79.26
2/6/2023,Los Angeles,10122.61,5145.47,3337.79,6699.08,66.3
2/6/2023,Chicago,5756.4,2463.68,1661.69,3141.57,70.03
2/6/2023,Houston,10036.11,14255.97,3554.03,11660.72,41.31
2/6/2023,San Francisco,9280.65,8977.43,4281.07,5660.68,50.83
2/6/2023,Miami,11012.49,2619.59,2293.64,2264.06,80.78
2/6/2023,Seattle,42297.73,9562.35,7100.76,13498.78,81.56
2/6/2023,Denver,13803.16,6175.92,4391.01,5789.09,69.09
2/6/2023,Boston,5358.56,2382.52,1437.79,776.53,69.22
2/6/2023,Dallas,4974.58,6124.5,1744.63,6892.98,44.82
2/6/2023,Atlanta,4059.78,14053.3,4303.69,17267.14,22.41
2/6/2023,Phoenix,15504.82,19114.26,4627.86,26342.72,44.79
2/6/2023,Las Vegas,15224.39,14003.69,3197.24,10676.05,52.09
2/6/2023,San Diego,15745.96,1788.12,3235.79,1187.98,89.8
2/6/2023,Philadelphia,30520.05,11183.03,8062.34,7177.32,73.18
2/7/2023,New York,15878.71,30007.19,6786.61,9779.53,34.6
2/7/2023,Los Angeles,26323.69,3068.21,6100.46,4135.68,89.56
2/7/2023,Chicago,9515.52,2626.38,2413.42,3475.4,78.37
2/7/2023,Houston,6567.27,2472.63,997.14,2197.8,72.65
2/7/2023,San Francisco,34858.25,13997.65,10696.31,5481.16,71.35
2/7/2023,Miami,4506.54,10619.36,3074.52,14969.46,29.79
2/7/2023,Seattle,6211.51,6695.39,2791.43,3987.51,48.13
2/7/2023,Denver,10342.18,19396.72,6954.99,6947.26,34.78
2/7/2023,Boston,4392.49,6375.41,1354.34,5263.97,40.79
2/7/2023,Dallas,18993.49,31238.41,10501.23,31900.88,37.81
2/7/2023,Atlanta,35138,9409.9,4804.52,4186.2,78.88
2/7/2023,Phoenix,6009.01,13395.89,3693.63,18863.61,30.97
2/7/2023,Las Vegas,11238.46,7726.44,4081.02,9124.08,59.26
2/7/2023,San Diego,28446.79,3840.11,6495.46,2766.39,88.11
2/7/2023,Philadelphia,33937.3,5787.6,4357.76,2111.03,85.43
2/8/2023,New York,4674.02,2979.13,1100.1,1502.98,61.07
2/8/2023,Los Angeles,5856.56,16028.59,1884.34,9712.4,26.76
2/8/2023,Chicago,2570.89,10022.26,2175.33,5690.27,20.41
2/8/2023,Houston,10880.98,13014.17,5459.74,7664.32,45.54
2/8/2023,San Francisco,9376.93,5029.22,1561.64,3305.25,65.09
2/8/2023,Miami,15836.38,16882.77,5505.06,5802.33,48.4
2/8/2023,Seattle,10452.85,23222.3,3221.68,6975.84,31.04
2/8/2023,Denver,21517.64,3142.51,3832.57,2756.24,87.26
2/8/2023,Boston,6709.78,24271.37,3310.46,8653.87,21.66
2/8/2023,Dallas,3638.7,7947.45,2010.87,4004.68,31.41
2/8/2023,Atlanta,12699.3,9465.85,5399.1,6988.2,57.29
2/8/2023,Phoenix,25339.22,5175.93,6192.67,5276.93,83.04
2/8/2023,Las Vegas,9485.74,9828.41,2403.35,6644.97,49.11
2/8/2023,San Diego,7355.22,15004.93,2839.63,11416.3,32.89
2/8/2023,Philadelphia,6133.77,3688.38,2131.31,5449.15,62.45
2/9/2023,New York,7451.26,5260.44,1213.83,7043.88,58.62
2/9/2023,Los Angeles,4571.71,14672.99,4643.76,6459.91,23.76
2/9/2023,Chicago,14154.89,4222.81,3919.19,5278.49,77.02
2/9/2023,Houston,41277.04,9570.66,8939.57,9576.46,81.18
2/9/2023,San Francisco,10412.58,16194.12,2453.53,6225.91,39.14
2/9/2023,Miami,6981.01,8823.69,3439,4094.36,44.17
2/9/2023,Seattle,13742.96,24881.74,7981.73,18497.73,35.58
2/9/2023,Denver,11918.11,2702.59,2392.64,1080.64,81.52
2/9/2023,Boston,21269.87,6941.83,2958.52,4556.96,75.39
2/9/2023,Dallas,20403.24,24374.46,9267.41,23976.9,45.57
2/9/2023,Atlanta,6677.74,14627.96,2998.72,20722.2,31.34
2/9/2023,Phoenix,6385.57,825.13,1423.86,537.71,88.56
2/9/2023,Las Vegas,26161.77,15962.93,7654.78,19957.53,62.11
2/9/2023,San Diego,18755.5,25374.2,9948.8,17703.36,42.5
2/9/2023,Philadelphia,10788.17,8768.53,3832.06,11828.2,55.16
2/10/2023,New York,5212.76,19955.83,5647.19,22054.27,20.71
2/10/2023,Los Angeles,26719.61,15009.98,6192.24,15930.61,64.03
2/10/2023,Chicago,3332.71,4929.88,2000.16,5517.94,40.33
2/10/2023,Houston,20475.95,12462.64,5211.59,15522.9,62.16
2/10/2023,San Francisco,21162.55,23734.04,4640.35,23448.66,47.14
2/10/2023,Miami,22083.58,8190.01,6157.44,3865.07,72.95
2/10/2023,Seattle,14353.77,24953.82,5079.83,9442.44,36.52
2/10/2023,Denver,15339.63,8841.96,2259.2,4919.23,63.44
2/10/2023,Boston,15007,14600.59,5187.01,15364.31,50.69
2/10/2023,Dallas,20094.21,9570.38,5330.67,11245.67,67.74
2/10/2023,Atlanta,20823.56,4281.03,4851.88,6158.15,82.95
2/10/2023,Phoenix,8823.52,8495.07,1411.36,6715.46,50.95
2/10/2023,Las Vegas,17031.56,16306.03,5413.09,11486.91,51.09
2/10/2023,San Diego,4865.2,14440.39,2808.97,12745.3,25.2
2/10/2023,Philadelphia,13296.99,8845.6,2436.53,13127.27,60.05
2/11/2023,New York,27681.98,5257.01,6208.17,7820.04,84.04
2/11/2023,Los Angeles,14620.92,2900.07,4036.36,3221.06,83.45
2/11/2023,Chicago,33862.34,7720.65,9845.6,7473.01,81.43
2/11/2023,Houston,12330.1,11707.89,4877.15,11097.48,51.29
2/11/2023,San Francisco,14839.92,32358.07,5253.6,38985.98,31.44
2/11/2023,Miami,9807.82,23318.17,2769.92,24788.34,29.61
2/11/2023,Seattle,8790.93,6060.06,1911.4,9005.02,59.19
2/11/2023,Denver,8252.12,3487.87,1275.23,2754.85,70.29
2/11/2023,Boston,16094.18,25547.81,8896.7,34901.32,38.65
2/11/2023,Dallas,8063,6967.99,2441.4,3112.34,53.64
2/11/2023,Atlanta,4199.77,7772.22,1652.82,4831.93,35.08
2/11/2023,Phoenix,19073.69,12364.3,6106.7,6466.75,60.67
2/11/2023,Las Vegas,7403.51,4536.48,2738.36,6693.2,62.01
2/11/2023,San Diego,9148.06,1217.93,1218.03,903.09,88.25
2/11/2023,Philadelphia,12573.53,12304.46,3454.98,4419.91,50.54
2/12/2023,New York,11219.6,7296.33,4462.45,5664.07,60.59
2/12/2023,Los Angeles,7485.63,22231.3,4478.03,11435.72,25.19
2/12/2023,Chicago,3920.19,2473.74,1056.31,1673.44,61.31
2/12/2023,Houston,6603.26,19346.67,4752.53,11426.68,25.45
2/12/2023,San Francisco,9895.96,2880.97,2550.37,3588.91,77.45
2/12/2023,Miami,5560.26,19682.67,2187.62,10444.38,22.03
2/12/2023,Seattle,8245.79,14229.14,2227.49,9105.63,36.69
2/12/2023,Denver,10759.79,39822.14,4841.04,36172.26,21.27
2/12/2023,Boston,4611.44,14092.49,2927.34,5967.22,24.65
2/12/2023,Dallas,5051.89,9870.04,1252.62,10538.87,33.86
2/12/2023,Atlanta,5788.17,14670.76,2865.07,8214.97,28.29
2/12/2023,Phoenix,7826.21,6640.72,2064.53,8078.95,54.1
2/12/2023,Las Vegas,10006.53,5383.4,2576.84,7153.36,65.02
2/12/2023,San Diego,14679.06,29283.87,7575.7,38374.72,33.39
2/12/2023,Philadelphia,18795.98,4555.95,3258.01,4146.43,80.49
2/13/2023,New York,18900.39,7573.61,5589.76,2901.05,71.39
2/13/2023,Los Angeles,10730.45,2360.55,2728.2,3304.41,81.97
2/13/2023,Chicago,18333.26,5064.74,4572.08,4811.13,78.35
2/13/2023,Houston,2193.03,4266.97,695.39,5003.9,33.95
2/13/2023,San Francisco,3339.62,4958.38,2047.07,6174.12,40.25
2/13/2023,Miami,18013.81,13312.19,5681.89,11495.2,57.5
2/13/2023,Seattle,4411.49,5161.51,2166.07,4310.49,46.08
2/13/2023,Denver,14785.08,2685.92,3452.89,1086.35,84.63
2/13/2023,Boston,21328.67,7733.33,7038.23,9765.2,73.39
2/13/2023,Dallas,5287.54,1445.46,1568.7,1753.14,78.53
2/13/2023,Atlanta,13231.27,3725.73,2321.23,1751.42,78.03
2/13/2023,Phoenix,4856.09,16556.91,4576.72,7939.14,22.68
2/13/2023,Las Vegas,34844.29,6832.71,6761.27,6718.56,83.61
2/13/2023,San Diego,27436.32,12131.68,3221.62,4405.26,69.34
2/13/2023,Philadelphia,13004.83,14987.17,5708.07,5603.03,46.46
2/14/2023,New York,4112.39,4137.59,1686.08,3312.07,49.85
2/14/2023,Los Angeles,11865.72,15661.26,5834.65,9678.34,43.11
2/14/2023,Chicago,13264.13,1645.85,3568.35,738.55,88.96
2/14/2023,Houston,9938.63,6450.35,3626.76,2652.03,60.64
2/14/2023,San Francisco,15390.76,34838.22,7189.14,51631.39,30.64
2/14/2023,Miami,30718.01,9587.97,7304.94,13519.94,76.21
2/14/2023,Seattle,14486.04,16771.94,5831.55,8740.08,46.34
2/14/2023,Denver,5216.91,5290.07,1593.07,7503.53,49.65
2/14/2023,Boston,27311.06,5312.92,5549.53,3969.38,83.71
2/14/2023,Dallas,18025.25,6183.73,2078.32,6202.62,74.46
2/14/2023,Atlanta,10626.27,7800.71,3567.57,2826.64,57.67
2/14/2023,Phoenix,12491.2,31099.78,3665.18,28135.86,28.66
2/14/2023,Las Vegas,4929.58,6725.4,2848.47,3463.02,42.3
2/14/2023,San Diego,4358.83,9912.15,1370.49,11130.02,30.54
2/14/2023,Philadelphia,4444.64,11549.34,3621.73,5596.56,27.79
2/15/2023,New York,23906.69,13181.55,4298.47,8616.21,64.46
2/15/2023,Los Angeles,18946.96,20685.28,4218.27,7855.23,47.81
2/15/2023,Chicago,11599.75,1354.49,1229.23,1951.32,89.54
2/15/2023,Houston,18971.4,10086.84,3809,14036.01,65.29
2/15/2023,San Francisco,7256.54,975.7,904.8,1158.57,88.15
2/15/2023,Miami,5715.96,16720.28,3410.56,10505.48,25.48
2/15/2023,Seattle,12578.1,1403.14,3343.92,2058.16,89.96
2/15/2023,Denver,6244.32,3336.92,1775.41,2832.01,65.17
2/15/2023,Boston,5511.02,5445.22,1574.81,6273.48,50.3
2/15/2023,Dallas,5144.4,4084.84,1357.99,3445.5,55.74
2/15/2023,Atlanta,28502.85,5692.39,7461.23,4931.34,83.35
2/15/2023,Phoenix,9782.42,3637.82,1665.62,1880.62,72.89
2/15/2023,Las Vegas,21605.9,4007.34,5172.14,1776.69,84.35
2/15/2023,San Diego,8484.76,13671.48,2259.35,20071.91,38.3
2/15/2023,Philadelphia,7818.68,5272.56,2892.68,5407.65,59.72
2/16/2023,New York,9155.84,4802.41,2842.07,2364.12,65.59
2/16/2023,Los Angeles,5113.7,6891.55,1832.31,8699.96,42.6
2/16/2023,Chicago,10053.16,30764.09,7249.69,33083.69,24.63
2/16/2023,Houston,11495.6,6748.65,3640.91,3019.63,63.01
2/16/2023,San Francisco,8191.82,9153.43,2774.34,8930.79,47.23
2/16/2023,Miami,7285.9,3252.35,1245.33,1661.06,69.14
2/16/2023,Seattle,10168.33,7584.92,4045.69,6574.12,57.28
2/16/2023,Denver,20305.93,6125.32,5099.86,6585.66,76.83
2/16/2023,Boston,6881.07,18104.18,2471.06,19235.69,27.54
2/16/2023,Dallas,16873.35,30528.9,11559.46,13019.04,35.6
2/16/2023,Atlanta,6134.79,5517.46,1005.59,3919.43,52.65
2/16/2023,Phoenix,24495.11,11538.14,7978.74,4772.48,67.98
2/16/2023,Las Vegas,2226.22,3227.03,896.6,1066.14,40.82
2/16/2023,San Diego,3715.43,8948.82,1530.83,11461.62,29.34
2/16/2023,Philadelphia,4861.56,11014.69,2746.04,11726.52,30.62
2/17/2023,New York,6095.31,14260.61,2897.42,18998.8,29.94
2/17/2023,Los Angeles,18457.33,4416.59,4784.69,5770.85,80.69
2/17/2023,Chicago,15460.9,1769.02,3794.79,1030.51,89.73
2/17/2023,Houston,11021.4,5502.52,3516.03,6112.07,66.7
2/17/2023,San Francisco,7815.78,7708.14,3420.43,10473.94,50.35
2/17/2023,Miami,13738.05,2899.87,2940.76,1566.54,82.57
2/17/2023,Seattle,4160.62,6045.3,1982.66,6599.59,40.77
2/17/2023,Denver,5688.87,6273.05,2037.99,1956.27,47.56
2/17/2023,Boston,1872.55,4467.37,1448.66,4615.42,29.54
2/17/2023,Dallas,4590.16,3043.76,963.11,3727.08,60.13
2/17/2023,Atlanta,3065.44,4541.48,833.47,3151.71,40.3
2/17/2023,Phoenix,2932.89,1861.03,1027.37,2472.95,61.18
2/17/2023,Las Vegas,30383.9,5595.02,2971.04,7484.49,84.45
2/17/2023,San Diego,19440.94,25340.98,6806.06,16077.3,43.41
2/17/2023,Philadelphia,4712.27,7463.65,2379.81,6162.35,38.7
2/18/2023,New York,5644.48,1365.48,1182.37,568.27,80.52
2/18/2023,Los Angeles,10945.25,5737.71,2121.4,8255.22,65.61
2/18/2023,Chicago,5973.11,21223.85,2276.12,17863.16,21.96
2/18/2023,Houston,29863.67,13536.29,4894.5,15023.51,68.81
2/18/2023,San Francisco,13887.11,3750.85,4124,2466.81,78.73
2/18/2023,Miami,8562.17,9287.79,3352.74,5039.77,47.97
2/18/2023,Seattle,2895.11,4175.85,969.07,5731.14,40.94
2/18/2023,Denver,7765.27,1259.69,1330.53,1203.91,86.04
2/18/2023,Boston,6298.26,9234.7,2588.6,6289.48,40.55
2/18/2023,Dallas,14574.91,13867.05,5446.09,12329.11,51.24
2/18/2023,Atlanta,12058.6,1534.36,1940.53,1701.65,88.71
2/18/2023,Phoenix,5478,4661.96,2459.8,6774.35,54.02
2/18/2023,Las Vegas,2540.87,9374.09,1299.58,5120.81,21.33
2/18/2023,San Diego,13133.47,20884.49,7983.34,6344.79,38.61
2/18/2023,Philadelphia,6018.34,9133.62,2899.26,4590.97,39.72
2/19/2023,New York,11272.11,33805.17,11193.08,17477.11,25.01
2/19/2023,Los Angeles,5247.83,8282.45,3150.01,6422,38.79
2/19/2023,Chicago,13368.95,6640.33,4272.82,3134.49,66.81
2/19/2023,Houston,19631.34,20311.94,3990,19026.86,49.15
2/19/2023,San Francisco,2349.93,4668.35,606.49,3750.44,33.48
2/19/2023,Miami,6219.26,2918.02,1777.58,2530.67,68.06
2/19/2023,Seattle,2729.94,5348.34,820.34,5318.76,33.79
2/19/2023,Denver,23047.95,3656.33,6494.39,3914.26,86.31
2/19/2023,Boston,17977.22,27325.06,4027.58,12501.95,39.68
2/19/2023,Dallas,2480.98,1314.3,503.45,876.44,65.37
2/19/2023,Atlanta,6460.33,9674.95,3295.29,8072.07,40.04
2/19/2023,Phoenix,7304.58,8626.7,3337.96,6049.56,45.85
2/19/2023,Las Vegas,20577.8,13809.48,6533.72,8224.96,59.84
2/19/2023,San Diego,8384.41,9973.87,4517.53,4069.33,45.67
2/19/2023,Philadelphia,1795.04,6797.24,1843.7,2783.72,20.89
2/20/2023,New York,16949.04,26729.36,8811.55,38720.16,38.8
2/20/2023,Los Angeles,20663.26,24980.14,8413.08,26631.74,45.27
2/20/2023,Chicago,10912.61,22153.79,5084.97,9423.61,33
2/20/2023,Houston,14522.39,13928.01,5008.44,6795.16,51.04
2/20/2023,San Francisco,21591.04,14447.36,3912.7,6348.9,59.91
2/20/2023,Miami,29552.41,5554.99,7439.77,3412.22,84.18
2/20/2023,Seattle,17805.97,9757.43,4454.32,11690.77,64.6
2/20/2023,Denver,6018.29,18741.11,3699.07,23953.31,24.31
2/20/2023,Boston,11827.1,2906.3,2281.7,2941.96,80.27
2/20/2023,Dallas,9298.47,3611.93,3019.14,3262.21,72.02
2/20/2023,Atlanta,8514.26,16859.14,5626.55,13223.91,33.56
2/20/2023,Phoenix,3072.67,8064.73,2191.33,3570.88,27.59
2/20/2023,Las Vegas,23721.78,4197.62,4544.69,2210.58,84.97
2/20/2023,San Diego,8067.17,2852.23,2210.08,2151.54,73.88
2/20/2023,Philadelphia,26756.86,7622.54,6077.45,7679.97,77.83
2/21/2023,New York,16424.28,10860.57,5478.05,7342.64,60.2
2/21/2023,Los Angeles,12739.9,5045.95,4359.74,5412.26,71.63
2/21/2023,Chicago,8719.12,12289.73,3010.75,5973.85,41.5
2/21/2023,Houston,2337.95,6619.9,885.91,5114.66,26.1
2/21/2023,San Francisco,15323.81,5523.04,2544.04,8263.45,73.51
2/21/2023,Miami,10851.29,20989.56,6445.06,16164.38,34.08
2/21/2023,Seattle,2632.92,9825.93,2793.5,14300.22,21.13
2/21/2023,Denver,5747.4,882.45,1145.17,697.43,86.69
2/21/2023,Boston,2405.64,5635.21,1899.07,2988.94,29.92
2/21/2023,Dallas,18434.92,12723.93,5524.2,18838.46,59.16
2/21/2023,Atlanta,2737.23,728.62,337.07,935.27,78.98
2/21/2023,Phoenix,8983.56,4604.29,1799.77,2874.81,66.11
2/21/2023,Las Vegas,1366.3,3580.55,873.84,3307.09,27.62
2/21/2023,San Diego,11166.31,3414.54,2757.01,2665.61,76.58
2/21/2023,Philadelphia,9016.49,18051.36,4465.2,18241.39,33.31
2/22/2023,New York,14649.37,12640.43,4929.54,16914.65,53.68
2/22/2023,Los Angeles,6492.68,2830.12,1670.41,3404.49,69.64
2/22/2023,Chicago,7299.04,3446.76,1564.21,3567.35,67.92
2/22/2023,Houston,2986.29,423.51,739.74,478.76,87.58
2/22/2023,San Francisco,4367.88,9378.92,2711.15,10711.49,31.77
2/22/2023,Miami,9129.83,14349.97,3619.56,12695.42,38.88
2/22/2023,Seattle,3740.15,8804.65,1624.06,5245.88,29.81
2/22/2023,Denver,8220.24,10291.56,2132.8,4165.47,44.41
2/22/2023,Boston,6376.52,2137.28,1219.67,895.7,74.9
2/22/2023,Dallas,8302.22,11525.58,2312.5,12689.12,41.87
2/22/2023,Atlanta,7315.5,2260.3,1775.79,2699.69,76.4
2/22/2023,Phoenix,33795.37,12170.43,9071.28,4451.72,73.52
2/22/2023,Las Vegas,19994.17,3304.63,2317.97,2933.85,85.82
2/22/2023,San Diego,5573.07,1157.73,844.15,1087.38,82.8
2/22/2023,Philadelphia,8135.49,12345.31,1859.84,15905.3,39.72
2/23/2023,New York,5193.65,5485.97,2155.28,2625.17,48.63
2/23/2023,Los Angeles,7228.43,2870.19,1021.81,2875.43,71.58
2/23/2023,Chicago,30713.1,15274.52,5464.7,18384.56,66.79
2/23/2023,Houston,24465.28,20315.34,7195.69,12183.57,54.63
2/23/2023,San Francisco,5780.15,4785.47,1643.23,3052.95,54.71
2/23/2023,Miami,31226.48,9534.14,9571.98,10419.03,76.61
2/23/2023,Seattle,18112.95,3364.67,1966.55,3615.71,84.33
2/23/2023,Denver,31772.3,8652.32,3482.82,2811.89,78.6
2/23/2023,Boston,18400.33,4053.29,2147.9,5350.76,81.95
2/23/2023,Dallas,3362.43,5803.19,2243.97,2330.29,36.69
2/23/2023,Atlanta,11642.76,27749.86,8651,25965.44,29.56
2/23/2023,Phoenix,6846.68,7912.94,2880.23,9806.37,46.39
2/23/2023,Las Vegas,19852.72,10713.9,3094.32,14564.8,64.95
2/23/2023,San Diego,11918.08,6267.54,3344.52,2628.17,65.54
2/23/2023,Philadelphia,4218.24,13894.38,3617.4,16655.65,23.29
2/24/2023,New York,35795.51,10801.16,7423.17,8501.23,76.82
2/24/2023,Los Angeles,2351.9,847.77,666.37,1024.18,73.5
2/24/2023,Chicago,36247.81,8340.86,9907.38,7976.68,81.29
2/24/2023,Houston,3086.43,8393.24,2796.1,5037.84,26.89
2/24/2023,San Francisco,2200.96,7594.71,1625.48,2601.93,22.47
2/24/2023,Miami,6887.33,8958.34,1616.93,6083.79,43.47
2/24/2023,Seattle,16414.2,10365.47,6147.87,3205.62,61.29
2/24/2023,Denver,2320.56,1816.11,1007.26,764.73,56.1
2/24/2023,Boston,6353.14,881.53,582.09,1033.53,87.82
2/24/2023,Dallas,2943.82,561.85,647.41,667.19,83.97
2/24/2023,Atlanta,5480.57,21331.1,4033.73,28948.32,20.44
2/24/2023,Phoenix,11512.37,3844.3,2469.33,1859.88,74.97
2/24/2023,Las Vegas,6211.65,4779.02,1103.21,4258.51,56.52
2/24/2023,San Diego,7762.55,10868.12,3402.6,13294.26,41.67
2/24/2023,Philadelphia,1558.33,1816.34,282.9,1473.16,46.18
2/25/2023,New York,12670.54,1748.61,3522.95,1251.43,87.87
2/25/2023,Los Angeles,24519.99,3141.16,5849.53,3694.88,88.64
2/25/2023,Chicago,24671.28,23381.87,4290.1,10269.53,51.34
2/25/2023,Houston,30107.56,13185.59,4330.84,15243.32,69.54
2/25/2023,San Francisco,8213.39,2171.76,1077.11,2858.62,79.09
2/25/2023,Miami,4971.54,721.61,1034.7,688.59,87.32
2/25/2023,Seattle,19199.39,2595.76,3930.19,3744.43,88.09
2/25/2023,Denver,6561.18,17665.97,2967.8,15019.49,27.08
2/25/2023,Boston,8445.93,9031.22,4297.7,12806.09,48.33
2/25/2023,Dallas,6795.54,9156.61,2561.36,4323.81,42.6
2/25/2023,Atlanta,29047.57,14995.58,9745.84,12442.67,65.95
2/25/2023,Phoenix,12685.65,32983.5,8448.29,28505.2,27.78
2/25/2023,Las Vegas,5108.72,10625.43,3072.14,13383.28,32.47
2/25/2023,San Diego,3380.73,1219.42,853.37,1366.25,73.49
2/25/2023,Philadelphia,8570.64,17463.51,2115.89,7111.06,32.92
2/26/2023,New York,7936.63,4846.46,1785.96,6812.6,62.09
2/26/2023,Los Angeles,11601.77,15144.32,4100.79,11736.11,43.38
2/26/2023,Chicago,13632.56,9940.53,5599.4,5526.42,57.83
2/26/2023,Houston,6759.57,22097.52,6977.2,29186.55,23.42
2/26/2023,San Francisco,12963.25,15641.84,4542.51,10017.76,45.32
2/26/2023,Miami,6094.16,2938.93,2063.71,2263.51,67.46
2/26/2023,Seattle,6808.97,14668.12,5014.4,17927.65,31.7
2/26/2023,Denver,4268.05,8672.04,2595.02,8016.7,32.98
2/26/2023,Boston,10080.41,3396.68,2238.38,2012.75,74.8
2/26/2023,Dallas,7263.45,1404.64,916.97,463.29,83.8
