Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
4/4/2023,New York,1337,18521,5380.13,10486.65,70.45
4/4/2023,Los Angeles,3497,3149.38,3678.23,2555.57,88.68
4/4/2023,Chicago,6540,10362.18,1862.86,7583.15,43.84
4/4/2023,Houston,4572,23164.97,5333.06,24366.36,41.09
4/4/2023,San Francisco,5532,5451.23,1471.65,4328.28,66.46
4/4/2023,Miami,6094,9489.22,2984.32,14209.3,34.86
4/4/2023,Seattle,1076,1329.14,3140.3,1855.28,89.74
4/4/2023,Denver,4270,21797.94,6371.1,24791.1,26.3
4/4/2023,Boston,6259,4921.69,2958.46,5075.87,84.09
4/4/2023,Dallas,5510,14482.69,7140.11,4797.08,69.26
4/4/2023,Atlanta,4483,3598.42,791.2,1884.67,58.76
4/4/2023,Phoenix,1515,1067.8,1512.28,868.94,87.38
4/4/2023,Las Vegas,2878,4600.94,1029.65,6153.13,47.69
4/4/2023,San Diego,1138,1989.05,666.6,2419.2,69.64
4/4/2023,Philadelphia,3455,7220.14,1836.37,2771.95,45.16
4/5/2023,New York,1666,17180.62,2990.37,8127.36,66.04
4/5/2023,Los Angeles,5248,19634.86,4152,6250.92,48.81
4/5/2023,Chicago,1066,24486.76,6577.3,19898.87,50.73
4/5/2023,Houston,6482,10735.04,1284.47,7086.5,23.57
4/5/2023,San Francisco,3281,4949.32,4449.36,7258.12,80.32
4/5/2023,Miami,5492,12406.8,3697.57,15479.54,64.35
4/5/2023,Seattle,4025,11506.93,1922.22,12269.22,20.32
4/5/2023,Denver,3989,30765.69,11543.36,33265.55,39.6
4/5/2023,Boston,2905,2048,1005.68,1148.55,72.32
4/5/2023,Dallas,2667,8134.17,6257.55,9256.14,70.74
4/5/2023,Atlanta,1703,8408.72,4251.35,10613.43,68.5
4/5/2023,Phoenix,4713,2456.13,3218.72,3653.04,81.51
4/5/2023,Las Vegas,4831,22965.72,3809.98,28969.31,21.46
4/5/2023,San Diego,3107,35265.69,9127.89,28868.69,28.23
4/5/2023,Philadelphia,4359,2129.84,2127.99,1463.34,86.97
4/6/2023,New York,6881,15161.3,2042.25,4466.36,70.09
4/6/2023,Los Angeles,6318,4962.74,2542.81,3042.37,72.25
4/6/2023,Chicago,4908,2490.56,5088.6,2984.96,88.16
4/6/2023,Houston,2626,10721.45,2069.95,14972.52,24.53
4/6/2023,San Francisco,1928,1106.19,1285.75,683.62,88.11
4/6/2023,Miami,5990,25773.22,4765.25,22434.48,29.7
4/6/2023,Seattle,1805,5915.15,1416.99,4324.77,36.08
4/6/2023,Denver,1843,5421.85,5632,7278.39,78.79
4/6/2023,Boston,2844,8769.74,7315.2,12493.1,83.02
4/6/2023,Dallas,3535,3263.01,1067.69,2436.02,70.06
4/6/2023,Atlanta,1973,13688.65,4706.98,13238.77,62.75
4/6/2023,Phoenix,1778,14149.53,9114.03,6817.63,68.94
4/6/2023,Las Vegas,5430,19527.7,4428.43,25528.98,54.19
4/6/2023,San Diego,5461,17451.29,7004.9,15106.46,49.51
4/6/2023,Philadelphia,2153,6558.19,4867.26,3078.51,78.58
4/7/2023,New York,6740,28792.14,2122.98,9609.92,30.08
4/7/2023,Los Angeles,4094,1552.09,712.45,1929.26,80.9
4/7/2023,Chicago,4321,1546.68,1275.39,920.86,82.92
4/7/2023,Houston,1657,7025.21,2773.65,9084.6,58.6
4/7/2023,San Francisco,1271,9503.03,4628.92,5570.38,71.24
4/7/2023,Miami,2735,9861.73,5246.76,8067.78,70.84
4/7/2023,Seattle,4798,13299.7,7342.2,9250.98,65.52
4/7/2023,Denver,3490,7268.31,4457.19,3917.18,62.1
4/7/2023,Boston,5994,12880.43,3412.52,17595.75,25.53
4/7/2023,Dallas,2144,4039.39,2465.94,5125.39,80.91
4/7/2023,Atlanta,5549,14599.2,3538.96,6612.76,44.87
4/7/2023,Phoenix,6262,20768.12,5658.27,24320.28,32.55
4/7/2023,Las Vegas,6638,5247.9,1444.82,7655.24,26.92
4/7/2023,San Diego,6740,10346.58,12471.44,13672.52,79.38
4/7/2023,Philadelphia,2452,4498.28,3706.16,4670.44,75.77
4/8/2023,New York,5316,15999.78,2253.65,9950.37,49.55
4/8/2023,Los Angeles,1503,1733.06,1102.69,1091.39,84.84
4/8/2023,Chicago,2283,3766.5,2814.84,2366.93,68.85
4/8/2023,Houston,3243,9243.44,3780.75,8131.4,39.48
4/8/2023,San Francisco,3508,2083.11,2136.94,2901.08,84.34
4/8/2023,Miami,6939,9042.23,1517.47,7688.97,45.54
4/8/2023,Seattle,4823,14441.44,4975.53,14903.86,43.38
4/8/2023,Denver,2485,2608.47,1733.11,1178.24,80.22
4/8/2023,Boston,4156,2094.41,2244.06,3079.4,79.55
4/8/2023,Dallas,6172,9034.04,5109.49,8454.21,61.35
4/8/2023,Atlanta,5494,11460.36,8193.16,5514.78,65.86
4/8/2023,Phoenix,1002,4947.51,3036,4077.13,70.87
4/8/2023,Las Vegas,3606,4595.04,2643.78,3966.98,57.14
4/8/2023,San Diego,3388,15774.22,5140.85,23195.74,59.95
4/8/2023,Philadelphia,6713,19587.56,2810.58,27828.27,43.25
4/9/2023,New York,6071,5495.42,1750.03,1331.33,87.81
4/9/2023,Los Angeles,5366,7605.47,1946.43,9301.38,68.04
4/9/2023,Chicago,4992,15330.49,2286,20516.4,34.82
4/9/2023,Houston,4099,3569.65,2925.73,4526.2,73.11
4/9/2023,San Francisco,1289,6778.18,3856.62,5911.81,73.61
4/9/2023,Miami,3737,8278.51,2318.41,7749.83,44.98
4/9/2023,Seattle,5080,15247.96,7706.66,13564.3,59.59
4/9/2023,Denver,5580,11155.99,4553.82,11561.69,41.68
4/9/2023,Boston,1942,16371.87,5185.4,10055.19,42.59
4/9/2023,Dallas,3646,5963.7,5353.75,2106.44,78.62
4/9/2023,Atlanta,5445,13436.61,3420.28,20146.25,41
4/9/2023,Phoenix,2618,10535,4376.54,8616.97,60.6
4/9/2023,Las Vegas,3307,8986.68,1533.34,3357.96,40.43
4/9/2023,San Diego,6929,3558.26,1095.34,4204.72,59.58
4/9/2023,Philadelphia,1438,8487.96,2291.88,9309.28,23.72
4/10/2023,New York,1818,18278.46,4307.4,8618.31,65.88
4/10/2023,Los Angeles,2049,6142.85,5328.3,6316.53,77.4
4/10/2023,Chicago,4144,5904.59,1452.96,3735.08,45.57
4/10/2023,Houston,4165,23959.56,4445.29,29619.22,21.85
4/10/2023,San Francisco,4963,5497.44,1403.15,7779.5,30.85
4/10/2023,Miami,1758,8066.73,2144.87,6603.6,54.55
4/10/2023,Seattle,1600,15442.84,8361.38,7445.25,56.94
4/10/2023,Denver,6549,25836.45,7297,31029.78,38.08
4/10/2023,Boston,5704,11829.34,5036.57,11730.04,42.84
4/10/2023,Dallas,5791,26475.92,6431.53,23859.99,32.38
4/10/2023,Atlanta,2470,2033.69,3025.74,752.55,86.64
4/10/2023,Phoenix,6944,10080.4,5808.34,5849.87,74.61
4/10/2023,Las Vegas,6031,2145.86,3090.66,2257.05,88.73
4/10/2023,San Diego,3402,2947.59,2543.16,2030.58,83.82
4/10/2023,Philadelphia,1090,17620.53,6259.45,25301.57,35.98
4/11/2023,New York,1720,31776.8,6780.14,4815.18,48.61
4/11/2023,Los Angeles,3194,7893.1,1571.82,6051.89,31.64
4/11/2023,Chicago,3658,7363.41,1217.28,8114.34,50.92
4/11/2023,Houston,3308,3092.65,1886.92,3577.21,82.89
4/11/2023,San Francisco,6150,14249.6,4735.68,5179.2,57.44
4/11/2023,Miami,5962,7089.67,4882.72,8057.06,63.79
4/11/2023,Seattle,2574,6894.36,1682.3,6446.24,35.63
4/11/2023,Denver,2335,13101.21,2727.99,7780.64,24.46
4/11/2023,Boston,4195,13199.42,6740.06,15631.39,63.45
4/11/2023,Dallas,2599,19368.26,2704.73,18830.06,39.47
4/11/2023,Atlanta,2936,10434.79,2146.07,8539.05,26.6
4/11/2023,Phoenix,4173,13991.59,3738.84,14223.34,45.97
4/11/2023,Las Vegas,2295,12841.7,4523.57,16243.55,34.65
4/11/2023,San Diego,2125,5107.62,2141.1,7162.65,59.53
4/11/2023,Philadelphia,6438,27994.2,8108.88,19126.27,37.6
4/12/2023,New York,1887,10351.98,1857.26,2140.29,48.83
4/12/2023,Los Angeles,5396,3287.25,2254.88,3258.96,77.48
4/12/2023,Chicago,6967,4943.53,3390.99,1924.45,69.44
4/12/2023,Houston,3127,8201.23,3433.11,3460.58,62.17
4/12/2023,San Francisco,3860,6426.63,2866.24,4498.13,48.36
4/12/2023,Miami,6409,14330.74,7268.78,19012.33,66.23
4/12/2023,Seattle,5913,5068.53,1667.3,3526.73,64.24
4/12/2023,Denver,2028,4581.42,1641.76,5675.89,47.28
4/12/2023,Boston,5372,13344.36,3095.26,8090.57,40.35
4/12/2023,Dallas,6036,12112,3463.87,11662.81,36.75
4/12/2023,Atlanta,3799,25305.42,4142.02,15472.85,39.68
4/12/2023,Phoenix,4688,7895.24,6426.57,7773.8,72.45
4/12/2023,Las Vegas,3136,16885.5,4513.79,19348.52,48.03
4/12/2023,San Diego,1907,6892.83,2063.49,4405.87,32.48
4/12/2023,Philadelphia,2899,7331.16,3765.46,3969.96,53.42
4/13/2023,New York,6857,11508.34,7568.46,4848.71,88.81
4/13/2023,Los Angeles,6975,5351.02,1003.29,2233.54,21.85
4/13/2023,Chicago,6602,22414.18,8061.03,13603.92,47.64
4/13/2023,Houston,4623,16815.23,6355.93,18046.74,54.87
4/13/2023,San Francisco,6160,8674.41,3463.41,3552.78,67.24
4/13/2023,Miami,6745,3402.43,5385.47,4301.01,88.56
4/13/2023,Seattle,4247,15755.48,6705.16,17668.67,45.53
4/13/2023,Denver,1654,12455.82,6088.54,8814.14,67.17
4/13/2023,Boston,4709,30773.16,7239.6,39523.61,35.58
4/13/2023,Dallas,6400,15868.32,6258.87,16852.78,45.21
4/13/2023,Atlanta,3161,4064.74,4266.2,3054.27,86.32
4/13/2023,Phoenix,3324,10004.31,5891.87,11578.92,75.94
4/13/2023,Las Vegas,1181,2869.59,1803.31,3898.08,82.11
4/13/2023,San Diego,2333,7436.59,2261.59,7603.44,56.88
4/13/2023,Philadelphia,2292,9841.6,2757.17,11269.92,64.97
4/14/2023,New York,3759,32182.88,4249.34,11393.12,49.14
4/14/2023,Los Angeles,4926,22296.88,7297.6,32523.36,30.22
4/14/2023,Chicago,5780,29556.85,3947.32,43980.49,36.34
4/14/2023,Houston,1659,5609.13,2784.12,4274.63,73.67
4/14/2023,San Francisco,5530,6455.68,6568.99,4918.25,82.01
4/14/2023,Miami,5335,3088.25,1833.38,4288.75,63.38
4/14/2023,Seattle,4085,4697.03,1273.68,3975.54,45.91
4/14/2023,Denver,1276,25511.95,3279.34,29163.72,21.35
4/14/2023,Boston,5817,16835.95,6968.17,8207.9,56.67
4/14/2023,Dallas,4805,3297.38,1174.35,4002.47,74.53
4/14/2023,Atlanta,3907,19249.8,4645.22,25240.88,28.67
4/14/2023,Phoenix,5924,4607.99,2755.31,6107.98,58.61
4/14/2023,Las Vegas,4248,7578.58,1692.56,2692.18,39.41
4/14/2023,San Diego,6515,1450.26,1054.7,1354.67,75.2
4/14/2023,Philadelphia,5223,10413.79,9128.57,9362.25,79.36
4/15/2023,New York,3863,11327.08,2095.19,4520.05,64.16
4/15/2023,Los Angeles,5048,2142.61,1530.66,715.99,68.64
4/15/2023,Chicago,3698,2988.34,1433.34,4342.62,58.85
4/15/2023,Houston,6536,1683.29,3702.6,2430.74,89.23
4/15/2023,San Francisco,2558,10567.77,4801.64,8743.82,57.19
4/15/2023,Miami,6011,27773.33,9392.7,38406.14,39.02
4/15/2023,Seattle,1252,3974.75,1873.86,3318.5,54.44
4/15/2023,Denver,1497,8496.81,5936.06,8033.02,76.62
4/15/2023,Boston,6265,3440.91,2951.21,1759.1,81.1
4/15/2023,Dallas,5130,2112.88,1115.95,2101.3,61.66
4/15/2023,Atlanta,5600,13554.71,4496.89,14185.78,45.15
4/15/2023,Phoenix,3177,21357.3,3368.95,12487.91,44.07
4/15/2023,Las Vegas,2862,3254.27,1695.44,3058.88,59.81
4/15/2023,San Diego,6504,5173.08,3139.3,4721.85,79.38
4/15/2023,Philadelphia,4187,11177.1,3880.98,8477.61,32.69
4/16/2023,New York,6821,11478.96,2486.84,1737.66,56.27
4/16/2023,Los Angeles,4720,1693.83,1143.69,2492.57,65.71
4/16/2023,Chicago,6630,2083.66,1080.49,2524.47,72.44
4/16/2023,Houston,6071,3112.23,6244.94,1632.81,88.79
4/16/2023,San Francisco,1206,21882.86,4719.01,7110.13,22.69
4/16/2023,Miami,6205,7242.74,3388.43,5383.16,69.75
4/16/2023,Seattle,6698,3861.59,1128.5,5132.46,59.74
4/16/2023,Denver,4688,9813.54,4328.74,9358.48,63.02
4/16/2023,Boston,5867,13242.36,2348.01,17056.35,23.58
4/16/2023,Dallas,5232,2461.42,1619.77,3042.91,65.28
4/16/2023,Atlanta,1049,8137.23,2490.81,6485.05,29.82
4/16/2023,Phoenix,1387,4548.6,1514.1,5135.88,46.62
4/16/2023,Las Vegas,3019,19673.25,4068.5,13301.67,20.07
4/16/2023,San Diego,5749,2496.25,1047,3515.76,57.34
4/16/2023,Philadelphia,2023,7686.27,814.77,8808.62,21.05
4/17/2023,New York,1953,6203.54,1625.26,3182.81,65.81
4/17/2023,Los Angeles,1663,18209.48,2712.51,22892.57,23.57
4/17/2023,Chicago,5249,5137.86,5115.63,1691.76,77.69
4/17/2023,Houston,2184,10081.13,5441.94,13540.2,62.32
4/17/2023,San Francisco,2781,5937.46,2331.14,6075.32,62.56
4/17/2023,Miami,5739,3770.45,1169.26,5632.67,22.61
4/17/2023,Seattle,4861,2054.09,1426.34,2848.42,77.83
4/17/2023,Denver,6935,9414.22,2072.57,12006.98,52.73
4/17/2023,Boston,4366,23440.13,7400.99,30695.9,46.88
4/17/2023,Dallas,3384,14876.6,4195.46,12679.38,45.22
4/17/2023,Atlanta,2232,4642.63,837.55,5145.77,47.88
4/17/2023,Phoenix,5406,5726.8,3069.25,5848.43,70.29
4/17/2023,Las Vegas,6764,4820.82,1178.99,3795.58,21.88
4/17/2023,San Diego,4721,22984.64,2796.35,14751.99,20.12
4/17/2023,Philadelphia,4855,1321.97,1365.59,1233.89,89.06
4/18/2023,New York,2622,11119.8,6920.09,2991.99,88.84
4/18/2023,Los Angeles,6876,3767.68,5759.26,4880.03,89.79
4/18/2023,Chicago,4777,6522.63,1563.6,2329.8,22.4
4/18/2023,Houston,4368,1249.81,1684.05,1512.14,89.21
4/18/2023,San Francisco,4099,7452.64,3111.91,5180.42,47.7
4/18/2023,Miami,4707,22271.8,8037.7,29353.12,51.46
4/18/2023,Seattle,3441,7667.26,3452.22,6363.02,45.15
4/18/2023,Denver,4007,7757.48,2893.2,4061.89,46.84
4/18/2023,Boston,1346,4791.34,1280.77,1441.63,20.67
4/18/2023,Dallas,1028,5122.54,2681.87,6040.59,54.34
4/18/2023,Atlanta,5839,2225.91,4743.23,1182.46,88.31
4/18/2023,Phoenix,2971,4176.6,1460.5,3419.05,32.93
4/18/2023,Las Vegas,3658,4475.95,2803.9,6707.34,81.78
4/18/2023,San Diego,5999,16621.62,3838.79,9507.43,39.26
4/18/2023,Philadelphia,2045,8003.86,5751.67,7094.96,65.86
4/19/2023,New York,5352,70657.88,8038.69,14027.95,20.41
4/19/2023,Los Angeles,1097,5806.7,4183.85,8412.81,73.02
4/19/2023,Chicago,6863,4445.99,5805.5,6157.04,81.19
4/19/2023,Houston,3175,7452.15,4654.84,5254.08,72.72
4/19/2023,San Francisco,1659,16535.11,3790.82,11321.26,33.98
4/19/2023,Miami,2164,518.93,321.67,226.63,86.34
4/19/2023,Seattle,3114,16600.93,4566.9,5140.83,62.33
4/19/2023,Denver,3049,17923.34,6460.55,8026.8,62.14
4/19/2023,Boston,4435,4654.23,4553.26,5157.51,78.45
4/19/2023,Dallas,4620,30417.97,9863.87,19287.4,26.54
4/19/2023,Atlanta,2925,7076.13,3298.05,8299.03,60.09
4/19/2023,Phoenix,3756,3645.81,2098.93,4991.74,58.55
4/19/2023,Las Vegas,2668,15663.96,5661.19,5251.59,46.48
4/19/2023,San Diego,6793,9775.47,1627.16,11943.54,21.01
4/19/2023,Philadelphia,4675,2019.98,2085.17,1133.02,81.56
4/20/2023,New York,3426,3253.62,1044.77,1389.97,80.4
4/20/2023,Los Angeles,5461,7927.03,3228.01,7352.06,59.39
4/20/2023,Chicago,4264,3232.58,1451.81,2670.55,65.69
4/20/2023,Houston,1207,15295.76,4038.88,14915.2,31.84
4/20/2023,San Francisco,3333,6851.51,1732.21,2696.42,28.05
4/20/2023,Miami,3976,8728.42,2808.96,8111.42,67.51
4/20/2023,Seattle,5011,8628.2,5540.82,3451.14,68.44
4/20/2023,Denver,4761,29047.27,5747.92,39974.86,25.45
4/20/2023,Boston,5869,6580.87,4875.33,2606.58,67.85
4/20/2023,Dallas,4378,4280.01,3382.49,3684.8,88.15
4/20/2023,Atlanta,5885,3450.12,3287.85,3629.93,77.02
4/20/2023,Phoenix,4754,3469.21,3171.81,3465.2,80.69
4/20/2023,Las Vegas,6502,2769.28,1001.06,2734.64,55.23
4/20/2023,San Diego,3822,6164.4,3306.48,3081.15,53.54
4/20/2023,Philadelphia,5903,1722.72,579.34,2514.12,56.68
4/21/2023,New York,1292,5630.3,2063.75,1205.59,79.49
4/21/2023,Los Angeles,2716,6657.48,3394.3,8847.25,51.04
4/21/2023,Chicago,5052,7639.74,2327.82,7454.69,41.06
4/21/2023,Houston,4455,3408.79,2650.3,1475.86,86.21
4/21/2023,San Francisco,6834,1657.54,1053.41,617.6,81.93
4/21/2023,Miami,2875,3261.56,689.47,4868.86,44.95
4/21/2023,Seattle,4977,8121.4,1578.37,5850.31,58.58
4/21/2023,Denver,4132,6304.16,1500.87,3780.26,31.07
4/21/2023,Boston,6749,3873.65,3386.28,1821.47,84.2
4/21/2023,Dallas,1119,3633.77,1912.14,4953.06,65.85
4/21/2023,Atlanta,3857,3057.89,639.2,1706.5,49.9
4/21/2023,Phoenix,1349,12424.85,1803.42,7798.29,27.25
4/21/2023,Las Vegas,5499,2342.06,1308.3,1270,58.98
4/21/2023,San Diego,1120,16604.04,6014,5764.33,43.45
4/21/2023,Philadelphia,4324,4150.33,690.79,2039.5,46.21
4/22/2023,New York,2769,9677.08,7483.17,2326.04,85.59
4/22/2023,Los Angeles,6622,24311.18,5664.17,9035,20.51
4/22/2023,Chicago,2423,665.12,1345.89,337.16,87.76
4/22/2023,Houston,2805,18907.04,11106.82,14611.31,58.65
4/22/2023,San Francisco,3727,18741.6,4804.41,9984.09,55.97
4/22/2023,Miami,6101,8713.52,2784.5,3674.64,54.13
4/22/2023,Seattle,4329,19679.02,3931.96,16131.84,46.4
4/22/2023,Denver,5194,12392.12,4986.82,16612.91,69.77
4/22/2023,Boston,4464,3623.4,3138.26,5313.8,73.12
4/22/2023,Dallas,4206,9336.48,2071.7,5286.5,26.47
4/22/2023,Atlanta,2474,6782.49,5015.4,8051.26,67.79
4/22/2023,Phoenix,6756,4393.68,3650.14,4449.33,82.57
4/22/2023,Las Vegas,1819,3120.48,3420.26,2505.33,89.69
4/22/2023,San Diego,3719,5609.76,2577.39,5658.75,47.85
4/22/2023,Philadelphia,2725,2399.81,1052.51,2093.8,47.1
4/23/2023,New York,6829,27215.88,2113.15,7457.91,36.34
4/23/2023,Los Angeles,4003,2760.63,1834.16,2732.99,76.09
4/23/2023,Chicago,6742,2513.97,3168.89,2720.3,87.87
4/23/2023,Houston,1731,3458.45,456.63,3795.27,20.43
4/23/2023,San Francisco,2163,882.26,308.92,856.46,76.79
4/23/2023,Miami,5782,7487.19,2485.58,7678.09,41.42
4/23/2023,Seattle,1024,5478.12,4935.62,5884.76,77.23
4/23/2023,Denver,1608,19070.89,5959.7,25437.87,26.39
4/23/2023,Boston,6355,5009.02,1494.05,7298.51,53.36
4/23/2023,Dallas,6875,8784.72,2431.24,6332.87,32.69
4/23/2023,Atlanta,4415,2898.79,2169.06,4020.11,80.45
4/23/2023,Phoenix,5695,16754.56,3725.97,8711.25,34.45
4/23/2023,Las Vegas,4213,5196.87,4367.8,2731.34,76.22
4/23/2023,San Diego,5405,6549.77,2714.43,3969.43,44.07
4/23/2023,Philadelphia,1650,3391.19,2610.41,2363.2,72.15
4/24/2023,New York,5701,15907.62,4227.55,10321.18,81.02
4/24/2023,Los Angeles,5355,21636.56,6287.95,12805.77,31.06
4/24/2023,Chicago,2514,824.01,1470.34,828.42,87.11
4/24/2023,Houston,6281,3078.35,4076.69,4496.56,81.4
4/24/2023,San Francisco,1035,2441.65,2054.38,1662.71,78.28
4/24/2023,Miami,1220,16586.86,8535.15,24146.25,64.23
4/24/2023,Seattle,1796,7511.03,1514.44,10775.63,38.35
4/24/2023,Denver,2444,2531.52,3568.83,1196.03,84.15
4/24/2023,Boston,6419,24161.2,3012.5,10681.69,24.72
4/24/2023,Dallas,6256,3192.5,853.02,2231.92,48.37
4/24/2023,Atlanta,6771,7602.64,1837.77,4117.61,27.89
4/24/2023,Phoenix,1255,2183,2251.22,3258.78,87.72
4/24/2023,Las Vegas,1832,5657.57,820.64,4498.2,22.43
4/24/2023,San Diego,3666,5210.95,4819.22,5210.63,74.32
4/24/2023,Philadelphia,4934,20225.66,10949.39,29133.72,53.88
4/25/2023,New York,2320,3892.34,534.55,749.86,53.92
4/25/2023,Los Angeles,3756,3129.08,466.72,1724.83,33.67
4/25/2023,Chicago,2551,3983.16,4264.71,4256.63,86.75
4/25/2023,Houston,6287,7262.11,1026.09,4153.07,23.97
4/25/2023,San Francisco,2754,13001.9,5099.7,10714.68,51.67
4/25/2023,Miami,2401,8515.45,1189,10933.33,22.71
4/25/2023,Seattle,1131,10844.69,3770.12,15852.19,30.12
4/25/2023,Denver,1014,8352.64,882.17,7022.95,21.22
4/25/2023,Boston,1669,3948.7,823.19,3162.7,36.39
4/25/2023,Dallas,2147,17770.09,6698,10873.35,62.94
4/25/2023,Atlanta,3814,32894.19,6603.17,34583.02,24.06
4/25/2023,Phoenix,6559,1017.59,756.44,1314.46,72.23
4/25/2023,Las Vegas,5090,8803.06,11652.41,11049.4,81.5
4/25/2023,San Diego,4998,11028.59,1623.22,4892.86,27
4/25/2023,Philadelphia,6953,2257.98,981.03,775.92,75
4/26/2023,New York,5557,6556.68,585.07,1839.81,42.56
4/26/2023,Los Angeles,4651,7686.46,1924.11,8330.09,46.12
4/26/2023,Chicago,3774,23856.33,4543.26,16945.28,22.58
4/26/2023,Houston,6923,5627.95,1193.66,4680.98,48.66
4/26/2023,San Francisco,6572,28559.6,9830.99,28633.78,38.17
4/26/2023,Miami,4847,7335.05,1882.69,5080.18,46.7
4/26/2023,Seattle,6220,20646.13,6956.73,6318.79,51.06
4/26/2023,Denver,4177,14534.38,6373.52,12853.29,44.08
4/26/2023,Boston,1250,4386.01,3463.77,5026.51,69.71
4/26/2023,Dallas,5979,6376.59,1921.49,6424.78,37.02
4/26/2023,Atlanta,4649,2193.05,1409.85,1555.17,66.85
4/26/2023,Phoenix,3771,12151.2,4037.75,5688.92,66.39
4/26/2023,Las Vegas,3077,5439.45,7988.06,6718.86,84.9
4/26/2023,San Diego,4437,3768,4779.97,4343.38,81.59
4/26/2023,Philadelphia,1559,5173.12,1760.77,3842.36,32.33
4/27/2023,New York,4407,39862.98,6872.19,25092.64,31.6
4/27/2023,Los Angeles,4196,8102.1,2032.77,2836.39,53.5
4/27/2023,Chicago,3412,22276.37,2920.93,19330.57,32.71
4/27/2023,Houston,1581,1528.77,555.96,2255.45,77.66
4/27/2023,San Francisco,4970,2562.81,386.72,2656.99,28.74
4/27/2023,Miami,3686,11342.24,4533.69,6020.91,55.07
4/27/2023,Seattle,3170,7113.23,987.27,3678.36,24.68
4/27/2023,Denver,4811,6116.73,1346.59,5190.04,45.1
4/27/2023,Boston,5558,2441.89,1035.46,2144.04,74.98
4/27/2023,Dallas,3626,12442.86,4007.87,6205.07,65.89
4/27/2023,Atlanta,6662,4476.32,4023.97,2056.9,85.4
4/27/2023,Phoenix,2811,1136.01,593.59,683.01,83.85
4/27/2023,Las Vegas,4482,12042.03,4767.64,5992.67,66.36
4/27/2023,San Diego,5947,1572.68,976.29,1354.44,61.43
4/27/2023,Philadelphia,4210,2317.22,788.6,2385.15,65.46
4/28/2023,New York,4976,25684.06,11353.96,11871.95,73.69
4/28/2023,Los Angeles,5655,26121.3,4645.9,26917.56,42.14
4/28/2023,Chicago,2536,18519.95,3425.54,24341.47,35.26
