Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
11/3/2024,Detroit,6783.12,9188.81,1359.22,2257.16,42.47
11/3/2024,Charlotte,39629.27,16371.66,5008.66,24701.35,70.77
11/3/2024,Nashville,8037.52,1490.41,2014.18,2416.27,84.36
11/3/2024,Baltimore,5658.93,5129,1279.67,2854.29,52.46
11/3/2024,Indianapolis,14215.59,2235.34,1893.81,2609.33,86.41
11/3/2024,Orlando,3056.75,3801.18,913.64,6108.54,44.57
11/3/2024,San Antonio,5873.04,3376.89,2420.72,3835.15,63.49
11/3/2024,Columbus,21573.92,11384.01,9399.62,10540.02,65.46
11/4/2024,New York,19310.82,26035.25,11874.07,36863.71,42.59
11/4/2024,Los Angeles,11026.72,2971.35,3833.66,3800.24,78.77
11/4/2024,Chicago,2147.37,7794.7,708.34,9551.45,21.6
11/4/2024,Houston,8256.3,10954.77,2644.4,18343.26,42.98
11/4/2024,San Francisco,9100.41,2411.66,2531.89,3797.31,79.05
11/4/2024,Miami,30562.25,31563.82,16049.21,42624.61,49.19
11/4/2024,Seattle,17159.12,4765.95,5883.3,8072.26,78.26
11/4/2024,Denver,49525.11,6102.96,5699.67,1716.1,89.03
11/4/2024,Boston,8347.78,2100.29,1517.02,2473.03,79.9
11/4/2024,Dallas,3048.12,6079.95,1099.4,2577.86,33.39
11/4/2024,Atlanta,13104.38,38367.69,8362.89,32388.35,25.46
11/4/2024,Phoenix,8503.96,11273.11,4043.45,19654.76,43
11/4/2024,Las Vegas,5498.97,10705.1,3551.09,12363.96,33.94
11/4/2024,San Diego,7071.77,9519.3,3813.43,7785.73,42.62
11/4/2024,Philadelphia,5270.76,2604.31,2209.15,3351.73,66.93
11/4/2024,Portland,9267.38,4866.69,1852.06,3481.12,65.57
11/4/2024,Austin,8359.15,1513.92,962.54,1341.38,84.67
11/4/2024,Detroit,18609,38004.07,9910.19,42443.48,32.87
11/4/2024,Charlotte,1962.67,6710.4,1765.39,4753.62,22.63
11/4/2024,Nashville,11468.1,10083.97,1725,17630.53,53.21
11/4/2024,Baltimore,17823.44,27341.63,10540.76,22658.51,39.46
11/4/2024,Indianapolis,2222.64,7256.43,1543.27,8464.53,23.45
11/4/2024,Orlando,29309.17,2221.9,9410.86,2625.71,92.95
11/4/2024,San Antonio,3936.06,6195.01,2260.88,7834.32,38.85
11/4/2024,Columbus,18471.65,3012.42,5628.23,3668.4,85.98
11/5/2024,New York,12117.82,2892.59,1964.28,4256.08,80.73
11/5/2024,Los Angeles,5909.44,13060.97,5047.28,7238.59,31.15
11/5/2024,Chicago,8508.95,18965.46,3989.34,32094.51,30.97
11/5/2024,Houston,25906.44,3480.97,3753.72,3103.46,88.15
11/5/2024,San Francisco,15946.89,6602.52,3857.52,8504.33,70.72
11/5/2024,Miami,48016.58,11423.83,10525.63,16873.4,80.78
11/5/2024,Seattle,2709.89,5144.52,1835.55,1366.23,34.5
11/5/2024,Denver,38880.85,18868.56,13097.16,17093.48,67.33
11/5/2024,Boston,9014.61,13892.8,3937.8,12621.72,39.35
11/5/2024,Dallas,2174.19,6566.22,2103.67,3110.44,24.88
11/5/2024,Atlanta,26810.24,11153.17,4978.07,4666.38,70.62
11/5/2024,Phoenix,6137.99,2752.42,2032.34,2140.05,69.04
11/5/2024,Las Vegas,34718.01,2658.4,2706.05,1513.17,92.89
11/5/2024,San Diego,8515.96,8968.45,5184.88,7066.71,48.71
11/5/2024,Philadelphia,4576.79,2866.62,730.63,1398.99,61.49
11/5/2024,Portland,29080.37,12515.04,10642.4,14153.32,69.91
11/5/2024,Austin,33578.02,11828.39,10533.57,6726.52,73.95
11/5/2024,Detroit,5908.66,9132.75,3357.87,10402.81,39.28
11/5/2024,Charlotte,8304.44,20585.97,3304.06,33153.15,28.74
11/5/2024,Nashville,10812.89,1523.52,2738.97,1347.62,87.65
11/5/2024,Baltimore,2550.84,5047.57,1925.59,4403.77,33.57
11/5/2024,Indianapolis,12955.58,3823.83,3301.43,1867.92,77.21
11/5/2024,Orlando,8641.15,2730.26,1263.89,2958.98,75.99
11/5/2024,San Antonio,31070.14,26634.27,8295.39,15369.68,53.84
11/5/2024,Columbus,23582.25,10383.16,4581.33,6367.49,69.43
11/6/2024,New York,8919.31,2519.81,2143.28,2961.25,77.97
11/6/2024,Los Angeles,21048.93,13329.19,9066.78,3856.59,61.23
11/6/2024,Chicago,25754.16,14284.96,6190.71,6577.23,64.32
11/6/2024,Houston,33837.02,18301.1,11526.24,21723.35,64.9
11/6/2024,San Francisco,8787.6,2405.52,1672.22,2929.98,78.51
11/6/2024,Miami,3211.78,6047.34,1811.73,2219.07,34.69
11/6/2024,Seattle,5648.39,2346.73,1981.58,4015.97,70.65
11/6/2024,Denver,35170.93,14668.19,13826.84,7496.52,70.57
11/6/2024,Boston,4787.96,2876.16,2124.85,3470.13,62.47
11/6/2024,Dallas,8596.23,3565.89,1920.34,5408.5,70.68
11/6/2024,Atlanta,1650.14,5313.98,1482.05,3429.53,23.69
11/6/2024,Phoenix,2442.59,5722.53,1107.99,10028.66,29.91
11/6/2024,Las Vegas,16998.29,11271.83,7685.66,7699.24,60.13
11/6/2024,San Diego,15766.92,6588.2,1897.78,1502.18,70.53
11/6/2024,Philadelphia,24679.34,23763.78,9392.41,15696.68,50.94
11/6/2024,Portland,11332.67,774.45,1582.42,1363.74,93.6
11/6/2024,Austin,5389.01,7858.11,3113.6,9372.75,40.68
11/6/2024,Detroit,29533.67,2638.45,6267.15,3646.11,91.8
11/6/2024,Charlotte,20444.17,3549.95,2856.96,2734.86,85.2
11/6/2024,Nashville,23941.89,7104.23,3367.72,6719.53,77.12
11/6/2024,Baltimore,7864.67,8106.45,4546.59,3038.4,49.24
11/6/2024,Indianapolis,42357.22,16419.9,10368.53,24712.81,72.06
11/6/2024,Orlando,13097.72,29586.4,11134.74,41574.06,30.69
11/6/2024,San Antonio,5656.71,4229.41,1438.49,2933.14,57.22
11/6/2024,Columbus,16322.02,4444.1,2569.92,6451.1,78.6
11/7/2024,New York,8533.99,6976.36,4209.1,1967.11,55.02
11/7/2024,Los Angeles,25615.98,13074.37,5592.83,8710.57,66.21
11/7/2024,Chicago,21683.6,13997.75,9659.81,5176.6,60.77
11/7/2024,Houston,9372.38,9515.97,2328.63,3790.11,49.62
11/7/2024,San Francisco,35448.32,2942.03,7785.78,4062.44,92.34
11/7/2024,Miami,3940.95,3219.4,1190.76,2808.78,55.04
11/7/2024,Seattle,8071.71,9553.64,4461.57,12561.36,45.8
11/7/2024,Denver,29914.22,12243.13,10993.7,10171.1,70.96
11/7/2024,Boston,7243.75,9398.6,4975.97,14849.21,43.53
11/7/2024,Dallas,5686.67,22055.68,8170.67,23708.34,20.5
11/7/2024,Atlanta,29055.92,14442.43,5156.14,18946.35,66.8
11/7/2024,Phoenix,17632.01,3105.34,4060.37,2422.69,85.03
11/7/2024,Las Vegas,50595.12,6530.23,13459.48,1953.15,88.57
11/7/2024,San Diego,5077.56,5841.79,2521.18,8404.25,46.5
11/7/2024,Philadelphia,22229.58,20387.77,12728.59,24916.13,52.16
11/7/2024,Portland,5219.65,4276.7,2741.43,5693.24,54.96
11/7/2024,Austin,6741.8,4769.55,2826.97,7623.74,58.57
11/7/2024,Detroit,16231.32,14541.03,7865.04,20601.17,52.75
11/7/2024,Charlotte,7154.58,5857.77,3881.55,9431.51,54.98
11/7/2024,Nashville,12268.66,7371.69,3264.85,12693.5,62.47
11/7/2024,Baltimore,11260.14,4992.21,3794.76,8676.52,69.28
11/7/2024,Indianapolis,21614.42,26949.93,7087.5,18940.22,44.51
11/7/2024,Orlando,21188.08,1117.27,4137.74,979.95,94.99
11/7/2024,San Antonio,13596.66,34361.69,6674.79,35238.86,28.35
11/7/2024,Columbus,7125.31,4498.04,2852.18,4269.21,61.3
11/8/2024,New York,19840.53,4277.19,5140.22,2459.42,82.27
11/8/2024,Los Angeles,13536.94,10668.78,5037.34,10394.97,55.92
11/8/2024,Chicago,14963.47,21437.25,8280.04,31839.34,41.11
11/8/2024,Houston,7567.88,678.84,1726.47,596.78,91.77
11/8/2024,San Francisco,6272.85,1822.87,1926.31,1020.7,77.48
11/8/2024,Miami,8088.64,1296.08,835.02,2256.03,86.19
11/8/2024,Seattle,8427.86,4369.86,2755.96,7369.16,65.85
11/8/2024,Denver,7460.24,4325.48,1328.82,3349.66,63.3
11/8/2024,Boston,5487.36,6719.36,2500.94,5981.67,44.95
11/8/2024,Dallas,37274.26,18062.46,3936.64,17633.87,67.36
11/8/2024,Atlanta,11586.92,6640.8,1748.24,8216.19,63.57
11/8/2024,Phoenix,4622.43,9208.29,3993.61,13673.4,33.42
11/8/2024,Las Vegas,3952.81,5575.91,960.63,5488.55,41.48
11/8/2024,San Diego,23177.17,15280.55,7709.13,19704.31,60.27
11/8/2024,Philadelphia,9025.94,4503.78,2348.74,4203.04,66.71
11/8/2024,Portland,23430.95,11494.77,7554.66,17856.17,67.09
11/8/2024,Austin,26063.03,2951.69,4833.19,2977.08,89.83
11/8/2024,Detroit,5243.01,12143.71,1541.07,15173.73,30.16
11/8/2024,Charlotte,10520.27,19266.45,3278.35,19019.72,35.32
11/8/2024,Nashville,23273.38,35575.34,17457.6,60939.84,39.55
11/8/2024,Baltimore,14024.1,11363.62,6261.47,18512.48,55.24
11/8/2024,Indianapolis,14015.66,44055.06,8080.95,59574.93,24.14
11/8/2024,Orlando,13662.39,3068.33,3273.39,1354.91,81.66
11/8/2024,San Antonio,19419.07,3659.65,6039.41,4173.09,84.14
11/8/2024,Columbus,2617.88,9143.84,2873.86,10506.04,22.26
11/9/2024,New York,26303.57,9407.97,7414.15,15571.98,73.66
11/9/2024,Los Angeles,5820.77,8010.77,1409.18,4900.68,42.08
11/9/2024,Chicago,9359.79,2002.75,846.6,2400.11,82.37
11/9/2024,Houston,34021.62,20777.92,16023.78,24516.77,62.08
11/9/2024,San Francisco,3709.11,3913.43,551.73,3543.71,48.66
11/9/2024,Miami,25159.56,31437.98,13826.33,31707.84,44.45
11/9/2024,Seattle,14698.23,2207.31,2663.53,2417.14,86.94
11/9/2024,Denver,25980.2,11465.34,3152.36,2906.11,69.38
11/9/2024,Boston,2794.94,4741.6,987.75,2205.76,37.09
11/9/2024,Dallas,13145.91,24446.63,10246.3,29983.56,34.97
11/9/2024,Atlanta,41369.34,9635.2,13024.66,16948.56,81.11
11/9/2024,Phoenix,4446.3,8870.24,1935.45,9498.01,33.39
11/9/2024,Las Vegas,11419.11,4941.43,2268.74,3900.43,69.8
11/9/2024,San Diego,12903.85,5527.69,4065.21,9183.77,70.01
11/9/2024,Philadelphia,2693.6,5730.94,1903.85,5419.66,31.97
11/9/2024,Portland,37787.77,14922.77,5164.74,12164.96,71.69
11/9/2024,Austin,18674.57,8121.97,4067.75,5838.45,69.69
11/9/2024,Detroit,34533.23,8008.31,9212.41,2373.39,81.18
11/9/2024,Charlotte,17419,16462.54,7668.93,3764.46,51.41
11/9/2024,Nashville,4164.67,3028.87,1970.3,3329,57.89
11/9/2024,Baltimore,15916.04,30309.5,10201.64,19694.89,34.43
11/9/2024,Indianapolis,36645.96,12886.58,6404.37,20479.18,73.98
11/9/2024,Orlando,21148.24,1528.3,1872.05,1064.57,93.26
11/9/2024,San Antonio,7552.54,8687,3244.56,7264.29,46.51
11/9/2024,Columbus,9816.89,5161.65,4276.83,2912.31,65.54
11/10/2024,New York,8703.65,11860.24,4573.7,17965.44,42.32
11/10/2024,Los Angeles,2291.29,5566.6,2136.39,5147.53,29.16
11/10/2024,Chicago,7313.29,2339.6,1244.93,3332.59,75.76
11/10/2024,Houston,14874.45,19081.44,10093.47,29982.51,43.81
11/10/2024,San Francisco,7618.54,1932.35,1964.62,3382.87,79.77
11/10/2024,Miami,8776.1,7788.79,3620.42,4612.3,52.98
11/10/2024,Seattle,10477.96,5267.93,2608.99,6321.18,66.54
11/10/2024,Denver,8007.39,814.5,920.46,965.46,90.77
11/10/2024,Boston,11516.14,929.75,3651.44,1042.71,92.53
11/10/2024,Dallas,3455.81,5745.08,2009.51,4301.27,37.56
11/10/2024,Atlanta,3593.68,5781.21,1795.97,7479.83,38.33
11/10/2024,Phoenix,17412.6,12094.29,6330.95,3873.77,59.01
11/10/2024,Las Vegas,14919.67,16752.22,8879.05,18214.66,47.11
11/10/2024,San Diego,32345.15,7682.74,5329.75,3715.67,80.81
11/10/2024,Philadelphia,10278.06,966.83,1275.45,1392.94,91.4
11/10/2024,Portland,24734.36,14760.53,11081.31,24208.57,62.63
11/10/2024,Austin,28794.44,18915.45,12494.07,30212.48,60.35
11/10/2024,Detroit,46968.96,4338.93,13199.57,6095.62,91.54
11/10/2024,Charlotte,19852.77,14332.12,6504.59,25302.24,58.07
11/10/2024,Nashville,7826.67,13089.22,5802.41,13104.94,37.42
11/10/2024,Baltimore,21043.76,1349.13,5948.51,1214.21,93.98
11/10/2024,Indianapolis,20105.47,26908.42,13556.13,31770.77,42.76
11/10/2024,Orlando,12944.18,7656.71,5760.38,9663.96,62.83
11/10/2024,San Antonio,14310.76,1437.13,4236.25,1234.33,90.87
11/10/2024,Columbus,3942.94,2846.95,1665.5,902.63,58.07
11/11/2024,New York,5278.45,6254.04,2475.35,10412.26,45.77
11/11/2024,Los Angeles,6742,12370.49,4475.31,15272.07,35.28
11/11/2024,Chicago,33904.33,11104.16,3394.05,2711.38,75.33
11/11/2024,Houston,17099.46,14197.03,5865.84,4695.13,54.64
11/11/2024,San Francisco,3122.63,11290.86,2046.28,12244.34,21.66
11/11/2024,Miami,19388.95,2523.54,4595.19,3436.34,88.48
11/11/2024,Seattle,10637.58,4566.91,4442.4,7554.98,69.96
11/11/2024,Denver,12606.37,16023.12,5865.7,23181.99,44.03
11/11/2024,Boston,8478.92,10577.57,3802.88,3531.68,44.49
11/11/2024,Dallas,23426.51,20986.98,4835.5,7229.06,52.75
11/11/2024,Atlanta,25341.18,10893.31,10115.9,9778.72,69.94
11/11/2024,Phoenix,30229.99,12098.5,11041.74,12125.93,71.42
11/11/2024,Las Vegas,13324.36,1468.13,3126,1894.22,90.08
11/11/2024,San Diego,5681.67,5910.82,1085.08,10224.84,49.01
11/11/2024,Philadelphia,11635.56,28254.93,11655.35,7307.51,29.17
11/11/2024,Portland,40403.06,8893.43,13809.83,12746.26,81.96
11/11/2024,Austin,23650.33,10936.16,7660.52,8542.61,68.38
11/11/2024,Detroit,24779.78,17732.71,12134.82,23624.31,58.29
11/11/2024,Charlotte,16643.79,25490.7,11442.64,8118.08,39.5
11/11/2024,Nashville,2495.41,6888.08,895.28,8399.61,26.59
11/11/2024,Baltimore,22731.08,7042.41,7525.91,10999.14,76.35
11/11/2024,Indianapolis,10347.1,19026.39,6410.6,21362.6,35.23
11/11/2024,Orlando,3367.6,10660.89,3502.89,5707.4,24.01
11/11/2024,San Antonio,33917.33,1804.16,4240.37,2112.87,94.95
11/11/2024,Columbus,3766.77,3366.72,1308.79,5019.96,52.8
11/12/2024,New York,2671.46,5688.93,2220.07,2265.17,31.95
11/12/2024,Los Angeles,46476.21,8560.18,7136.29,6895.82,84.45
11/12/2024,Chicago,6340.16,22011.23,2708.82,10032.98,22.36
11/12/2024,Houston,21007.61,30925.78,13293.27,14366,40.45
11/12/2024,San Francisco,27163.21,26049.18,4192.14,34410.13,51.05
11/12/2024,Miami,8397.71,22830.68,9084.82,4798.65,26.89
11/12/2024,Seattle,8430.85,8691.54,4725.83,11493.32,49.24
11/12/2024,Denver,6231.8,14934.59,2291.43,25460.25,29.44
11/12/2024,Boston,13814.03,1972.36,4090.52,3304.86,87.51
11/12/2024,Dallas,4408.18,6494.21,2227.13,3105.27,40.43
11/12/2024,Atlanta,47471.45,12319.94,6189.07,21010.99,79.4
11/12/2024,Phoenix,23087.15,30551.24,13384.78,51346.23,43.04
11/12/2024,Las Vegas,32730.71,3111.68,3620.65,4366.61,91.32
11/12/2024,San Diego,34681.69,6161.7,11075.58,8678.05,84.91
11/12/2024,Philadelphia,12634.05,46720.34,14539.64,43074.24,21.29
11/12/2024,Portland,15697.59,4148.8,1966.43,4229.01,79.1
11/12/2024,Austin,28748.68,11355.71,10524.47,9634.05,71.68
11/12/2024,Detroit,3714.4,2477.99,1201.8,1034.46,59.98
11/12/2024,Charlotte,4729.27,5900.12,1017.7,5936.45,44.49
11/12/2024,Nashville,17779.87,22878.52,7652.45,6283.93,43.73
11/12/2024,Baltimore,4838,1239.39,871.81,2074.36,79.61
11/12/2024,Indianapolis,9901.18,15430.21,5102.94,21051.39,39.09
11/12/2024,Orlando,9518.74,11301.65,5783.97,14799.69,45.72
11/12/2024,San Antonio,35928.8,13399.59,10717.56,20818.87,72.84
11/12/2024,Columbus,22514.83,12561.56,7532.11,10071.81,64.19
11/13/2024,New York,30289.73,16435.77,10405.36,23911.98,64.82
11/13/2024,Los Angeles,28169.96,32067.54,16255.62,52567.46,46.76
11/13/2024,Chicago,51268.98,3979.52,10260.31,1073.12,92.8
11/13/2024,Houston,3199.69,4262.81,1185.21,2963.53,42.88
11/13/2024,San Francisco,6385.31,2969.19,1509.28,4481.34,68.26
11/13/2024,Miami,6497.67,9600.83,3843.45,16771.57,40.36
11/13/2024,Seattle,7553.97,13344.53,2353.38,11346.14,36.15
11/13/2024,Denver,11704.97,22578.53,7440.35,4530.72,34.14
11/13/2024,Boston,6293.05,5195.45,1712.96,1291.71,54.78
11/13/2024,Dallas,3231.85,4893.65,1257.57,4886.4,39.77
11/13/2024,Atlanta,6029.94,3719.56,1923.61,5009.55,61.85
11/13/2024,Phoenix,29528.56,2046.94,5458.66,3224.79,93.52
11/13/2024,Las Vegas,9107.26,32654.24,4202.93,46954.34,21.81
11/13/2024,San Diego,39247.9,5203.6,8572.33,5420.14,88.29
11/13/2024,Philadelphia,20436.75,10197.75,4849.92,9545.82,66.71
11/13/2024,Portland,5685.89,3209.61,1544.06,4915.88,63.92
11/13/2024,Austin,5932.53,6140.97,3520.14,10835.78,49.14
11/13/2024,Detroit,11123.99,43167.51,10648.43,48871.59,20.49
11/13/2024,Charlotte,4702.25,2864.25,705.39,3527.39,62.15
11/13/2024,Nashville,39468.11,11498.39,4145.75,11391.3,77.44
11/13/2024,Baltimore,17578.75,19986.75,10244.13,28107.67,46.79
11/13/2024,Indianapolis,13483.46,3979.04,2002.79,1118.8,77.21
11/13/2024,Orlando,7320.11,410.39,1073.09,343.28,94.69
11/13/2024,San Antonio,32268.27,26244.23,9805.59,36725.29,55.15
11/13/2024,Columbus,22224.38,4658.12,7961.67,4080.85,82.67
11/14/2024,New York,5163.81,4175.15,2006.96,2172.66,55.29
11/14/2024,Los Angeles,2764.66,8506.3,1148.28,15112.63,24.53
11/14/2024,Chicago,7990.99,23519.97,8960.76,6802.97,25.36
11/14/2024,Houston,12080.69,34601.27,8663.22,60923.6,25.88
11/14/2024,San Francisco,43485.57,7133.39,6416.88,4357.12,85.91
11/14/2024,Miami,3671.75,5494.21,1734.53,9088.42,40.06
11/14/2024,Seattle,31225.07,7896.89,3237.13,7577.4,79.81
11/14/2024,Denver,10700.26,9028.7,2705.91,12405.44,54.24
11/14/2024,Boston,9698,16843.96,3091.66,12747.77,36.54
11/14/2024,Dallas,4078.44,8967.52,2683.32,1985.96,31.26
11/14/2024,Atlanta,8378.76,2488.2,2723.03,2515.69,77.1
11/14/2024,Phoenix,11998.79,38140.17,7231,18605.1,23.93
11/14/2024,Las Vegas,2518.17,2879.79,642.73,4199.71,46.65
11/14/2024,San Diego,6851.19,13263.77,2751.08,11879.13,34.06
11/14/2024,Philadelphia,2589.94,5548.02,1040.3,2139.49,31.83
11/14/2024,Portland,6739.19,11395.77,4253.87,7410.53,37.16
11/14/2024,Austin,35387.48,7113.48,11835.45,3518.78,83.26
11/14/2024,Detroit,2649.31,6072.65,1997.94,3020.26,30.38
11/14/2024,Charlotte,5319.16,771.8,1523.15,651.74,87.33
11/14/2024,Nashville,11125.18,40346.78,13578.89,72003.74,21.61
11/14/2024,Baltimore,2888.63,8085.33,1511.63,2687.54,26.32
11/14/2024,Indianapolis,38183.88,6494.08,7429.64,10593.55,85.46
11/14/2024,Orlando,4284.05,3041.91,1982.49,5086.08,58.48
11/14/2024,San Antonio,3888.11,12323.85,3382.94,10680.68,23.98
11/14/2024,Columbus,7530.67,451.29,1418.09,530.69,94.35
11/15/2024,New York,7541.11,12955.25,2775.07,4786.03,36.79
11/15/2024,Los Angeles,10309.86,18519.5,6641.27,31178.1,35.76
11/15/2024,Chicago,5587.1,18526.26,3710.82,15452.65,23.17
11/15/2024,Houston,7319.11,2890.25,2185.01,3894.75,71.69
11/15/2024,San Francisco,26576.04,7625.32,4954.55,13431.19,77.7
11/15/2024,Miami,25440.33,8687.03,9728.34,9466.09,74.55
11/15/2024,Seattle,10458.85,18219.51,7077.53,4445.36,36.47
11/15/2024,Denver,13234.83,33079.53,8804.29,13963.26,28.58
11/15/2024,Boston,7575.41,11627.95,4671.7,7512.57,39.45
11/15/2024,Dallas,10881.61,8982.75,3598.74,10932.64,54.78
11/15/2024,Atlanta,13208.98,6835.38,2885.27,9430.34,65.9
11/15/2024,Phoenix,18395.2,19165.16,11139.98,10224.55,48.98
11/15/2024,Las Vegas,12132.83,2908.53,1803.47,4741.61,80.66
11/15/2024,San Diego,37293.02,2049.34,7294.63,2743.76,94.79
11/15/2024,Philadelphia,12177.09,15279.27,4879.05,12842.43,44.35
11/15/2024,Portland,15414.54,4893.82,2391.57,6618.6,75.9
11/15/2024,Austin,5624.17,1200.19,611.55,939.4,82.41
11/15/2024,Detroit,3743.02,8519.34,2345.05,9184.12,30.52
11/15/2024,Charlotte,8697.13,2218.23,1867.32,2942.2,79.68
11/15/2024,Nashville,14004,4335.36,1618.55,6633.03,76.36
11/15/2024,Baltimore,1365.74,4377.62,872.33,1581.82,23.78
11/15/2024,Indianapolis,4485.68,17895.68,6419.43,7559.58,20.04
11/15/2024,Orlando,36307.52,4847.84,8382.25,6729.6,88.22
11/15/2024,San Antonio,23114.99,32871.37,12436.79,43328.48,41.29
11/15/2024,Columbus,6392.78,6057.58,3732.69,1732.63,51.35
11/16/2024,New York,25868.05,9461.83,4937.02,16452.34,73.22
11/16/2024,Los Angeles,3773.12,9139.76,2084.16,14624.39,29.22
11/16/2024,Chicago,14858.73,22348.15,3618.54,25227.34,39.94
11/16/2024,Houston,12781.36,25388.52,2796.37,36748.65,33.49
11/16/2024,San Francisco,4440.48,9525.4,1173.15,15974.88,31.8
11/16/2024,Miami,8333.07,18861.81,6449.35,25794.1,30.64
11/16/2024,Seattle,52974.43,5647.45,7956.15,1681.42,90.37
11/16/2024,Denver,19783.98,9194.9,2183.97,7101.75,68.27
11/16/2024,Boston,4949.3,12058.58,1829.23,11579.13,29.1
